PlayerName,FreeThrowPct,FreeThrowPct_ZScore,FreeThrowPct_Rank
Scottie Barnes,0.735,-0.6880964544600284,133
Nassir Little,0.734,-0.700199920521099,134
Robert Williams III,0.722,-0.8454415132539457,135
Giannis Antetokounmpo,0.722,-0.8454415132539457,135
Patrick Beverley,0.722,-0.8454415132539457,135
Isaiah Stewart,0.718,-0.8938553774982279,138
P.J. Washington,0.716,-0.918062309620369,139
RJ Barrett,0.714,-0.9422692417425101,140
Anthony Davis,0.713,-0.9543727078035806,141
Kyle Kuzma,0.712,-0.9664761738646512,142
Josh Giddey,0.709,-1.0027865720478628,143
Evan Fournier,0.708,-1.0148900381089334,144
Jarrett Allen,0.708,-1.0148900381089334,144
Jae'Sean Tate,0.707,-1.026993504170004,146
Brandon Williams,0.701,-1.0996143005364274,147
Cody Martin,0.701,-1.0996143005364274,147
Wendell Carter Jr.,0.691,-1.220648961147133,149
Rudy Gobert,0.69,-1.2327524272082035,150
Jusuf Nurkić,0.69,-1.2327524272082035,150
Darius Bazley,0.688,-1.2569593593303445,152
CJ McCollum,0.682,-1.3295801556967666,153
Ayo Dosunmu,0.679,-1.3658905538799782,154
Dorian Finney-Smith,0.675,-1.4143044181242606,155
Kelly Oubre Jr.,0.667,-1.511132146612825,156
Russell Westbrook,0.667,-1.511132146612825,156
Evan Mobley,0.663,-1.559546010857107,158
Draymond Green,0.659,-1.6079598751013895,159
Davion Mitchell,0.659,-1.6079598751013895,159
Jarred Vanderbilt,0.656,-1.644270273284601,161
Kevin Porter Jr.,0.642,-1.8137187981395888,162
Andrew Wiggins,0.634,-1.9105465266281534,163
Christian Wood,0.623,-2.0436846532999295,164
Steven Adams,0.543,-3.0119619381855727,165
Jakob Poeltl,0.495,-3.5929283091169593,166
Mitchell Robinson,0.486,-3.7018595036665944,167
Clint Capela,0.473,-3.8592045624605116,168
