PlayerName,Blocks,Blocks_ZScore,Blocks_Rank
Jarred Vanderbilt,0.6,0.04217673681940258,49
Anthony Edwards,0.6,0.04217673681940258,49
Jayson Tatum,0.6,0.04217673681940258,49
Aaron Gordon,0.6,0.04217673681940258,49
Luka Dončić,0.6,0.04217673681940258,49
Jusuf Nurkić,0.6,0.04217673681940258,49
Pascal Siakam,0.6,0.04217673681940258,49
Devin Vassell,0.6,0.04217673681940258,49
Kyrie Irving,0.6,0.04217673681940258,49
Talen Horton-Tucker,0.5,-0.16622596275882262,61
Lauri Markkanen,0.5,-0.16622596275882262,61
Julius Randle,0.5,-0.16622596275882262,61
Klay Thompson,0.5,-0.16622596275882262,61
Jae'Sean Tate,0.5,-0.16622596275882262,61
Norman Powell,0.5,-0.16622596275882262,61
OG Anunoby,0.5,-0.16622596275882262,61
Jimmy Butler III,0.5,-0.16622596275882262,61
Cody Martin,0.5,-0.16622596275882262,61
Dorian Finney-Smith,0.5,-0.16622596275882262,61
Brandon Ingram,0.5,-0.16622596275882262,61
Fred VanVleet,0.5,-0.16622596275882262,61
Kevin Porter Jr.,0.4,-0.37462866233704784,73
Devin Booker,0.4,-0.37462866233704784,73
Desmond Bane,0.4,-0.37462866233704784,73
LaMelo Ball,0.4,-0.37462866233704784,73
De'Andre Hunter,0.4,-0.37462866233704784,73
Luguentz Dort,0.4,-0.37462866233704784,73
De'Aaron Fox,0.4,-0.37462866233704784,73
Malcolm Brogdon,0.4,-0.37462866233704784,73
Mikal Bridges,0.4,-0.37462866233704784,73
Damian Lillard,0.4,-0.37462866233704784,73
Ja Morant,0.4,-0.37462866233704784,73
Caris LeVert,0.4,-0.37462866233704784,73
CJ McCollum,0.4,-0.37462866233704784,73
Paul George,0.4,-0.37462866233704784,73
Brandon Williams,0.4,-0.37462866233704784,73
Royce O'Neale,0.4,-0.37462866233704784,73
Bradley Beal,0.4,-0.37462866233704784,73
Stephen Curry,0.4,-0.37462866233704784,73
Ayo Dosunmu,0.4,-0.37462866233704784,73
Alex Caruso,0.4,-0.37462866233704784,73
Tyrese Maxey,0.4,-0.37462866233704784,73
Kevin Huerter,0.4,-0.37462866233704784,73
Kelly Oubre Jr.,0.4,-0.37462866233704784,73
Malik Monk,0.4,-0.37462866233704784,73
Jalen Suggs,0.4,-0.37462866233704784,73
Franz Wagner,0.4,-0.37462866233704784,73
Eric Bledsoe,0.4,-0.37462866233704784,73
Domantas Sabonis,0.4,-0.37462866233704784,73
Garrison Mathews,0.4,-0.37462866233704784,73
Josh Giddey,0.4,-0.37462866233704784,73
Gordon Hayward,0.4,-0.37462866233704784,73
Will Barton,0.4,-0.37462866233704784,73
Jrue Holiday,0.4,-0.37462866233704784,73
Justin Holiday,0.4,-0.37462866233704784,73
Jae Crowder,0.4,-0.37462866233704784,73
Evan Fournier,0.3,-0.5830313619152732,108
D'Angelo Russell,0.3,-0.5830313619152732,108
Cole Anthony,0.3,-0.5830313619152732,108
Alec Burks,0.3,-0.5830313619152732,108
Terry Rozier,0.3,-0.5830313619152732,108
Jaylen Brown,0.3,-0.5830313619152732,108
Terance Mann,0.3,-0.5830313619152732,108
Buddy Hield,0.3,-0.5830313619152732,108
Gary Trent Jr.,0.3,-0.5830313619152732,108
Mike Conley,0.3,-0.5830313619152732,108
Jalen Green,0.3,-0.5830313619152732,108
Russell Westbrook,0.3,-0.5830313619152732,108
Grayson Allen,0.3,-0.5830313619152732,108
Chris Paul,0.3,-0.5830313619152732,108
Zach LaVine,0.3,-0.5830313619152732,108
Marcus Smart,0.3,-0.5830313619152732,108
Kentavious Caldwell-Pope,0.3,-0.5830313619152732,108
Dillon Brooks,0.3,-0.5830313619152732,108
Khris Middleton,0.3,-0.5830313619152732,108
Kyle Lowry,0.3,-0.5830313619152732,108
Jordan Poole,0.3,-0.5830313619152732,108
Davion Mitchell,0.3,-0.5830313619152732,108
DeMar DeRozan,0.3,-0.5830313619152732,108
Dejounte Murray,0.3,-0.5830313619152732,108
Marcus Morris Sr.,0.3,-0.5830313619152732,108
Eric Gordon,0.3,-0.5830313619152732,108
Isaac Okoro,0.3,-0.5830313619152732,108
Duncan Robinson,0.2,-0.7914340614934983,135
Donovan Mitchell,0.2,-0.7914340614934983,135
Harrison Barnes,0.2,-0.7914340614934983,135
Kemba Walker,0.2,-0.7914340614934983,135
Danilo Gallinari,0.2,-0.7914340614934983,135
Bogdan Bogdanović,0.2,-0.7914340614934983,135
Devonte' Graham,0.2,-0.7914340614934983,135
Spencer Dinwiddie,0.2,-0.7914340614934983,135
Seth Curry,0.2,-0.7914340614934983,135
Coby White,0.2,-0.7914340614934983,135
Josh Hart,0.2,-0.7914340614934983,135
Monté Morris,0.2,-0.7914340614934983,135
Saddiq Bey,0.2,-0.7914340614934983,135
Ricky Rubio,0.2,-0.7914340614934983,135
Chris Duarte,0.2,-0.7914340614934983,135
P.J. Tucker,0.2,-0.7914340614934983,135
Jordan Clarkson,0.2,-0.7914340614934983,135
Pat Connaughton,0.2,-0.7914340614934983,135
Patty Mills,0.2,-0.7914340614934983,135
Cameron Johnson,0.2,-0.7914340614934983,135
RJ Barrett,0.2,-0.7914340614934983,135
Reggie Bullock Jr.,0.2,-0.7914340614934983,135
Reggie Jackson,0.2,-0.7914340614934983,135
Keldon Johnson,0.2,-0.7914340614934983,135
Luke Kennard,0.1,-0.9998367610717236,159
Dennis Schröder,0.1,-0.9998367610717236,159
Darius Garland,0.1,-0.9998367610717236,159
Tim Hardaway Jr.,0.1,-0.9998367610717236,159
Anfernee Simons,0.1,-0.9998367610717236,159
Trae Young,0.1,-0.9998367610717236,159
Tyler Herro,0.1,-0.9998367610717236,159
Gary Harris,0.1,-0.9998367610717236,159
Bojan Bogdanović,0.0,-1.208239460649949,167
Jalen Brunson,0.0,-1.208239460649949,167
