PlayerName,ThreePointPct,ThreePointPct_ZScore,ThreePointPct_Rank
Kris Dunn,0.472,1.410547060247388,1
Al Horford,0.446,1.1360152237747572,2
Malcolm Brogdon,0.444,1.1148973901999393,3
Tyrese Maxey,0.434,1.0093082223258503,4
Stephen Curry,0.427,0.9353958048139879,5
Buddy Hield,0.425,0.9142779712391701,6
Corey Kispert,0.424,0.9037190544517612,7
Kentavious Caldwell-Pope,0.423,0.8931601376643523,8
Jalen Brunson,0.416,0.8192477201524899,9
Kawhi Leonard,0.416,0.8192477201524899,9
Patrick Williams,0.415,0.8086888033650811,11
Michael Porter Jr.,0.414,0.7981298865776721,12
Klay Thompson,0.412,0.7770120530028544,13
Keegan Murray,0.411,0.7664531362154454,14
Bojan Bogdanović,0.411,0.7664531362154454,14
Darius Garland,0.41,0.7558942194280365,16
Kyle Anderson,0.41,0.7558942194280365,16
Desmond Bane,0.408,0.7347763858532187,18
Trey Murphy III,0.406,0.7136585522784015,19
Bogdan Bogdanović,0.406,0.7136585522784015,19
Cameron Johnson,0.404,0.6925407187035837,21
Kevin Durant,0.404,0.6925407187035837,21
Kevin Huerter,0.402,0.6714228851287659,23
Josh Green,0.402,0.6714228851287659,23
Jerami Grant,0.401,0.660863968341357,25
Tyrese Haliburton,0.4,0.650305051553948,26
Grayson Allen,0.399,0.6397461347665392,27
Austin Reaves,0.398,0.6291872179791302,28
Jaden McDaniels,0.398,0.6291872179791302,28
Jamal Murray,0.398,0.6291872179791302,28
Norman Powell,0.397,0.6186283011917213,31
Donte DiVincenzo,0.397,0.6186283011917213,31
Andrew Wiggins,0.396,0.6080693844043125,33
D'Angelo Russell,0.396,0.6080693844043125,33
Grant Williams,0.395,0.5975104676169035,35
Kelly Olynyk,0.394,0.5869515508294947,36
P.J. Tucker,0.393,0.5763926340420857,37
Caris LeVert,0.392,0.5658337172546768,38
Lauri Markkanen,0.391,0.555274800467268,39
Brandon Ingram,0.39,0.544715883679859,40
De'Anthony Melton,0.39,0.544715883679859,40
Royce O'Neale,0.389,0.5341569668924501,42
CJ McCollum,0.389,0.5341569668924501,42
Tobias Harris,0.389,0.5341569668924501,42
Devin Vassell,0.387,0.5130391333176323,45
OG Anunoby,0.387,0.5130391333176323,45
Quentin Grimes,0.386,0.5024802165302233,47
Donovan Mitchell,0.386,0.5024802165302233,47
Kristaps Porziņģis,0.385,0.4919212997428145,49
James Harden,0.385,0.4919212997428145,49
Tim Hardaway Jr.,0.385,0.4919212997428145,49
Mike Conley,0.385,0.4919212997428145,49
Jrue Holiday,0.384,0.48136238295540557,53
Nikola Jokić,0.383,0.4708034661679967,54
Monté Morris,0.382,0.4602445493805878,55
Mikal Bridges,0.382,0.4602445493805878,55
Derrick White,0.381,0.44968563259317884,57
Reggie Bullock Jr.,0.38,0.43912671580576995,58
Kyrie Irving,0.379,0.42856779901836106,59
Tyler Herro,0.378,0.4180088822309522,60
Anfernee Simons,0.377,0.4074499654435432,61
LaMelo Ball,0.376,0.39689104865613434,62
Christian Wood,0.376,0.39689104865613434,62
Zach LaVine,0.375,0.38633213186872545,64
Chris Paul,0.375,0.38633213186872545,64
Brook Lopez,0.374,0.37577321508131656,66
Harrison Barnes,0.374,0.37577321508131656,66
Myles Turner,0.373,0.3652142982939076,68
