PlayerName,Steals,Steals_ZScore,Steals_Rank
Jaren Jackson Jr.,1.0,0.17342924106456034,57
Russell Westbrook,1.0,0.17342924106456034,57
Immanuel Quickley,1.0,0.17342924106456034,57
Justise Winslow,1.0,0.17342924106456034,57
Jamal Murray,1.0,0.17342924106456034,57
Luguentz Dort,1.0,0.17342924106456034,57
Joel Embiid,1.0,0.17342924106456034,57
Franz Wagner,1.0,0.17342924106456034,57
Desmond Bane,1.0,0.17342924106456034,57
D'Angelo Russell,1.0,0.17342924106456034,57
Draymond Green,1.0,0.17342924106456034,57
Caris LeVert,1.0,0.17342924106456034,57
Caleb Martin,1.0,0.17342924106456034,57
Devin Booker,1.0,0.17342924106456034,57
Kelly Olynyk,0.9,-0.13368503998726555,72
Deni Avdija,0.9,-0.13368503998726555,72
Kristaps Porziņģis,0.9,-0.13368503998726555,72
Damian Lillard,0.9,-0.13368503998726555,72
CJ McCollum,0.9,-0.13368503998726555,72
Mitchell Robinson,0.9,-0.13368503998726555,72
Nic Claxton,0.9,-0.13368503998726555,72
Grayson Allen,0.9,-0.13368503998726555,72
P.J. Washington,0.9,-0.13368503998726555,72
Pascal Siakam,0.9,-0.13368503998726555,72
Patrick Beverley,0.9,-0.13368503998726555,72
Patrick Williams,0.9,-0.13368503998726555,72
Royce O'Neale,0.9,-0.13368503998726555,72
Saddiq Bey,0.9,-0.13368503998726555,72
Stephen Curry,0.9,-0.13368503998726555,72
Steven Adams,0.9,-0.13368503998726555,72
Tobias Harris,0.9,-0.13368503998726555,72
Andrew Nembhard,0.9,-0.13368503998726555,72
Alperen Sengun,0.9,-0.13368503998726555,72
Bradley Beal,0.9,-0.13368503998726555,72
Dillon Brooks,0.9,-0.13368503998726555,72
LeBron James,0.9,-0.13368503998726555,72
Zach LaVine,0.9,-0.13368503998726555,72
Jaden McDaniels,0.9,-0.13368503998726555,72
Gabe Vincent,0.9,-0.13368503998726555,72
Jakob Poeltl,0.9,-0.13368503998726555,72
Jalen Brunson,0.9,-0.13368503998726555,72
Domantas Sabonis,0.8,-0.4407993210390915,99
Jerami Grant,0.8,-0.4407993210390915,99
Evan Mobley,0.8,-0.4407993210390915,99
Jarrett Allen,0.8,-0.4407993210390915,99
Norman Powell,0.8,-0.4407993210390915,99
Giannis Antetokounmpo,0.8,-0.4407993210390915,99
Paolo Banchero,0.8,-0.4407993210390915,99
Jalen Green,0.8,-0.4407993210390915,99
Jeremy Sochan,0.8,-0.4407993210390915,99
Rudy Gobert,0.8,-0.4407993210390915,99
Bogdan Bogdanović,0.8,-0.4407993210390915,99
Spencer Dinwiddie,0.8,-0.4407993210390915,99
Jaden Ivey,0.8,-0.4407993210390915,99
Ayo Dosunmu,0.8,-0.4407993210390915,99
Tyler Herro,0.8,-0.4407993210390915,99
Tyrese Maxey,0.8,-0.4407993210390915,99
Gordon Hayward,0.8,-0.4407993210390915,99
Malik Beasley,0.8,-0.4407993210390915,99
Aaron Gordon,0.8,-0.4407993210390915,99
Jusuf Nurkić,0.8,-0.4407993210390915,99
Jordan Poole,0.8,-0.4407993210390915,99
Dennis Schröder,0.8,-0.4407993210390915,99
Dorian Finney-Smith,0.8,-0.4407993210390915,99
Keegan Murray,0.8,-0.4407993210390915,99
Josh Giddey,0.8,-0.4407993210390915,99
Clint Capela,0.7,-0.7479136020909177,124
Harrison Barnes,0.7,-0.7479136020909177,124
Quentin Grimes,0.7,-0.7479136020909177,124
Reggie Bullock Jr.,0.7,-0.7479136020909177,124
Josh Green,0.7,-0.7479136020909177,124
Klay Thompson,0.7,-0.7479136020909177,124
Keldon Johnson,0.7,-0.7479136020909177,124
Karl-Anthony Towns,0.7,-0.7479136020909177,124
Tim Hardaway Jr.,0.7,-0.7479136020909177,124
Anfernee Simons,0.7,-0.7479136020909177,124
Derrick White,0.7,-0.7479136020909177,124
Nikola Vučević,0.7,-0.7479136020909177,124
Kevin Durant,0.7,-0.7479136020909177,124
Monté Morris,0.7,-0.7479136020909177,124
Brandon Ingram,0.7,-0.7479136020909177,124
Malcolm Brogdon,0.7,-0.7479136020909177,124
John Collins,0.6,-1.0550278831427435,140
Lauri Markkanen,0.6,-1.0550278831427435,140
Bennedict Mathurin,0.6,-1.0550278831427435,140
Mason Plumlee,0.6,-1.0550278831427435,140
Michael Porter Jr.,0.6,-1.0550278831427435,140
Cole Anthony,0.6,-1.0550278831427435,140
Eric Gordon,0.6,-1.0550278831427435,140
Bojan Bogdanović,0.6,-1.0550278831427435,140
Kyle Kuzma,0.6,-1.0550278831427435,140
Julius Randle,0.6,-1.0550278831427435,140
Myles Turner,0.6,-1.0550278831427435,140
Deandre Ayton,0.6,-1.0550278831427435,140
Marcus Morris Sr.,0.6,-1.0550278831427435,140
Al Horford,0.5,-1.3621421641945695,153
Austin Reaves,0.5,-1.3621421641945695,153
Grant Williams,0.5,-1.3621421641945695,153
Wendell Carter Jr.,0.5,-1.3621421641945695,153
KJ Martin,0.5,-1.3621421641945695,153
Jordan Clarkson,0.5,-1.3621421641945695,153
Max Strus,0.5,-1.3621421641945695,153
Brook Lopez,0.5,-1.3621421641945695,153
P.J. Tucker,0.5,-1.3621421641945695,153
De'Andre Hunter,0.5,-1.3621421641945695,153
Jabari Smith Jr.,0.5,-1.3621421641945695,153
Corey Kispert,0.4,-1.6692564452463954,164
RJ Barrett,0.4,-1.6692564452463954,164
Ivica Zubac,0.4,-1.6692564452463954,164
Isaiah Stewart,0.4,-1.6692564452463954,164
Christian Wood,0.4,-1.6692564452463954,164
Bobby Portis,0.4,-1.6692564452463954,164
Maxi Kleber,0.3,-1.9763707262982213,170
