PlayerName,Turnovers,Turnovers_ZScore,Turnovers_Rank
Trae Young,4.4,3.316196027807012,1
Luka Dončić,4.0,2.7982904406610163,2
LaMelo Ball,3.8,2.5393376470880185,3
Joel Embiid,3.8,2.5393376470880185,3
Victor Wembanyama,3.7,2.40986125030152,5
LeBron James,3.5,2.1509084567285224,6
Julius Randle,3.5,2.1509084567285224,6
Scoot Henderson,3.4,2.0214320599420232,8
Cade Cunningham,3.4,2.0214320599420232,8
Giannis Antetokounmpo,3.4,2.0214320599420232,8
Kevin Durant,3.3,1.8919556631555245,11
Domantas Sabonis,3.3,1.8919556631555245,11
Marcus Smart,3.1,1.6330028695825272,13
Anthony Edwards,3.1,1.6330028695825272,13
Darius Garland,3.1,1.6330028695825272,13
Paolo Banchero,3.1,1.6330028695825272,13
Nikola Jokić,3.0,1.5035264727960282,17
Karl-Anthony Towns,2.9,1.3740500760095293,18
Donovan Mitchell,2.8,1.2445736792230304,19
Zion Williamson,2.8,1.2445736792230304,19
Stephen Curry,2.8,1.2445736792230304,19
Scottie Barnes,2.8,1.2445736792230304,19
Desmond Bane,2.7,1.1150972824365322,23
Jordan Clarkson,2.7,1.1150972824365322,23
Kyle Kuzma,2.7,1.1150972824365322,23
Scotty Pippen Jr.,2.7,1.1150972824365322,23
Anfernee Simons,2.7,1.1150972824365322,23
De'Aaron Fox,2.6,0.9856208856500333,28
Damian Lillard,2.6,0.9856208856500333,28
Devin Booker,2.6,0.9856208856500333,28
Alperen Sengun,2.6,0.9856208856500333,28
Dejounte Murray,2.6,0.9856208856500333,28
James Harden,2.6,0.9856208856500333,28
Brandon Ingram,2.5,0.8561444888635343,34
Draymond Green,2.5,0.8561444888635343,34
Jayson Tatum,2.5,0.8561444888635343,34
Bradley Beal,2.5,0.8561444888635343,34
Keyonte George,2.5,0.8561444888635343,34
Jaden Ivey,2.5,0.8561444888635343,34
Jaylen Brown,2.4,0.7266680920770354,40
Jordan Poole,2.4,0.7266680920770354,40
Jalen Brunson,2.4,0.7266680920770354,40
Jaren Jackson Jr.,2.4,0.7266680920770354,40
Jusuf Nurkić,2.3,0.5971916952905365,44
Khris Middleton,2.3,0.5971916952905365,44
Bam Adebayo,2.3,0.5971916952905365,44
Tyrese Haliburton,2.3,0.5971916952905365,44
Shaedon Sharpe,2.3,0.5971916952905365,44
Jalen Green,2.3,0.5971916952905365,44
Shai Gilgeous-Alexander,2.2,0.4677152985040382,50
Tyler Herro,2.2,0.4677152985040382,50
RJ Barrett,2.2,0.4677152985040382,50
Anthony Davis,2.1,0.3382389017175393,53
Paul George,2.1,0.3382389017175393,53
Josh Giddey,2.1,0.3382389017175393,53
Malik Monk,2.1,0.3382389017175393,53
Jamal Murray,2.1,0.3382389017175393,53
Jalen Duren,2.1,0.3382389017175393,53
Austin Reaves,2.1,0.3382389017175393,53
Zach LaVine,2.1,0.3382389017175393,53
Jerami Grant,2.1,0.3382389017175393,53
Coby White,2.1,0.3382389017175393,53
Collin Sexton,2.1,0.3382389017175393,53
Deni Avdija,2.1,0.3382389017175393,53
D'Angelo Russell,2.1,0.3382389017175393,53
Mikal Bridges,2.0,0.2087625049310404,66
Miles Bridges,2.0,0.2087625049310404,66
Franz Wagner,1.9,0.07928610814454148,68
Jeremy Sochan,1.9,0.07928610814454148,68
Cam Thomas,1.9,0.07928610814454148,68
Dennis Schröder,1.9,0.07928610814454148,68
Deandre Ayton,1.8,-0.05019028864195713,72
Jalen Suggs,1.8,-0.05019028864195713,72
Bojan Bogdanović,1.8,-0.05019028864195713,72
Vince Williams Jr.,1.8,-0.05019028864195713,72
Pascal Siakam,1.8,-0.05019028864195713,72
Jrue Holiday,1.8,-0.05019028864195713,72
Brandon Miller,1.8,-0.05019028864195713,72
Kyrie Irving,1.8,-0.05019028864195713,72
Kawhi Leonard,1.8,-0.05019028864195713,72
Evan Mobley,1.8,-0.05019028864195713,72
Jalen Johnson,1.8,-0.05019028864195713,72
Caris LeVert,1.7,-0.17966668542845604,83
Jalen Williams,1.7,-0.17966668542845604,83
DeMar DeRozan,1.7,-0.17966668542845604,83
CJ McCollum,1.7,-0.17966668542845604,83
Fred VanVleet,1.7,-0.17966668542845604,83
Terry Rozier,1.7,-0.17966668542845604,83
Tyrese Maxey,1.7,-0.17966668542845604,83
Jimmy Butler III,1.7,-0.17966668542845604,83
Max Strus,1.6,-0.3091430822149547,91
