PlayerName,FreeThrowPct,FreeThrowPct_ZScore,FreeThrowPct_Rank
Josh Richardson,0.944,1.9442785390549897,1
Klay Thompson,0.927,1.717828946692095,2
Stephen Curry,0.923,1.6645466896655314,3
Bogdan Bogdanović,0.921,1.6379055611522495,4
Damian Lillard,0.92,1.6245849968956085,5
Anfernee Simons,0.916,1.5713027398690447,6
Mike Conley,0.911,1.50469991858584,7
Paul George,0.907,1.4514176615592762,8
Kyrie Irving,0.905,1.4247765330459943,9
Derrick White,0.901,1.3714942760194306,10
Lauri Markkanen,0.899,1.3448531475061487,11
Kentavious Caldwell-Pope,0.894,1.2782503262229439,12
Luke Kennard,0.889,1.2116475049397393,13
Duncan Robinson,0.889,1.2116475049397393,13
Devin Booker,0.886,1.1716858121698164,15
Kawhi Leonard,0.885,1.1583652479131754,16
Joel Embiid,0.883,1.1317241193998935,17
Buddy Hield,0.881,1.1050829908866115,18
Jordan Clarkson,0.881,1.1050829908866115,18
Grayson Allen,0.878,1.0651212981166889,20
James Harden,0.878,1.0651212981166889,20
Tobias Harris,0.878,1.0651212981166889,20
Jordan Poole,0.877,1.051800733860048,23
Shai Gilgeous-Alexander,0.874,1.011839041090125,24
Karl-Anthony Towns,0.873,0.998518476833484,25
Desmond Bane,0.87,0.9585567840635613,26
Terry Rozier,0.869,0.9452362198069203,27
Cade Cunningham,0.869,0.9452362198069203,27
Tyrese Maxey,0.868,0.9319156555502793,29
Herbert Jones,0.867,0.9185950912936385,30
Al Horford,0.867,0.9185950912936385,30
LaMelo Ball,0.865,0.8919539627803565,32
Donovan Mitchell,0.865,0.8919539627803565,32
Fred VanVleet,0.86,0.8253511414971518,34
Collin Sexton,0.859,0.8120305772405109,35
Jimmy Butler III,0.858,0.7987100129838699,36
Kristaps Porziņģis,0.858,0.7987100129838699,36
Cam Thomas,0.856,0.7720688844705881,38
Kevin Durant,0.856,0.7720688844705881,38
Tre Jones,0.856,0.7720688844705881,38
Tyler Herro,0.856,0.7720688844705881,38
Trae Young,0.855,0.7587483202139471,42
Tyrese Haliburton,0.855,0.7587483202139471,42
Zach LaVine,0.854,0.7454277559573061,44
Austin Reaves,0.853,0.7321071917006652,45
DeMar DeRozan,0.853,0.7321071917006652,45
Jamal Murray,0.853,0.7321071917006652,45
Immanuel Quickley,0.853,0.7321071917006652,45
Tim Hardaway Jr.,0.852,0.7187866274440242,49
Franz Wagner,0.85,0.6921454989307424,50
Keyonte George,0.848,0.6655043704174605,51
Jalen Brunson,0.847,0.6521838061608195,52
De'Andre Hunter,0.847,0.6521838061608195,52
Dillon Brooks,0.844,0.6122221133908967,54
Kyle Lowry,0.84,0.5589398563643329,55
Coby White,0.838,0.532298727851051,56
Saddiq Bey,0.837,0.5189781635944101,57
Dennis Schröder,0.836,0.5056575993377691,58
Anthony Edwards,0.836,0.5056575993377691,58
Michael Porter Jr.,0.836,0.5056575993377691,58
De'Anthony Melton,0.835,0.4923370350811282,61
Darius Garland,0.834,0.47901647082448723,62
Jrue Holiday,0.833,0.46569590656784626,63
Khris Middleton,0.833,0.46569590656784626,63
Jayson Tatum,0.833,0.46569590656784626,63
Keegan Murray,0.831,0.4390547780545644,66
Norman Powell,0.831,0.4390547780545644,66
Malik Monk,0.829,0.4124136495412825,68
D'Angelo Russell,0.828,0.39909308528464155,69
Chris Paul,0.827,0.38577252102800064,70
Brandon Miller,0.827,0.38577252102800064,70
CJ McCollum,0.827,0.38577252102800064,70
Luguentz Dort,0.826,0.37245195677135967,73
Miles Bridges,0.825,0.3591313925147187,74
Bruce Brown,0.824,0.3458108282580778,75
Shaedon Sharpe,0.824,0.3458108282580778,75
Deandre Ayton,0.823,0.33249026400143683,77
Nikola Vučević,0.822,0.31916969974479587,78
Bennedict Mathurin,0.821,0.30584913548815496,79
Brook Lopez,0.821,0.30584913548815496,79
Scoot Henderson,0.819,0.2792080069748731,81
Malcolm Brogdon,0.819,0.2792080069748731,81
Nikola Jokić,0.817,0.25256687846159115,83
Jerami Grant,0.817,0.25256687846159115,83
Anthony Davis,0.816,0.2392463142049502,85
Trey Murphy III,0.815,0.22592574994830927,86
Jalen Williams,0.814,0.21260518569166834,87
Mikal Bridges,0.814,0.21260518569166834,87
Bradley Beal,0.813,0.19928462143502737,89
Jabari Smith Jr.,0.811,0.17264349292174697,90
Jaime Jaquez Jr.,0.811,0.17264349292174697,90
Ayo Dosunmu,0.81,0.15932292866510603,92
Jaren Jackson Jr.,0.808,0.13268180015182413,93
Josh Giddey,0.806,0.10604067163854225,94
Spencer Dinwiddie,0.805,0.0927201073819013,95
Jalen Green,0.804,0.07939954312526036,96
Harrison Barnes,0.801,0.03943785035533752,97
Devin Vassell,0.801,0.03943785035533752,97
Brandon Ingram,0.801,0.03943785035533752,97
Tyus Jones,0.8,0.026117286098696575,100
Vince Williams Jr.,0.8,0.026117286098696575,100
Eric Gordon,0.797,-0.013844406671226262,102
Victor Wembanyama,0.796,-0.027164970927867207,103
John Collins,0.795,-0.040485535184508155,104
Max Strus,0.794,-0.0538060994411491,105
Dejounte Murray,0.794,-0.0538060994411491,105
Chet Holmgren,0.793,-0.06712666369779004,107
Onyeka Okongwu,0.793,-0.06712666369779004,107
Keldon Johnson,0.792,-0.08044722795443099,109
Josh Hart,0.791,-0.09376779221107194,110
Jalen Duren,0.79,-0.10708835646771288,111
Cameron Johnson,0.789,-0.12040892072435383,112
Patrick Williams,0.788,-0.13372948498099477,113
Luka Dončić,0.786,-0.16037061349427667,114
Bojan Bogdanović,0.785,-0.1736911777509176,115
Julius Randle,0.781,-0.2269734347774814,116
Scottie Barnes,0.781,-0.2269734347774814,116
Aaron Nesmith,0.781,-0.2269734347774814,116
Caleb Martin,0.778,-0.2669351275474042,119
Kyle Kuzma,0.775,-0.30689682031732707,120
Myles Turner,0.773,-0.33353794883060894,121
Gary Trent Jr.,0.771,-0.3601790773438908,122
Jeremy Sochan,0.771,-0.3601790773438908,122
Marcus Smart,0.768,-0.40014077011381366,124
Caris LeVert,0.766,-0.4267818986270956,125
Alex Caruso,0.76,-0.5067052841669413,126
Grant Williams,0.757,-0.5466669769368641,127
Jalen Suggs,0.756,-0.559987541193505,128
Bam Adebayo,0.755,-0.573308105450146,129
Donte DiVincenzo,0.754,-0.586628669706787,130
OG Anunoby,0.753,-0.5999492339634278,131
Isaiah Stewart,0.753,-0.5999492339634278,131
GG Jackson,0.752,-0.6132697982200688,133
Andrew Wiggins,0.751,-0.6265903624767097,134
LeBron James,0.75,-0.6399109267333507,135
Kelly Oubre Jr.,0.75,-0.6399109267333507,135
Jaden Ivey,0.749,-0.6532314909899917,137
Jonathan Kuminga,0.746,-0.6931931837599145,138
Scotty Pippen Jr.,0.745,-0.7065137480165554,139
Jarrett Allen,0.742,-0.7464754407864782,140
Deni Avdija,0.74,-0.7731165692997601,141
Rui Hachimura,0.739,-0.7864371335564011,142
De'Aaron Fox,0.738,-0.7997576978130421,143
Nick Richards,0.737,-0.8130782620696829,144
Taurean Prince,0.735,-0.8397193905829649,145
Pascal Siakam,0.732,-0.8796810833528877,146
Draymond Green,0.73,-0.9063222118661696,147
Jalen Johnson,0.728,-0.9329633403794515,148
Corey Kispert,0.726,-0.9596044688927333,149
Paolo Banchero,0.725,-0.9729250331493743,150
Ivica Zubac,0.723,-0.9995661616626562,151
Jaden McDaniels,0.722,-1.012886725919297,152
Evan Mobley,0.719,-1.05284841868922,153
Dorian Finney-Smith,0.717,-1.079489547202502,154
RJ Barrett,0.715,-1.1061306757157838,155
Nicolas Batum,0.714,-1.1194512399724248,156
Malik Beasley,0.714,-1.1194512399724248,156
Isaiah Hartenstein,0.707,-1.2126951897689113,158
Domantas Sabonis,0.704,-1.2526568825388342,159
Jaylen Brown,0.703,-1.2659774467954752,160
Zion Williamson,0.702,-1.2792980110521162,161
Bilal Coulibaly,0.702,-1.2792980110521162,161
Wendell Carter Jr.,0.694,-1.3858625251052437,163
Alperen Sengun,0.693,-1.3991830893618846,164
Josh Green,0.684,-1.5190681676716515,165
P.J. Washington,0.683,-1.5323887319282925,166
