PlayerName,Turnovers,Turnovers_ZScore,Turnovers_Rank
JaMychal Green,1.4,-0.606193802624539,105
Kyle Anderson,1.3,-0.72926719760884,111
Bojan Bogdanović,1.3,-0.72926719760884,111
Justin Holiday,1.3,-0.72926719760884,111
Patty Mills,1.3,-0.72926719760884,111
Kentavious Caldwell-Pope,1.3,-0.72926719760884,111
Wesley Matthews,1.3,-0.72926719760884,111
George Hill,1.3,-0.72926719760884,111
T.J. Warren,1.3,-0.72926719760884,111
Thaddeus Young,1.3,-0.72926719760884,111
Denzel Valentine,1.3,-0.72926719760884,111
Carmelo Anthony,1.3,-0.72926719760884,111
Evan Turner,1.3,-0.72926719760884,111
Tobias Harris,1.3,-0.72926719760884,111
Rodney Hood,1.2,-0.8523405925931411,124
Wilson Chandler,1.2,-0.8523405925931411,124
Serge Ibaka,1.2,-0.8523405925931411,124
Joe Harris,1.2,-0.8523405925931411,124
E'Twaun Moore,1.2,-0.8523405925931411,124
Danilo Gallinari,1.2,-0.8523405925931411,124
Lauri Markkanen,1.2,-0.8523405925931411,124
Darren Collison,1.2,-0.8523405925931411,124
Marcin Gortat,1.2,-0.8523405925931411,124
Marcus Morris Sr.,1.2,-0.8523405925931411,124
Cory Joseph,1.1,-0.975413987577442,134
Kelly Oubre Jr.,1.1,-0.975413987577442,134
Al-Farouq Aminu,1.1,-0.975413987577442,134
Tyler Johnson,1.1,-0.975413987577442,134
Derrick Favors,1.1,-0.975413987577442,134
Luc Mbah a Moute,1.1,-0.975413987577442,134
Taj Gibson,1.1,-0.975413987577442,134
Courtney Lee,1.1,-0.975413987577442,134
Stanley Johnson,1.1,-0.975413987577442,134
Danny Green,1.1,-0.975413987577442,134
John Henson,1.1,-0.975413987577442,134
Nikola Mirotic,1.1,-0.975413987577442,134
Yogi Ferrell,1.0,-1.0984873825617432,146
JR Smith,1.0,-1.0984873825617432,146
Ersan Ilyasova,1.0,-1.0984873825617432,146
Otto Porter Jr.,1.0,-1.0984873825617432,146
Allen Crabbe,1.0,-1.0984873825617432,146
Andre Iguodala,1.0,-1.0984873825617432,146
Terry Rozier,1.0,-1.0984873825617432,146
P.J. Tucker,0.9,-1.2215607775460442,153
Jae Crowder,0.9,-1.2215607775460442,153
Andre Roberson,0.8,-1.3446341725303455,155
Marvin Williams,0.8,-1.3446341725303455,155
Reggie Bullock Jr.,0.8,-1.3446341725303455,155
Trevor Ariza,0.8,-1.3446341725303455,155
Wayne Ellington,0.7,-1.4677075675146465,159
Ryan Anderson,0.6,-1.5907809624989477,160
Tony Snell,0.5,-1.7138543574832488,161
