PlayerName,FreeThrowPct,FreeThrowPct_ZScore,FreeThrowPct_Rank
Stephen Curry,0.908,1.4398596572428068,1
Jamal Crawford,0.904,1.3974194120185282,2
Kevin Durant,0.898,1.3337590441821099,3
Chris Paul,0.896,1.3125389215699705,4
Dirk Nowitzki,0.893,1.2807087376517614,5
Jarrett Jack,0.893,1.2807087376517614,5
Damian Lillard,0.892,1.2700986763456918,7
Eric Gordon,0.888,1.227658431121413,8
JJ Redick,0.888,1.227658431121413,8
Khris Middleton,0.888,1.227658431121413,8
Kyrie Irving,0.885,1.195828247203204,11
Jose Calderon,0.875,1.089727634142507,12
Kawhi Leonard,0.874,1.0791175728364373,13
Ryan Anderson,0.873,1.0685075115303677,14
Klay Thompson,0.873,1.0685075115303677,14
Isaiah Thomas,0.871,1.0472873889182284,16
Deron Williams,0.869,1.0260672663060888,17
Danilo Gallinari,0.868,1.0154572050000192,18
Allen Crabbe,0.867,1.0048471436939495,19
Reggie Jackson,0.864,0.9730169597757404,20
Wesley Matthews,0.863,0.9624068984696708,21
James Harden,0.86,0.9305767145514617,22
Rodney Hood,0.86,0.9305767145514617,22
Paul George,0.86,0.9305767145514617,22
Darren Collison,0.858,0.9093565919393223,25
LaMarcus Aldridge,0.858,0.9093565919393223,25
Jameer Nelson,0.857,0.8987465306332526,27
Patrick Patterson,0.853,0.8563062854089739,28
Brandon Knight,0.852,0.8456962241029041,29
DeMar DeRozan,0.85,0.8244761014907648,30
Nicolas Batum,0.849,0.8138660401846951,31
Raymond Felton,0.847,0.7926459175725558,32
Kemba Walker,0.847,0.7926459175725558,32
Ricky Rubio,0.847,0.7926459175725558,32
Jrue Holiday,0.843,0.750205672348277,35
Arron Afflalo,0.84,0.7183754884300679,36
Devin Booker,0.84,0.7183754884300679,36
Courtney Lee,0.839,0.7077654271239983,38
Kristaps Porziņģis,0.838,0.6971553658179285,39
Jeff Teague,0.837,0.6865453045118588,40
Evan Fournier,0.836,0.6759352432057891,41
Mike Conley,0.834,0.6547151205936498,42
Marvin Williams,0.833,0.6441050592875801,43
Isaiah Canaan,0.833,0.6441050592875801,43
Kyle Korver,0.833,0.6441050592875801,43
Bojan Bogdanović,0.833,0.6441050592875801,43
Jimmy Butler III,0.832,0.6334949979815104,47
Tobias Harris,0.831,0.6228849366754406,48
Joe Johnson,0.831,0.6228849366754406,48
Victor Oladipo,0.83,0.612274875369371,50
Lou Williams,0.83,0.612274875369371,50
Marc Gasol,0.829,0.6016648140633013,52
Carmelo Anthony,0.829,0.6016648140633013,52
Evan Turner,0.827,0.580444691451162,54
Gorgui Dieng,0.827,0.580444691451162,54
CJ McCollum,0.827,0.580444691451162,54
Kobe Bryant,0.826,0.5698346301450923,57
Gordon Hayward,0.824,0.5486145075329528,58
Kevin Love,0.822,0.5273943849208135,59
Jae Crowder,0.82,0.5061742623086741,60
Gary Harris,0.82,0.5061742623086741,60
Jeremy Lin,0.815,0.45312395577832565,62
Kent Bazemore,0.815,0.45312395577832565,62
Russell Westbrook,0.812,0.42129377186011774,64
Karl-Anthony Towns,0.811,0.41068371055404806,65
Kentavious Caldwell-Pope,0.811,0.41068371055404806,65
Kyle Lowry,0.811,0.41068371055404806,65
Will Barton,0.806,0.35763340402369964,68
Matt Barnes,0.804,0.33641328141156024,69
Jordan Clarkson,0.804,0.33641328141156024,69
Eric Bledsoe,0.802,0.31519315879942084,71
Norris Cole,0.8,0.2939730361872815,72
Al Horford,0.798,0.2727529135751421,73
Tyreke Evans,0.796,0.25153279096300274,74
Zach Randolph,0.796,0.25153279096300274,74
Chris Bosh,0.795,0.24092272965693304,76
Robin Lopez,0.795,0.24092272965693304,76
Dwyane Wade,0.793,0.21970260704479366,78
Derrick Rose,0.793,0.21970260704479366,78
Zach LaVine,0.793,0.21970260704479366,78
Pau Gasol,0.792,0.20909254573872396,81
Robert Covington,0.791,0.19848248443265426,82
John Wall,0.791,0.19848248443265426,82
Brook Lopez,0.787,0.1560422392083755,84
Monta Ellis,0.786,0.1454321779023058,85
Trevor Ariza,0.783,0.11360199398409675,86
Avery Bradley,0.78,0.08177181006588768,87
Rudy Gay,0.78,0.08177181006588768,87
Jerryd Bayless,0.778,0.0605516874537483,89
Marcus Smart,0.777,0.049941626147678615,90
O.J. Mayo,0.775,0.028721503535539233,91
Zaza Pachulia,0.768,-0.0455489256069486,92
Jabari Parker,0.768,-0.0455489256069486,92
Bradley Beal,0.767,-0.05615898691301829,94
Cory Joseph,0.764,-0.08798917083122736,95
Andrew Wiggins,0.761,-0.11981935474943643,96
Harrison Barnes,0.761,-0.11981935474943643,96
Jonas Valančiūnas,0.761,-0.11981935474943643,96
George Hill,0.76,-0.13042941605550612,99
Tony Parker,0.76,-0.13042941605550612,99
Anthony Davis,0.758,-0.1516495386676455,101
Paul Millsap,0.757,-0.1622595999737152,102
Luol Deng,0.755,-0.18347972258585457,103
Otto Porter Jr.,0.754,-0.19408978389192424,104
Nikola Vučević,0.753,-0.20469984519799395,105
Serge Ibaka,0.752,-0.21530990650406365,106
Alec Burks,0.752,-0.21530990650406365,106
Marcus Morris Sr.,0.749,-0.2471400904222727,108
P.J. Tucker,0.746,-0.27897027434048177,109
Jeff Green,0.745,-0.28958033564655145,110
Greg Monroe,0.74,-0.3426306421768999,111
Danny Green,0.739,-0.3532407034829696,112
D'Angelo Russell,0.737,-0.374460826095109,113
Al-Farouq Aminu,0.737,-0.374460826095109,113
Markieff Morris,0.735,-0.39568094870724835,115
Jared Dudley,0.735,-0.39568094870724835,115
LeBron James,0.731,-0.43812119393152715,117
Blake Griffin,0.727,-0.4805614391558059,118
Goran Dragic,0.727,-0.4805614391558059,118
Giannis Antetokounmpo,0.724,-0.512391623074015,120
Ersan Ilyasova,0.721,-0.544221806992224,121
Hollis Thompson,0.719,-0.5654419296043635,122
DeMarcus Cousins,0.718,-0.5760519909104331,123
Julius Randle,0.715,-0.6078821748286422,124
Dion Waiters,0.713,-0.6291022974407815,125
Derrick Favors,0.709,-0.6715425426650603,126
Marcin Gortat,0.705,-0.7139827878893391,127
Tim Duncan,0.702,-0.7458129718075481,128
Draymond Green,0.696,-0.8094733396439663,129
Ish Smith,0.693,-0.8413035235621753,130
Taj Gibson,0.692,-0.8519135848682451,131
Jahlil Okafor,0.686,-0.915573952704662,132
Justise Winslow,0.684,-0.9367940753168014,133
Chandler Parsons,0.684,-0.9367940753168014,133
Patrick Beverley,0.682,-0.9580141979289407,135
Emmanuel Mudiay,0.67,-1.085334933601777,136
Jerami Grant,0.658,-1.2126556692746133,137
Michael Carter-Williams,0.654,-1.255095914498892,138
Tony Allen,0.652,-1.2763160371110314,139
Hassan Whiteside,0.65,-1.297536159723171,140
Omri Casspi,0.648,-1.3187562823353103,141
