PlayerName,Assists,Assists_ZScore,Assists_Rank
Jeremy Lin,3.0,-0.11514497139722825,64
Marcus Smart,3.0,-0.11514497139722825,64
Bradley Beal,2.9,-0.16197854784635995,66
O.J. Mayo,2.9,-0.16197854784635995,66
Chandler Parsons,2.8,-0.20881212429549167,68
Nikola Vučević,2.8,-0.20881212429549167,68
Kobe Bryant,2.8,-0.20881212429549167,68
Mason Plumlee,2.8,-0.20881212429549167,68
Evan Fournier,2.7,-0.25564570074462317,72
Rodney Hood,2.7,-0.25564570074462317,72
Eric Gordon,2.7,-0.25564570074462317,72
Tim Duncan,2.7,-0.25564570074462317,72
Kawhi Leonard,2.6,-0.3024792771937549,76
Devin Booker,2.6,-0.3024792771937549,76
Lou Williams,2.5,-0.34931285364288656,78
Marcus Morris Sr.,2.5,-0.34931285364288656,78
Danilo Gallinari,2.5,-0.34931285364288656,78
Will Barton,2.5,-0.34931285364288656,78
Kevin Love,2.4,-0.3961464300920183,82
Jordan Clarkson,2.4,-0.3961464300920183,82
Chris Bosh,2.4,-0.3961464300920183,82
Kent Bazemore,2.3,-0.44298000654115,85
Jamal Crawford,2.3,-0.44298000654115,85
Trevor Ariza,2.3,-0.44298000654115,85
Greg Monroe,2.3,-0.44298000654115,85
Tobias Harris,2.2,-0.4898135829902815,89
P.J. Tucker,2.2,-0.4898135829902815,89
Matt Barnes,2.1,-0.5366471594394132,91
Zach Randolph,2.1,-0.5366471594394132,91
Jared Dudley,2.1,-0.5366471594394132,91
Klay Thompson,2.1,-0.5366471594394132,91
Avery Bradley,2.1,-0.5366471594394132,91
Kyle Korver,2.1,-0.5366471594394132,91
Alec Burks,2.0,-0.5834807358885449,97
Brook Lopez,2.0,-0.5834807358885449,97
Karl-Anthony Towns,2.0,-0.5834807358885449,97
Arron Afflalo,2.0,-0.5834807358885449,97
Andrew Wiggins,2.0,-0.5834807358885449,97
Dion Waiters,2.0,-0.5834807358885449,97
Wesley Matthews,1.9,-0.6303143123376767,103
Thaddeus Young,1.9,-0.6303143123376767,103
Anthony Davis,1.9,-0.6303143123376767,103
Markieff Morris,1.9,-0.6303143123376767,103
Luol Deng,1.9,-0.6303143123376767,103
Gary Harris,1.9,-0.6303143123376767,103
Dirk Nowitzki,1.8,-0.6771478887868082,109
Kentavious Caldwell-Pope,1.8,-0.6771478887868082,109
Harrison Barnes,1.8,-0.6771478887868082,109
Julius Randle,1.8,-0.6771478887868082,109
Danny Green,1.8,-0.6771478887868082,109
Jae Crowder,1.8,-0.6771478887868082,109
Nerlens Noel,1.8,-0.6771478887868082,109
Jerami Grant,1.8,-0.6771478887868082,109
Isaiah Canaan,1.8,-0.6771478887868082,109
Al-Farouq Aminu,1.7,-0.7239814652359399,118
Rudy Gay,1.7,-0.7239814652359399,118
Zaza Pachulia,1.7,-0.7239814652359399,118
JR Smith,1.7,-0.7239814652359399,118
Jabari Parker,1.7,-0.7239814652359399,118
Jeff Green,1.7,-0.7239814652359399,118
Gorgui Dieng,1.7,-0.7239814652359399,118
Courtney Lee,1.7,-0.7239814652359399,118
Otto Porter Jr.,1.6,-0.7708150416850715,126
Ian Mahinmi,1.5,-0.8176486181342032,127
Derrick Favors,1.5,-0.8176486181342032,127
Taj Gibson,1.5,-0.8176486181342032,127
LaMarcus Aldridge,1.5,-0.8176486181342032,127
Rudy Gobert,1.5,-0.8176486181342032,127
Justise Winslow,1.5,-0.8176486181342032,127
JJ Redick,1.4,-0.864482194583335,133
Omri Casspi,1.4,-0.864482194583335,133
Marcin Gortat,1.4,-0.864482194583335,133
Robert Covington,1.4,-0.864482194583335,133
Dwight Howard,1.4,-0.864482194583335,133
Marvin Williams,1.4,-0.864482194583335,133
Robin Lopez,1.4,-0.864482194583335,133
Kristaps Porziņģis,1.3,-0.9113157710324665,140
Bojan Bogdanović,1.3,-0.9113157710324665,140
Hollis Thompson,1.3,-0.9113157710324665,140
DeAndre Jordan,1.2,-0.9581493474815982,143
Patrick Patterson,1.2,-0.9581493474815982,143
Jahlil Okafor,1.2,-0.9581493474815982,143
Allen Crabbe,1.2,-0.9581493474815982,143
Kenneth Faried,1.2,-0.9581493474815982,143
Tony Allen,1.1,-1.0049829239307297,148
Ryan Anderson,1.1,-1.0049829239307297,148
DeMarre Carroll,1.0,-1.0518165003798616,150
Ersan Ilyasova,0.9,-1.0986500768289933,151
Tristan Thompson,0.8,-1.145483653278125,152
Steven Adams,0.8,-1.145483653278125,152
Andre Drummond,0.8,-1.145483653278125,152
Serge Ibaka,0.8,-1.145483653278125,152
Jonas Valančiūnas,0.7,-1.1923172297272564,156
Hassan Whiteside,0.4,-1.3328179590746516,157
