PlayerID,PlayerName,Team,Season,GamesPlayed,AvgMinutes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,FieldGoalPct,FreeThrowPct,ThreePointPct,ThreePointersMade,ThreePointAttempts,FieldGoalsMade,FieldGoalAttempts,FreeThrowsMade,FreeThrowAttempts,TrueShootingPct,UsageRate,Points_ZScore,Rebounds_ZScore,Assists_ZScore,Steals_ZScore,Blocks_ZScore,FieldGoalPct_ZScore,ThreePointersMade_ZScore,FreeThrowPct_ZScore,Turnovers_ZScore,Swish_Score,Overall_Rank
201599,DeAndre Jordan,LAC,2015-16,77,33.7,12.7,13.8,1.2,0.7,2.3,1.4,0.703,0.43,0.0,0.0,0.0,4.6,6.6,3.5,8.0,0.628,0.155,-0.3779321318989257,3.216901463620068,-0.9581493474815982,-0.8324985180945643,2.9526016511648727,4.4870351584960595,-1.360840818374985,-3.6317496470585007,-0.6711438575973566,6.244256873182641,11
202326,DeMarcus Cousins,SAC,2015-16,65,34.6,26.9,11.5,3.3,1.6,1.4,3.8,0.451,0.718,0.333,1.1,3.2,9.2,20.5,7.3,10.2,0.538,0.351,2.545599772526694,2.327994883796678,0.0253557579501666,1.2831856654802902,1.3788460370207891,-0.0948478976592666,-0.0870348057280477,-0.5760519909104331,2.4781339200201287,5.703355788412577,12
202331,Paul George,IND,2015-16,81,34.8,23.1,7.0,4.1,1.9,0.4,3.3,0.418,0.86,0.371,2.6,7.0,7.5,17.9,5.6,6.5,0.557,0.296,1.76324616430012,0.5888298363161312,0.4000243695432199,1.9884137266719075,-0.3697713120281922,-0.694856393108179,1.6499733933359573,0.9305767145514616,1.8220343830164856,5.564498289209618,13
2544,LeBron James,CLE,2015-16,76,35.6,25.3,7.4,6.8,1.4,0.6,3.3,0.52,0.731,0.309,1.1,3.7,9.7,18.6,4.7,6.5,0.588,0.305,2.2161877269576102,0.7434222849810688,1.664530933669775,0.8130336246858777,-0.0200478422183959,1.1597153200975492,-0.0870348057280477,-0.4381211939315271,1.8220343830164856,5.419640742292794,14
203110,Draymond Green,GSW,2015-16,81,34.7,14.0,9.5,7.4,1.5,1.4,3.2,0.49,0.696,0.388,1.2,3.2,5.0,10.1,2.8,4.1,0.587,0.184,-0.1102848448740449,1.5550326404719903,1.945532392364565,1.048109645083084,1.3788460370207891,0.6142530515076288,0.028765740876219,-0.8094733396439663,1.6908144756157577,5.411028222014853,15
1626157,Karl-Anthony Towns,MIN,2015-16,82,32.0,18.3,10.5,2.0,0.7,1.7,2.2,0.542,0.811,0.341,0.4,1.1,7.6,14.1,2.7,3.4,0.59,0.243,0.7750100275928682,1.941513762134334,-0.5834807358885449,-0.8324985180945643,1.9034312417354835,1.559720983730157,-0.8976386319579168,0.410683710554048,0.3786154016084722,5.329927671173666,16
202689,Kemba Walker,CHA,2015-16,81,35.6,20.9,4.4,5.2,1.6,0.5,2.1,0.427,0.847,0.371,2.2,6.0,7.0,16.4,4.6,5.4,0.554,0.261,1.3103046016426292,-0.4160210800059623,0.9151937104836684,1.2831856654802902,-0.1949095771232941,-0.5312177125312029,1.1867712069188894,0.7926459175725558,0.2473954942077435,5.078660975496718,17
202691,Klay Thompson,GSW,2015-16,80,33.3,22.1,3.8,2.1,0.8,0.6,1.7,0.47,0.873,0.425,3.5,8.1,8.1,17.3,2.4,2.8,0.597,0.26,1.5573636358194427,-0.6479097530033687,-0.5366471594394132,-0.5974224976973581,-0.0200478422183959,0.2506115391143486,2.69217831277436,1.0685075115303675,-0.2774841353951708,5.044590153707885,18
201143,Al Horford,ATL,2015-16,82,32.1,15.2,7.3,3.2,0.8,1.5,1.3,0.505,0.798,0.344,1.1,3.1,6.5,12.8,1.3,1.6,0.565,0.202,0.1367741893027678,0.7047741728148342,-0.0214778184989648,-0.5974224976973581,1.5537077719256875,0.886984185802589,-0.0870348057280477,0.2727529135751421,-0.8023637649980849,4.886743534557459,19
202322,John Wall,WAS,2015-16,77,36.2,19.9,4.9,10.2,1.9,0.8,4.1,0.424,0.791,0.351,1.5,4.3,7.4,17.5,3.5,4.5,0.51,0.28,1.1044220731619516,-0.2227805191747904,3.2568725329402515,1.9884137266719075,0.3296756275914005,-0.585763939390195,0.3761673806890201,0.1984824844326542,2.8717936422223143,4.601305072623111,20
203081,Damian Lillard,POR,2015-16,75,35.7,25.1,4.0,6.8,0.9,0.4,3.2,0.419,0.892,0.375,3.1,8.1,8.2,19.7,5.5,6.2,0.56,0.304,2.175011221261475,-0.5706135286708999,1.664530933669775,-0.3623464773001521,-0.3697713120281922,-0.676674317488515,2.228976126357292,1.2700986763456918,1.6908144756157577,4.4023844224824185,21
2200,Pau Gasol,CHI,2015-16,72,31.8,16.5,11.0,4.1,0.6,2.0,2.3,0.469,0.792,0.348,0.3,1.0,6.5,13.8,3.2,4.0,0.529,0.244,0.4044214763276486,2.134754322965506,0.4000243695432199,-1.0675745384917703,2.4280164464501786,0.2324294634946845,-1.013439178562184,0.2090925457387239,0.5098353090092003,4.394286040400057,22
202710,Jimmy Butler III,CHI,2015-16,67,36.9,20.9,5.3,4.8,1.6,0.6,2.0,0.454,0.832,0.312,1.0,3.1,7.0,15.4,5.9,7.1,0.562,0.242,1.3103046016426292,-0.0681880705098531,0.7278594046871416,1.2831856654802902,-0.0200478422183959,-0.0403016708002746,-0.2028353523323149,0.6334949979815104,0.1161755868070148,4.386842202312742,23
202339,Eric Bledsoe,PHX,2015-16,31,34.2,20.4,4.0,6.1,2.0,0.6,3.5,0.453,0.802,0.372,1.5,4.2,7.2,15.9,4.5,5.5,0.557,0.27,1.2073633374022903,-0.5706135286708999,1.3366958985258532,2.223489747069114,-0.0200478422183959,-0.0584837464199386,0.3761673806890201,0.3151931587994208,2.084474197817943,3.548984478479375,24
1717,Dirk Nowitzki,DAL,2015-16,75,31.5,18.3,6.5,1.8,0.7,0.7,1.1,0.448,0.893,0.368,1.7,4.6,6.6,14.8,3.3,3.7,0.555,0.249,0.7750100275928682,0.3955892754849593,-0.6771478887868082,-0.8324985180945643,0.1548138926865021,-0.1493941245182586,0.6077684738975541,1.2807087376517614,-1.064803579799542,3.1884264275597163,25
203114,Khris Middleton,MIL,2015-16,79,36.1,18.2,3.8,4.2,1.7,0.2,2.3,0.444,0.888,0.396,1.8,4.6,6.4,14.5,3.5,3.9,0.56,0.224,0.7544217747448002,-0.6479097530033687,0.4468579459923518,1.518261685877496,-0.7194947818379885,-0.2221224269969147,0.7235690205018211,1.227658431121413,0.5098353090092003,3.1608819782122684,26
203507,Giannis Antetokounmpo,MIL,2015-16,80,35.3,16.9,7.7,4.3,1.2,1.4,2.6,0.506,0.724,0.257,0.4,1.4,6.4,12.7,3.7,5.1,0.566,0.221,0.4867744877199193,0.8593666214797718,0.4936915224414833,0.3428815838914658,1.3788460370207891,0.905166261422253,-0.8976386319579168,-0.512391623074015,0.9034950312113864,3.0533695497409425,27
203109,Jae Crowder,BOS,2015-16,73,31.6,14.2,5.1,1.8,1.7,0.5,1.1,0.443,0.82,0.336,1.7,5.0,4.9,11.1,2.7,3.3,0.565,0.181,-0.0691083391779096,-0.145484294842322,-0.6771478887868082,1.518261685877496,-0.1949095771232941,-0.2403045026165787,0.6077684738975541,0.5061742623086741,-1.064803579799542,3.0048924645596666,28
203506,Victor Oladipo,ORL,2015-16,72,33.0,16.0,4.8,3.9,1.6,0.8,2.1,0.438,0.83,0.348,1.4,3.9,5.9,13.5,2.8,3.4,0.534,0.224,0.3014802120873099,-0.261428631341025,0.3063572166449567,1.2831856654802902,0.3296756275914005,-0.3312148807148988,0.260366834084753,0.612274875369371,0.2473954942077435,2.920796403928177,29
201572,Brook Lopez,BKN,2015-16,73,33.7,20.6,7.8,2.0,0.8,1.7,2.4,0.511,0.787,0.143,0.0,0.2,8.1,15.8,4.3,5.5,0.562,0.272,1.2485398430984265,0.898014733646006,-0.5834807358885449,-0.5974224976973581,1.9034312417354835,0.996076639520573,-1.360840818374985,0.1560422392083755,0.641055216409929,2.87172688120809,30
202324,Derrick Favors,UTA,2015-16,62,32.0,16.4,8.1,1.5,1.2,1.5,1.7,0.515,0.709,0.0,0.0,0.1,6.7,13.1,2.9,4.1,0.551,0.234,0.3838332234795806,1.013959070144709,-0.8176486181342032,0.3428815838914658,1.5537077719256875,1.0688049419992292,-1.360840818374985,-0.6715425426650603,-0.2774841353951708,2.6183272294510282,31
200746,LaMarcus Aldridge,SAS,2015-16,74,30.6,18.0,8.5,1.5,0.5,1.1,1.3,0.513,0.858,0.0,0.0,0.2,7.2,14.1,3.5,4.1,0.565,0.258,0.7132452690486648,1.1685515188096467,-0.8176486181342032,-1.3026505588889763,0.8542608323060951,1.0324407907599011,-1.360840818374985,0.9093565919393224,-0.8023637649980849,2.609243721290855,32
2546,Carmelo Anthony,NYK,2015-16,72,35.1,21.8,7.7,4.2,0.9,0.5,2.4,0.434,0.829,0.339,1.5,4.3,7.9,18.2,4.6,5.6,0.53,0.291,1.495598877275239,0.8593666214797718,0.4468579459923518,-0.3623464773001521,-0.1949095771232941,-0.4039431831935548,0.3761673806890201,0.6016648140633013,0.641055216409929,2.5745885297262836,33
2772,Trevor Ariza,HOU,2015-16,81,35.3,12.7,4.5,2.3,2.0,0.3,1.4,0.416,0.783,0.371,2.3,6.2,4.4,10.6,1.6,2.0,0.551,0.156,-0.3779321318989257,-0.377372967839728,-0.44298000654115,2.223489747069114,-0.5446330469330904,-0.731220544347507,1.3025717535231558,0.1136019939840967,-0.6711438575973566,2.309683147693373,34
203468,CJ McCollum,POR,2015-16,80,34.7,20.8,3.2,4.3,1.2,0.3,2.5,0.448,0.827,0.417,2.5,5.9,8.0,17.9,2.3,2.8,0.544,0.266,1.2897163487945618,-0.8797984260007748,0.4936915224414833,0.3428815838914658,-0.5446330469330904,-0.1493941245182586,1.53417284673169,0.580444691451162,0.7722751238106577,2.2707950521962936,35
201567,Kevin Love,CLE,2015-16,77,31.5,16.0,9.9,2.4,0.8,0.5,1.8,0.419,0.822,0.36,2.1,5.7,5.3,12.7,3.4,4.1,0.553,0.233,0.3014802120873099,1.709625089136928,-0.3961464300920183,-0.5974224976973581,-0.1949095771232941,-0.676674317488515,1.0709706603146223,0.5273943849208135,-0.1462642279944422,2.2516734395233184,36
2547,Chris Bosh,MIA,2015-16,53,33.5,19.1,7.4,2.4,0.7,0.6,1.5,0.467,0.795,0.365,1.5,4.2,6.8,14.5,4.0,5.1,0.571,0.247,0.9397160503774104,0.7434222849810688,-0.3961464300920183,-0.8324985180945643,-0.0200478422183959,0.1960653122553575,0.3761673806890201,0.240922729656933,-0.5399239501966279,2.158907802780439,37
101107,Marvin Williams,CHA,2015-16,81,28.9,11.7,6.4,1.4,0.7,1.0,0.8,0.452,0.833,0.402,1.9,4.7,4.2,9.2,1.5,1.8,0.585,0.166,-0.5838146603796033,0.356941163318725,-0.864482194583335,-0.8324985180945643,0.6793990974011967,-0.0766658220396026,0.839369567106088,0.6441050592875801,-1.4584633020017277,2.109328789540619,38
202696,Nikola Vučević,ORL,2015-16,65,31.3,18.2,8.9,2.8,0.8,1.1,1.9,0.51,0.753,0.222,0.0,0.1,8.2,16.1,1.7,2.3,0.531,0.265,0.7544217747448002,1.3231439674745844,-0.2088121242954916,-0.5974224976973581,0.8542608323060951,0.977894563900909,-1.360840818374985,-0.2046998451979939,-0.0150443205937138,2.1082817488676975,39
2730,Dwight Howard,HOU,2015-16,71,32.1,13.7,11.8,1.4,1.0,1.6,2.3,0.62,0.489,0.0,0.0,0.1,5.2,8.5,3.3,6.7,0.604,0.184,-0.1720496034182483,2.443939220295382,-0.864482194583335,-0.1272704569029461,1.728569506830586,2.977922882063948,-1.360840818374985,-3.0057560300003896,0.5098353090092003,2.0802599897287415,40
204001,Kristaps Porziņģis,NYK,2015-16,72,28.4,14.3,7.3,1.3,0.7,1.9,1.7,0.421,0.838,0.333,1.1,3.4,5.2,12.3,2.8,3.3,0.518,0.243,-0.0485200863298415,0.7047741728148342,-0.9113157710324664,-0.8324985180945643,2.2531547115452804,-0.640310166249187,-0.0870348057280477,0.6971553658179285,-0.2774841353951708,2.0360532538786575,41
202738,Isaiah Thomas,BOS,2015-16,82,32.2,22.2,3.0,6.2,1.1,0.1,2.7,0.428,0.871,0.359,2.0,5.7,7.2,16.9,5.8,6.6,0.562,0.289,1.57795188866751,-0.9570946503332436,1.3835294749749851,0.10780556349426,-0.8943565167428867,-0.5130356369115389,0.9551701137103552,1.0472873889182284,1.034714938612115,1.8308776340274608,42
203476,Gorgui Dieng,MIN,2015-16,82,27.1,10.1,7.1,1.7,1.1,1.2,1.7,0.532,0.827,0.3,0.1,0.2,3.8,7.1,2.5,3.0,0.601,0.165,-0.913226705948687,0.6274779484823654,-0.7239814652359399,0.10780556349426,1.029122567210993,1.3779002275335173,-1.245040271770718,0.580444691451162,-0.2774841353951708,1.7838605972111259,43
101162,Marcin Gortat,WAS,2015-16,75,30.1,13.5,9.9,1.4,0.6,1.3,1.6,0.567,0.705,0.0,0.0,0.0,5.8,10.2,1.9,2.8,0.592,0.186,-0.2132261091143837,1.709625089136928,-0.864482194583335,-1.0675745384917703,1.2039843021158914,2.0142728742217555,-1.360840818374985,-0.7139827878893391,-0.4087040427958992,1.7760301358765789,44
201188,Marc Gasol,MEM,2015-16,52,34.4,16.6,7.0,3.8,1.0,1.3,2.3,0.464,0.829,0.667,0.0,0.1,6.3,13.6,3.9,4.7,0.528,0.237,0.4250097291757166,0.5888298363161312,0.2595236401958249,-0.1272704569029461,1.2039843021158914,0.1415190853963655,-1.360840818374985,0.6016648140633013,0.5098353090092003,1.704590370787776,45
200752,Rudy Gay,SAC,2015-16,70,34.0,17.2,6.5,1.7,1.4,0.7,2.0,0.463,0.78,0.344,1.1,3.1,6.7,14.4,2.8,3.6,0.538,0.222,0.5485392462641228,0.3955892754849593,-0.7239814652359399,0.8130336246858777,0.1548138926865021,0.1233370097767014,-0.0870348057280477,0.0817718100658876,0.1161755868070148,1.5748960563276195,46
202681,Kyrie Irving,CLE,2015-16,53,31.5,19.6,3.0,4.7,1.1,0.3,2.3,0.448,0.885,0.321,1.6,4.9,7.4,16.6,3.2,3.6,0.54,0.285,1.042657314617749,-0.9570946503332436,0.6810258282380102,0.10780556349426,-0.5446330469330904,-0.1493941245182586,0.4919679272932872,1.195828247203204,0.5098353090092003,1.5509973702827082,47
203497,Rudy Gobert,UTA,2015-16,61,31.7,9.1,11.0,1.5,0.7,2.2,1.9,0.559,0.569,0.0,0.0,0.0,3.2,5.8,2.6,4.6,0.582,0.143,-1.1191092344293645,2.134754322965506,-0.8176486181342032,-0.8324985180945643,2.7777399162599754,1.8688162692644457,-1.360840818374985,-2.1569511255148157,-0.0150443205937138,1.3529291175222835,48
201587,Nicolas Batum,CHA,2015-16,70,35.0,14.9,6.1,5.8,0.9,0.6,2.9,0.426,0.849,0.348,2.0,5.7,5.3,12.5,2.3,2.7,0.546,0.209,0.0750094307585648,0.2409968268200217,1.1961951691784585,-0.3623464773001521,-0.0200478422183959,-0.5493997881508669,0.9551701137103552,0.8138660401846951,1.2971547534135717,1.2832102681063096,49
201933,Blake Griffin,LAC,2015-16,35,33.4,21.4,8.4,4.9,0.8,0.5,2.4,0.499,0.727,0.333,0.2,0.5,8.6,17.2,4.0,5.5,0.544,0.289,1.413245865882968,1.1299034066434124,0.7746929811362736,-0.5974224976973581,-0.1949095771232941,0.7778917320846049,-1.129239725166451,-0.4805614391558059,0.641055216409929,1.250066368403591,50
203083,Andre Drummond,DET,2015-16,81,32.9,16.2,14.8,0.8,1.5,1.4,1.9,0.521,0.355,0.333,0.0,0.1,6.8,13.1,2.6,7.2,0.499,0.239,0.3426567177834452,3.603382585282412,-1.145483653278125,1.048109645083084,1.3788460370207891,1.1778973957172132,-1.360840818374985,-4.427504245013727,-0.0150443205937138,1.2403623865687505,51
202328,Greg Monroe,MIL,2015-16,79,29.3,15.3,8.8,2.3,0.9,0.8,1.6,0.522,0.74,0.0,0.0,0.0,6.2,11.9,2.9,3.9,0.562,0.231,0.1573624421508358,1.28449585530835,-0.44298000654115,-0.3623464773001521,0.3296756275914005,1.1960794713368772,-1.360840818374985,-0.3426306421768999,-0.4087040427958992,1.225344652419062,52
201144,Mike Conley,MEM,2015-16,56,31.4,15.3,2.9,6.1,1.2,0.3,1.5,0.422,0.834,0.363,1.4,3.8,5.3,12.4,3.4,4.1,0.538,0.225,0.1573624421508358,-0.995742762499478,1.3366958985258532,0.3428815838914658,-0.5446330469330904,-0.622128090629523,0.260366834084753,0.6547151205936498,-0.5399239501966279,1.2149556079540442,53
202685,Jonas Valančiūnas,TOR,2015-16,60,25.9,12.8,9.1,0.7,0.4,1.3,1.4,0.565,0.761,0.0,0.0,0.0,5.1,8.9,2.7,3.6,0.61,0.204,-0.3573438790508577,1.4004401918070528,-1.1923172297272564,-1.5377265792861825,1.2039843021158914,1.9779087229824277,-1.360840818374985,-0.1198193547494364,-0.6711438575973566,1.1998195273388281,54
202699,Tobias Harris,DET,2015-16,76,33.1,14.7,6.7,2.2,0.9,0.5,1.4,0.469,0.831,0.335,1.1,3.1,5.5,11.7,2.7,3.2,0.56,0.192,0.0338329250624291,0.4728854998174281,-0.4898135829902815,-0.3623464773001521,-0.1949095771232941,0.2324294634946845,-0.0870348057280477,0.6228849366754406,-0.6711438575973566,1.0836855990414385,55
202330,Gordon Hayward,UTA,2015-16,80,36.2,19.7,5.0,3.7,1.2,0.3,2.5,0.433,0.824,0.349,1.8,5.1,6.5,15.0,4.9,6.0,0.559,0.25,1.0632455674658163,-0.1841324070085562,0.2126900637466935,0.3428815838914658,-0.5446330469330904,-0.4221252588132188,0.7235690205018211,0.5486145075329528,0.7722751238106577,1.0746263103888127,56
201937,Ricky Rubio,MIN,2015-16,76,30.6,10.1,4.3,8.7,2.1,0.1,2.5,0.374,0.847,0.326,0.8,2.5,2.9,7.7,3.5,4.1,0.529,0.173,-0.913226705948687,-0.4546691921721968,2.5543688862032763,2.4585657674663204,-0.8943565167428867,-1.4948677203733944,-0.4344364455408488,0.7926459175725558,0.7722751238106577,0.9064645453428688,57
201950,Jrue Holiday,NOP,2015-16,65,28.2,16.8,3.0,6.0,1.4,0.3,2.6,0.439,0.843,0.336,1.3,4.0,6.3,14.4,2.8,3.3,0.529,0.283,0.466186234871852,-0.9570946503332436,1.2898623220767218,0.8130336246858777,-0.5446330469330904,-0.3130328050952348,0.1445662874804861,0.750205672348277,0.9034950312113864,0.8374086188145051,58
201586,Serge Ibaka,OKC,2015-16,78,32.1,12.6,6.8,0.8,0.5,1.9,1.4,0.479,0.752,0.326,0.8,2.4,5.3,11.1,1.2,1.6,0.533,0.174,-0.3985203847469935,0.5115336119836623,-1.145483653278125,-1.3026505588889763,2.2531547115452804,0.4142502196913247,-0.4344364455408488,-0.2153099065040636,-0.6711438575973566,0.8028544263467643,59
202688,Brandon Knight,PHX,2015-16,52,36.0,19.6,3.9,5.1,1.2,0.4,3.4,0.415,0.852,0.342,2.3,6.8,7.1,17.2,3.0,3.5,0.522,0.258,1.042657314617749,-0.6092616408371343,0.8683601340345366,0.3428815838914658,-0.3697713120281922,-0.7494026199671711,1.3025717535231558,0.8456962241029041,1.9532542904172143,0.8019504065602479,60
203457,Nerlens Noel,PHI,2015-16,67,29.3,11.1,8.1,1.8,1.8,1.5,2.4,0.521,0.59,0.5,0.0,0.0,4.6,8.8,2.0,3.4,0.544,0.187,-0.7073441774680096,1.013959070144709,-0.6771478887868082,1.7533377062747022,1.5537077719256875,1.1778973957172132,-1.360840818374985,-1.934139838087352,0.641055216409929,0.7999366247043312,61
201568,Danilo Gallinari,DEN,2015-16,53,34.7,19.5,5.3,2.5,0.8,0.4,1.5,0.41,0.868,0.364,1.6,4.5,5.4,13.2,7.1,8.2,0.582,0.226,1.022069061769681,-0.0681880705098531,-0.3493128536428865,-0.5974224976973581,-0.3697713120281922,-0.8403129980654911,0.4919679272932872,1.0154572050000192,-0.5399239501966279,0.7906336989452495,62
200755,JJ Redick,LAC,2015-16,75,28.0,16.3,1.9,1.4,0.6,0.1,1.0,0.48,0.888,0.475,2.7,5.6,5.6,11.7,2.4,2.7,0.632,0.22,0.3632449706315133,-1.3822238841618215,-0.864482194583335,-1.0675745384917703,-0.8943565167428867,0.4324322953109887,1.7657739399402244,1.227658431121413,-1.1960234872002706,0.7900621345249181,63
203490,Otto Porter Jr.,WAS,2015-16,75,30.3,11.6,5.2,1.6,1.4,0.4,0.9,0.473,0.754,0.367,1.3,3.6,4.5,9.6,1.3,1.7,0.564,0.159,-0.6044029132276709,-0.1068361826760874,-0.7708150416850715,0.8130336246858777,-0.3697713120281922,0.3051577659733406,0.1445662874804861,-0.1940897838919242,-1.3272433946009994,0.7133822048813298,64
203496,Robert Covington,PHI,2015-16,67,28.4,12.8,6.3,1.4,1.6,0.6,2.1,0.385,0.791,0.353,2.5,7.2,4.1,10.6,2.1,2.6,0.543,0.209,-0.3573438790508577,0.3182930511524905,-0.864482194583335,1.2831856654802902,-0.0200478422183959,-1.2948648885570904,1.53417284673169,0.1984824844326542,0.2473954942077435,0.7071875667019484,65
201942,DeMar DeRozan,TOR,2015-16,78,35.9,23.5,4.5,4.0,1.0,0.3,2.2,0.446,0.85,0.338,0.6,1.8,7.9,17.7,7.1,8.4,0.55,0.291,1.8455991756923908,-0.377372967839728,0.3531907930940884,-0.1272704569029461,-0.5446330469330904,-0.1857582757575867,-0.6660375387493829,0.8244761014907648,0.3786154016084722,0.6819609327284795,66
202340,Avery Bradley,BOS,2015-16,76,33.4,15.2,2.9,2.1,1.5,0.3,1.4,0.447,0.78,0.361,1.9,5.4,6.0,13.4,1.3,1.6,0.538,0.197,0.1367741893027678,-0.995742762499478,-0.5366471594394132,1.048109645083084,-0.5446330469330904,-0.1675762001379226,0.839369567106088,0.0817718100658876,-0.6711438575973566,0.6135490467046203,67
201569,Eric Gordon,NOP,2015-16,45,32.9,15.2,2.2,2.7,1.0,0.3,1.6,0.418,0.888,0.384,2.5,6.5,5.1,12.3,2.5,2.8,0.565,0.203,0.1367741893027678,-1.2662795476631186,-0.2556457007446231,-0.1272704569029461,-0.5446330469330904,-0.694856393108179,1.53417284673169,1.227658431121413,-0.4087040427958992,0.3508019451315369,68
201152,Thaddeus Young,BKN,2015-16,73,33.0,15.1,9.0,1.9,1.5,0.5,1.9,0.514,0.644,0.233,0.1,0.4,6.8,13.2,1.4,2.2,0.533,0.217,0.1161859364547001,1.3617920796408185,-0.6303143123376767,1.048109645083084,-0.1949095771232941,1.0506228663795651,-1.245040271770718,-1.361196527559589,-0.0150443205937138,0.34831708545828405,69
101145,Monta Ellis,IND,2015-16,81,33.8,13.8,3.3,4.7,1.9,0.5,2.5,0.427,0.786,0.309,1.1,3.5,5.4,12.6,2.0,2.5,0.504,0.208,-0.1514613505701803,-0.8411503138345405,0.6810258282380102,1.9884137266719075,-0.1949095771232941,-0.5312177125312029,-0.0870348057280477,0.1454321779023058,0.7722751238106577,0.3455959156180073,70
201583,Ryan Anderson,NOP,2015-16,66,30.4,17.0,6.0,1.1,0.6,0.4,1.4,0.427,0.873,0.366,2.0,5.4,6.0,14.1,3.0,3.5,0.546,0.238,0.5073627405679874,0.2023487146537874,-1.0049829239307295,-1.0675745384917703,-0.3697713120281922,-0.5312177125312029,0.9551701137103552,1.0685075115303675,-0.6711438575973566,0.33296885497317863,71
