PlayerID,PlayerName,Team,Season,GamesPlayed,AvgMinutes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,FieldGoalPct,FreeThrowPct,ThreePointPct,ThreePointersMade,ThreePointAttempts,FieldGoalsMade,FieldGoalAttempts,FreeThrowsMade,FreeThrowAttempts,TrueShootingPct,UsageRate,Points_ZScore,Rebounds_ZScore,Assists_ZScore,Steals_ZScore,Blocks_ZScore,FieldGoalPct_ZScore,ThreePointersMade_ZScore,FreeThrowPct_ZScore,Turnovers_ZScore,Total_Fantasy_ZScore,Overall_Rank
202326,DeMarcus Cousins,NOP,2016-17,72,34.2,27.0,11.0,4.6,1.4,1.3,3.7,0.452,0.772,0.361,1.8,5.0,9.0,19.9,7.2,9.3,0.562,0.359,2.120071107650621,2.06542711733309,0.6366586811880048,1.0346503161539236,1.408240682208128,-0.1661423550418364,0.5167957867439571,-0.0944298066396751,2.2515479912558263,6.891745357376953,11
202710,Jimmy Butler III,CHI,2016-17,76,37.0,23.9,6.2,5.5,1.9,0.4,2.1,0.455,0.865,0.367,1.2,3.3,7.5,16.5,7.7,8.9,0.586,0.261,1.5790776053929114,0.3002154981297147,1.0530474256030118,2.3361487359994446,-0.3471534085931185,-0.1128471947493302,-0.1875230426185214,0.8698889438996078,0.3536228455451493,6.430782152182454,12
200768,Kyle Lowry,TOR,2016-17,60,37.4,22.4,4.8,7.0,1.5,0.3,2.9,0.464,0.819,0.412,3.2,7.8,7.1,15.3,5.0,6.1,0.623,0.243,1.3173065559133743,-0.2146378908046032,1.7470286662946897,1.294950000123028,-0.5421971964599237,0.047038286128188,2.1602063885897405,0.3929140780414673,1.3025854184004877,6.156746220626958,13
202331,Paul George,IND,2016-17,75,35.9,23.7,6.6,3.3,1.6,0.4,2.9,0.461,0.898,0.393,2.6,6.6,8.3,18.0,4.5,5.0,0.587,0.287,1.54417479879564,0.4473164663966624,0.0352082725885506,1.5552496840921326,-0.3471534085931185,-0.006256874164318,1.4558875592272618,1.2120665650587086,1.3025854184004877,5.817407285278432,14
2544,LeBron James,CLE,2016-17,74,37.8,26.4,8.6,8.7,1.2,0.6,4.1,0.548,0.674,0.363,1.7,4.6,9.9,18.2,4.8,7.2,0.619,0.292,2.015362687858806,1.1828213077314025,2.533540739078591,0.5140509482157152,0.0429341671404916,1.5393027743183585,0.3994093151835439,-1.1105936512939734,2.726029277683495,5.71224441140818,15
202322,John Wall,WAS,2016-17,78,36.4,23.1,4.2,10.7,2.0,0.6,4.1,0.451,0.801,0.327,1.1,3.5,8.3,18.4,5.4,6.8,0.541,0.299,1.4394663790038256,-0.435289343205025,3.458849060000828,2.59644841996855,0.0429341671404916,-0.1839074084726717,-0.3049095141789344,0.2062717392274134,2.726029277683495,5.243487458553019,16
203490,Otto Porter Jr.,WAS,2016-17,80,32.6,13.4,6.4,1.5,1.5,0.5,0.6,0.516,0.832,0.434,1.9,4.3,5.2,10.0,1.2,1.5,0.628,0.147,-0.2533197409638457,0.3737659822631887,-0.7975692162414627,1.294950000123028,-0.1521096207263134,0.9708210645316264,0.63418225830437,0.527711322740507,-1.42568197855861,5.230823573660382,17
202681,Kyrie Irving,CLE,2016-17,72,35.1,25.2,3.2,5.8,1.2,0.3,2.5,0.473,0.905,0.401,2.5,6.1,9.3,19.7,4.1,4.6,0.58,0.295,1.805945848275177,-0.8030417638723949,1.1918436737413471,0.5140509482157152,-0.5421971964599237,0.2069237670057054,1.3385010876668486,1.28464969681973,0.8281041319728184,5.136332324819468,18
203081,Damian Lillard,POR,2016-17,75,35.9,27.0,4.9,5.9,0.9,0.3,2.6,0.444,0.895,0.37,2.9,7.7,8.8,19.8,6.5,7.3,0.586,0.304,2.120071107650621,-0.177862648737866,1.2381090897874594,-0.2668481036915974,-0.5421971964599237,-0.3082627824885193,1.8080469739085008,1.1809595085896996,0.946724453579736,4.947071016100435,19
203999,Nikola Jokić,DEN,2016-17,73,27.9,16.7,9.8,4.9,0.8,0.8,2.3,0.578,0.825,0.324,0.6,1.9,6.8,11.7,2.6,3.1,0.64,0.231,0.322576567891135,1.6241242125322464,0.7754549293263407,-0.5271477876607016,0.4330217428741021,2.0722543772434174,-0.891841871981,0.4551281909794856,0.5908634887589836,4.889995198673522,20
201599,DeAndre Jordan,LAC,2016-17,81,31.7,12.7,13.8,1.2,0.6,1.7,1.4,0.714,0.482,0.0,0.0,0.0,5.1,7.1,2.5,5.2,0.673,0.152,-0.3754795640542964,3.0951338952017258,-0.9363654643797984,-1.0477471555989102,2.1884158336753483,4.488301643837026,-1.5961607013434784,-3.101445265310559,-0.476719405703272,4.874184865006622,21
202738,Isaiah Thomas,BOS,2016-17,76,33.8,28.9,2.7,5.9,0.9,0.2,2.8,0.463,0.909,0.379,3.2,8.5,9.0,19.4,7.8,8.5,0.625,0.332,2.451647770324701,-0.98691797420608,1.2381090897874594,-0.2668481036915974,-0.7372409843267288,0.0292732326973526,2.1602063885897405,1.3261257721117423,1.1839650967935702,4.852383261558696,22
203110,Draymond Green,GSW,2016-17,76,32.5,10.2,7.9,7.0,2.0,1.4,2.4,0.418,0.709,0.308,1.1,3.5,3.6,8.6,2.0,2.8,0.522,0.159,-0.811764646520191,0.9253946132642435,1.7470286662946897,2.59644841996855,1.603284470074933,-0.770154171690239,-0.3049095141789344,-0.7476779924888677,0.709483810365901,4.828321457530608,23
1626167,Myles Turner,IND,2016-17,81,31.4,14.5,7.3,1.3,0.9,2.1,1.3,0.511,0.809,0.348,0.5,1.4,5.5,10.7,3.0,3.7,0.585,0.195,-0.0613543046788521,0.7047431608638215,-0.8901000483336864,-0.2668481036915974,2.968590985142569,0.8819957973774495,-1.0092283435414129,0.2892238898114379,-0.5953397273101891,4.604274986897096,24
202689,Kemba Walker,CHA,2016-17,79,34.7,23.2,3.9,5.5,1.1,0.3,2.1,0.444,0.847,0.399,3.0,7.6,8.1,18.3,3.8,4.5,0.569,0.286,1.456917782302461,-0.5456150694052361,1.0530474256030118,0.2537512642466113,-0.5421971964599237,-0.3082627824885193,1.925433445468914,0.6832466050855528,0.3536228455451493,4.395237690417182,25
201144,Mike Conley,MEM,2016-17,69,33.2,20.5,3.5,6.3,1.3,0.3,2.3,0.46,0.859,0.408,2.5,6.1,6.7,14.6,4.6,5.3,0.604,0.256,0.9857298932392948,-0.692716037672184,1.4231707539719065,0.7743506321848197,-0.5421971964599237,-0.0240219275951534,1.3385010876668486,0.8076748309615894,0.5908634887589836,4.297623760984301,26
202355,Hassan Whiteside,MIA,2016-17,77,32.6,17.0,14.1,0.7,0.7,2.1,2.0,0.557,0.628,0.0,0.0,0.0,7.0,12.6,2.9,4.6,0.579,0.223,0.3749307777870425,3.205459621401937,-1.1676925446103574,-0.787447471629806,2.968590985142569,1.6991882551958766,-1.5961607013434784,-1.587568517152114,0.2350025239382319,4.267026745384949,27
201188,Marc Gasol,MEM,2016-17,74,34.2,19.5,6.3,4.6,0.9,1.3,2.2,0.459,0.837,0.388,1.4,3.6,7.2,15.7,3.8,4.5,0.554,0.262,0.8112158602529371,0.3369907401964516,0.6366586811880048,-0.2668481036915974,1.408240682208128,-0.0417869810259888,0.0472499005023046,0.5795564168555223,0.4722431671520667,3.996868609948171,28
204001,Kristaps Porziņģis,NYK,2016-17,66,32.8,18.1,7.2,1.5,0.7,2.0,1.8,0.45,0.786,0.357,1.7,4.8,6.7,14.9,3.0,3.8,0.546,0.24,0.5668962140720364,0.6679679187970846,-0.7975692162414627,-0.787447471629806,2.773547197275764,-0.2016724619035071,0.3994093151835439,0.0507364568823675,-0.0022381192756026,3.7514219787313126,29
202691,Klay Thompson,GSW,2016-17,78,34.0,22.3,3.7,2.1,0.8,0.5,1.6,0.468,0.853,0.414,3.4,8.3,8.3,17.6,2.4,2.8,0.592,0.258,1.2998551526147393,-0.61916555353871,-0.5199767199647916,-0.5271477876607016,-0.1521096207263134,0.1180984998515295,2.3949793317105663,0.7454607180235712,-0.2394787624894371,3.68145896672367,30
203954,Joel Embiid,PHI,2016-17,31,25.4,20.2,7.8,2.1,0.9,2.5,3.8,0.466,0.783,0.367,1.2,3.2,6.5,13.8,6.2,7.9,0.584,0.356,0.9333756833433876,0.8886193711975063,-0.5199767199647916,-0.2668481036915974,3.7487661366097895,0.0825683929898587,-0.1875230426185214,0.0196294004133584,2.3701683128627433,3.602930286275286,31
201567,Kevin Love,CLE,2016-17,60,31.4,19.0,11.1,1.9,0.9,0.4,2.0,0.427,0.871,0.373,2.4,6.5,6.2,14.5,4.3,4.9,0.573,0.253,0.7239588437597582,2.102202359399827,-0.6125075520570153,-0.2668481036915974,-0.3471534085931185,-0.6102686908127207,1.2211146161064357,0.9321030568376262,0.2350025239382319,3.534816367666323,32
203468,CJ McCollum,POR,2016-17,80,34.9,23.0,3.6,3.6,0.9,0.5,2.2,0.48,0.912,0.421,2.3,5.5,8.7,18.0,3.4,3.7,0.585,0.268,1.4220149757051896,-0.655940795605447,0.1740045207268863,-0.2668481036915974,-0.1521096207263134,0.331279141021553,1.1037281445460223,1.3572328285807511,0.4722431671520667,3.520665103649484,33
203078,Bradley Beal,WAS,2016-17,77,34.9,23.1,3.1,3.5,1.1,0.3,2.0,0.482,0.825,0.404,2.9,7.2,8.3,17.2,3.7,4.4,0.604,0.258,1.4394663790038256,-0.839817005939132,0.1277391046807744,0.2537512642466113,-0.5421971964599237,0.3668092478832237,1.8080469739085008,0.4551281909794856,0.2350025239382319,3.4936570030289262,34
200752,Rudy Gay,SAC,2016-17,30,33.8,18.7,6.3,2.8,1.5,0.9,2.5,0.455,0.855,0.372,1.4,3.8,6.7,14.7,3.9,4.6,0.559,0.246,0.6716046338638507,0.3369907401964516,-0.1961188076420086,1.294950000123028,0.6280655307409072,-0.1128471947493302,0.0472499005023046,0.7661987556695773,0.8281041319728184,3.453666101428891,35
201143,Al Horford,BOS,2016-17,68,32.3,14.0,6.8,5.0,0.8,1.3,1.7,0.473,0.8,0.355,1.3,3.6,5.6,11.8,1.6,2.0,0.553,0.196,-0.148611321172031,0.5208669505301365,0.8217203453724524,-0.5271477876607016,1.408240682208128,0.2069237670057054,-0.0701365710581083,0.1959027204044103,-0.12085844088252,3.40021895044803,36
203496,Robert Covington,PHI,2016-17,67,31.6,12.9,6.5,1.5,1.9,1.0,2.0,0.399,0.822,0.333,2.0,6.1,4.4,10.9,2.1,2.6,0.534,0.188,-0.3405767574570246,0.4105412243299256,-0.7975692162414627,2.3361487359994446,0.8231093186077123,-1.10769018687611,0.7515687298647832,0.4240211345104764,0.2350025239382319,3.071598166496972,37
201586,Serge Ibaka,TOR,2016-17,79,30.7,14.8,6.8,0.9,0.5,1.6,1.3,0.48,0.856,0.391,1.6,4.0,6.0,12.4,1.4,1.6,0.566,0.208,-0.0090000947829446,0.5208669505301365,-1.075161712518134,-1.3080468395680145,1.993372045808543,0.331279141021553,0.282022843623131,0.7765677744925803,-0.5953397273101891,2.9501127310684336,38
202330,Gordon Hayward,UTA,2016-17,73,34.5,21.9,5.4,3.5,1.0,0.3,1.9,0.471,0.844,0.398,2.0,5.1,7.5,15.8,5.0,5.9,0.595,0.269,1.2300495394201958,0.0060135615958188,0.1277391046807744,-0.0065484197224931,-0.5421971964599237,0.1713936601440346,0.7515687298647832,0.6521395486165437,0.1163822023313145,2.734457690253577,39
201572,Brook Lopez,BKN,2016-17,75,29.6,20.5,5.4,2.3,0.5,1.7,2.5,0.474,0.81,0.346,1.8,5.2,7.4,15.6,3.9,4.9,0.578,0.286,0.9857298932392948,0.0060135615958188,-0.4274458878725679,-1.3080468395680145,2.1884158336753483,0.2246888204365407,0.5167957867439571,0.2995929086344409,0.8281041319728184,2.3905599253899714,40
200794,Paul Millsap,ATL,2016-17,69,34.0,18.1,7.7,3.7,1.3,0.9,2.3,0.442,0.768,0.311,1.1,3.5,6.2,14.1,4.5,5.9,0.542,0.241,0.5668962140720364,0.8518441291307696,0.2202699367729983,0.7743506321848197,0.6280655307409072,-0.3437928893501901,-0.3049095141789344,-0.1359058819316874,0.5908634887589836,2.192628445608124,41
202339,Eric Bledsoe,PHX,2016-17,66,33.0,21.1,4.8,6.3,1.4,0.5,3.4,0.434,0.847,0.335,1.6,4.7,6.8,15.7,5.9,6.9,0.563,0.275,1.09043831303111,-0.2146378908046032,1.4231707539719065,1.0346503161539236,-0.1521096207263134,-0.4859133167968731,0.282022843623131,0.6832466050855528,1.895687026435074,2.1885631639293313,42
2772,Trevor Ariza,HOU,2016-17,80,34.7,11.7,5.7,2.2,1.8,0.3,0.9,0.409,0.738,0.344,2.4,6.9,4.1,10.0,1.2,1.6,0.548,0.14,-0.5499935970406542,0.1163392877960297,-0.4737113039186796,2.0758490520303408,-0.5421971964599237,-0.9300396525677572,1.2211146161064357,-0.4469764466217791,-1.0698210137378583,1.9017989007823939,43
203476,Gorgui Dieng,MIN,2016-17,82,32.4,10.0,7.9,1.9,1.1,1.2,1.3,0.502,0.814,0.372,0.2,0.5,4.0,8.1,1.7,2.0,0.555,0.14,-0.8466674531174625,0.9253946132642435,-0.6125075520570153,0.2537512642466113,1.2131968943413225,0.7221103164999312,-1.3613877582226523,0.3410689839264519,-0.5953397273101891,1.8659671258402306,44
2199,Tyson Chandler,PHX,2016-17,47,27.6,8.4,11.5,0.6,0.7,0.5,1.4,0.671,0.734,0.0,0.0,0.0,3.3,4.9,1.9,2.6,0.703,0.112,-1.1258899058956349,2.249303327666775,-1.2139579606564694,-0.787447471629806,-0.1521096207263134,3.7244043463111063,-1.5961607013434784,-0.4884525219137913,-0.476719405703272,1.7961075739036012,45
2730,Dwight Howard,ATL,2016-17,74,29.7,13.5,12.7,1.4,0.9,1.2,2.3,0.633,0.533,0.0,0.0,0.0,5.2,8.3,3.1,5.7,0.627,0.19,-0.2358683376652099,2.6906062324676188,-0.8438346322875746,-0.2668481036915974,1.2131968943413225,3.049332315939363,-1.5961607013434784,-2.5726253053374033,0.5908634887589836,1.6639875866178206,46
201933,Blake Griffin,LAC,2016-17,61,34.0,21.6,8.1,4.9,0.9,0.4,2.3,0.493,0.76,0.336,0.6,1.9,7.9,15.9,5.2,6.9,0.569,0.276,1.177695329524289,0.9989450973977172,0.7754549293263407,-0.2668481036915974,-0.3471534085931185,0.5622248356224128,-0.891841871981,-0.2188580325157118,0.5908634887589836,1.4209791320176368,47
201952,Jeff Teague,IND,2016-17,82,32.4,15.3,4.0,7.8,1.2,0.4,2.6,0.442,0.867,0.357,1.1,3.1,4.9,11.1,4.4,5.1,0.574,0.219,0.0782569217102342,-0.5088398273384991,2.1171519946635846,0.5140509482157152,-0.3471534085931185,-0.3437928893501901,-0.3049095141789344,0.8906269815456139,0.946724453579736,1.3564188807588018,48
203109,Jae Crowder,BOS,2016-17,72,32.4,13.9,5.8,2.2,1.0,0.3,1.1,0.463,0.811,0.398,2.2,5.5,4.6,10.0,2.4,3.0,0.613,0.169,-0.1660627244706668,0.1531145298627666,-0.4737113039186796,-0.0065484197224931,-0.5421971964599237,0.0292732326973526,0.9863416729856096,0.3099619274574439,-0.8325803705240237,1.3381875794095741,49
201950,Jrue Holiday,NOP,2016-17,67,32.7,15.4,3.9,7.3,1.5,0.7,2.9,0.454,0.708,0.356,1.5,4.2,6.0,13.3,1.8,2.5,0.532,0.232,0.0957083250088699,-0.5456150694052361,1.885824914433025,1.294950000123028,0.2379779550072968,-0.1306122481801656,0.1646363720627178,-0.7580470113118707,1.3025854184004877,1.3050186600176552,50
2546,Carmelo Anthony,NYK,2016-17,74,34.3,22.4,5.9,2.9,0.8,0.5,2.1,0.433,0.833,0.359,2.0,5.7,8.1,18.8,4.1,4.9,0.535,0.286,1.3173065559133743,0.1898897719295038,-0.1498533915958967,-0.5271477876607016,-0.1521096207263134,-0.5036783702277084,0.7515687298647832,0.53808034156351,0.3536228455451493,1.2322167703878724,51
201937,Ricky Rubio,MIN,2016-17,75,32.9,11.1,4.1,9.1,1.7,0.1,2.6,0.402,0.891,0.306,0.8,2.6,3.5,8.7,3.4,3.8,0.539,0.171,-0.6547020168324689,-0.4720645852717622,2.7186024032630387,1.8155493680612365,-0.932284772193534,-1.054395026583604,-0.6570689288601737,1.1394834332976873,0.946724453579736,1.0375635704335566,52
201587,Nicolas Batum,CHA,2016-17,77,34.0,15.1,6.2,5.9,1.1,0.4,2.5,0.403,0.856,0.333,1.8,5.3,5.1,12.7,3.2,3.7,0.529,0.215,0.0433541151129625,0.3002154981297147,1.2381090897874594,0.2537512642466113,-0.3471534085931185,-1.0366299731527686,0.5167957867439571,0.7765677744925803,0.8281041319728184,1.008233191570903,53
203897,Zach LaVine,MIN,2016-17,47,37.2,18.9,3.4,3.0,0.9,0.2,1.8,0.459,0.836,0.387,2.6,6.6,6.9,15.1,2.5,3.0,0.576,0.215,0.7065074404611221,-0.729491279738921,-0.1035879755497848,-0.2668481036915974,-0.7372409843267288,-0.0417869810259888,1.4558875592272618,0.5691873980325192,-0.0022381192756026,0.9198151319230843,54
203953,Jabari Parker,MIL,2016-17,51,33.9,20.1,6.2,2.8,1.0,0.4,1.8,0.49,0.743,0.365,1.3,3.5,7.8,16.0,3.2,4.3,0.563,0.257,0.915924280044752,0.3002154981297147,-0.1961188076420086,-0.0065484197224931,-0.3471534085931185,0.5089296753299067,-0.0701365710581083,-0.3951313525067638,-0.0022381192756026,0.8467797105729129,55
201942,DeMar DeRozan,TOR,2016-17,74,35.4,27.3,5.2,3.9,1.1,0.2,2.4,0.467,0.842,0.266,0.4,1.7,9.7,20.9,7.4,8.7,0.552,0.337,2.1724253175465287,-0.0675369225376551,0.3128007688652219,0.2537512642466113,-0.7372409843267288,0.1003334464206941,-1.126614815101826,0.6314015109705375,0.709483810365901,0.8014246583243106,56
200746,LaMarcus Aldridge,SAS,2016-17,72,32.4,17.3,7.3,1.9,0.6,1.2,1.4,0.477,0.812,0.411,0.3,0.8,6.9,14.6,3.1,3.8,0.532,0.248,0.42728498768295,0.7047431608638215,-0.6125075520570153,-1.0477471555989102,1.2131968943413225,0.2779839807290469,-1.2440012866622392,0.320330946280447,-0.476719405703272,0.7558507437534803,57
201609,Goran Dragic,MIA,2016-17,73,33.7,20.3,3.8,5.8,1.2,0.2,2.9,0.475,0.79,0.405,1.6,4.0,7.3,15.4,4.1,5.2,0.575,0.262,0.9508270866420236,-0.5823903114719732,1.1918436737413471,0.5140509482157152,-0.7372409843267288,0.2424538738673761,0.282022843623131,0.0922125321743798,1.3025854184004877,0.7311540746129706,58
203114,Khris Middleton,MIL,2016-17,29,30.7,14.7,4.2,3.4,1.4,0.2,2.2,0.45,0.88,0.433,1.6,3.6,5.2,11.5,2.8,3.2,0.57,0.227,-0.0264514980815806,-0.435289343205025,0.0814736886346625,1.0346503161539236,-0.7372409843267288,-0.2016724619035071,0.282022843623131,1.0254242262446536,0.4722431671520667,0.6319131096873896,59
201588,George Hill,UTA,2016-17,49,31.5,16.9,3.4,4.2,1.0,0.2,1.7,0.477,0.801,0.403,1.9,4.8,5.9,12.4,3.2,4.0,0.599,0.229,0.3574793744884064,-0.729491279738921,0.4515970170035576,-0.0065484197224931,-0.7372409843267288,0.2779839807290469,0.63418225830437,0.2062717392274134,-0.12085844088252,0.6078267552379522,60
202696,Nikola Vučević,ORL,2016-17,75,28.8,14.6,10.4,2.8,1.0,1.0,1.6,0.468,0.669,0.307,0.3,1.0,6.4,13.7,1.4,2.1,0.498,0.241,-0.0439029013802164,1.8447756649326683,-0.1961188076420086,-0.0065484197224931,0.8231093186077123,0.1180984998515295,-1.2440012866622392,-1.1624387454089888,-0.2394787624894371,0.6015853399767706,61
203914,Gary Harris,DEN,2016-17,57,31.3,14.9,3.1,2.9,1.2,0.1,1.3,0.502,0.776,0.42,1.9,4.5,5.6,11.2,1.8,2.4,0.611,0.183,0.008451308515691,-0.839817005939132,-0.1498533915958967,0.5140509482157152,-0.932284772193534,0.7221103164999312,0.63418225830437,-0.0529537313476629,-0.5953397273101891,0.5806092658704112,62
201976,Patrick Beverley,HOU,2016-17,67,30.7,9.5,5.9,4.2,1.5,0.4,1.5,0.42,0.768,0.382,1.6,4.3,3.4,8.1,1.1,1.4,0.546,0.14,-0.9339244696106414,0.1898897719295038,0.4515970170035576,1.294950000123028,-0.3471534085931185,-0.7346240648285682,0.282022843623131,-0.1359058819316874,-0.3580990840963545,0.5149714085012155,63
1717,Dirk Nowitzki,DAL,2016-17,54,26.4,14.2,6.5,1.5,0.6,0.7,0.9,0.437,0.875,0.378,1.5,3.9,5.5,12.6,1.8,2.1,0.529,0.246,-0.1137085145747596,0.4105412243299256,-0.7975692162414627,-1.0477471555989102,0.2379779550072968,-0.4326181565043669,0.1646363720627178,0.9735791321296384,-1.0698210137378583,0.4898175036950798,64
201568,Danilo Gallinari,DEN,2016-17,63,33.9,18.2,5.2,2.1,0.6,0.2,1.3,0.447,0.902,0.389,2.0,5.1,5.3,11.9,5.5,6.1,0.622,0.198,0.5843476173706718,-0.0675369225376551,-0.5199767199647916,-1.0477471555989102,-0.7372409843267288,-0.2549676221960132,0.7515687298647832,1.2535426403507208,-0.5953397273101891,0.4456876549073112,65
101107,Marvin Williams,CHA,2016-17,76,30.2,11.2,6.6,1.4,0.8,0.7,0.8,0.422,0.873,0.35,1.6,4.7,3.9,9.3,1.7,2.0,0.551,0.16,-0.6372506135338332,0.4473164663966624,-0.8438346322875746,-0.5271477876607016,0.2379779550072968,-0.6990939579668976,0.282022843623131,0.9528410944836322,-1.1884413353447756,0.44322479359135536,66
202340,Avery Bradley,BOS,2016-17,55,33.4,16.3,6.1,2.2,1.2,0.2,1.6,0.463,0.731,0.39,2.0,5.0,6.5,14.1,1.2,1.7,0.548,0.215,0.2527709546965921,0.2634402560629775,-0.4737113039186796,0.5140509482157152,-0.7372409843267288,0.0292732326973526,0.7515687298647832,-0.5195595783828004,-0.2394787624894371,0.32297477085954146,67
2548,Dwyane Wade,CHI,2016-17,60,29.9,18.3,4.5,3.8,1.4,0.7,2.3,0.434,0.794,0.31,0.8,2.4,6.9,15.9,3.7,4.7,0.508,0.289,0.6017990206693078,-0.3249636170048141,0.26653535281911,1.0346503161539236,0.2379779550072968,-0.4859133167968731,-0.6570689288601737,0.133688607466392,0.5908634887589836,0.2781035163577301,68
202685,Jonas Valančiūnas,TOR,2016-17,80,25.8,12.0,9.5,0.7,0.5,0.8,1.3,0.557,0.811,0.5,0.0,0.0,4.9,8.8,2.2,2.7,0.601,0.193,-0.4976393871447467,1.5137984863320353,-1.1676925446103574,-1.3080468395680145,0.4330217428741021,1.6991882551958766,-1.5961607013434784,0.3099619274574439,-0.5953397273101891,0.17084139446768354,69
203552,Seth Curry,DAL,2016-17,70,29.0,12.8,2.6,2.7,1.1,0.1,1.3,0.481,0.85,0.425,2.0,4.6,4.8,10.0,1.2,1.4,0.601,0.193,-0.3580281607556603,-1.023693216272817,-0.2423842236881203,0.2537512642466113,-0.932284772193534,0.3490441944523884,0.7515687298647832,0.7143536615545619,-0.5953397273101891,0.05079909791522408,70
202699,Tobias Harris,DET,2016-17,82,31.3,16.1,5.1,1.7,0.7,0.5,1.2,0.481,0.841,0.347,1.3,3.8,6.2,13.0,2.3,2.8,0.568,0.214,0.2178681480993206,-0.1043121646043923,-0.705038384149239,-0.787447471629806,-0.1521096207263134,0.3490441944523884,-0.0701365710581083,0.6210324921475344,-0.7139600489171065,0.037124037446679914,71
