PlayerID,PlayerName,Team,Season,GamesPlayed,AvgMinutes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,FieldGoalPct,FreeThrowPct,ThreePointPct,ThreePointersMade,ThreePointAttempts,FieldGoalsMade,FieldGoalAttempts,FreeThrowsMade,FreeThrowAttempts,TrueShootingPct,UsageRate,Points_ZScore,Rebounds_ZScore,Assists_ZScore,Steals_ZScore,Blocks_ZScore,FieldGoalPct_ZScore,ThreePointersMade_ZScore,FreeThrowPct_ZScore,Turnovers_ZScore,Total_Fantasy_ZScore,Overall_Rank
200746,LaMarcus Aldridge,SAS,2017-18,75,33.4,23.1,8.5,2.0,0.6,1.2,1.5,0.51,0.837,0.293,0.4,1.2,9.2,18.0,4.5,5.3,0.57,0.288,1.5989089327042505,1.1572434591229297,-0.6247143730925382,-1.0364904695210782,1.2549521197785376,0.9361481228207222,-1.2918532364082205,0.635013435707702,-0.4831204076402378,4.038319409944674,23
202696,Nikola Vučević,ORL,2017-18,57,29.5,16.5,9.2,3.4,1.0,1.1,1.9,0.475,0.819,0.314,1.1,3.6,7.0,14.7,1.4,1.6,0.533,0.252,0.3024567145497009,1.4200307608419585,0.0628374808872377,-0.0281825203193042,1.0510698884118934,0.2837619402712819,-0.4734616695548957,0.4477849346718978,0.0091731722969664,4.034012653495451,24
203114,Khris Middleton,MIL,2017-18,82,36.4,20.1,5.2,4.0,1.5,0.3,2.3,0.466,0.884,0.359,1.8,5.0,7.2,15.5,3.9,4.4,0.577,0.239,1.009612469906728,-0.0816109632667792,0.3575025611642847,1.232202416182913,-0.5799879625212616,0.1160054933299983,0.3449298972984286,1.1238878550789686,0.5014667522341707,3.7529257812319474,25
200768,Kyle Lowry,TOR,2017-18,78,32.2,16.2,5.6,6.9,1.1,0.2,2.3,0.427,0.854,0.399,3.1,7.6,5.2,12.1,2.9,3.3,0.598,0.211,0.2435270682699485,0.0685532091440943,1.781717115836678,0.2238944669811394,-0.7838701938879059,-0.6109391100822352,1.864799950026031,0.8118403533526282,0.5014667522341707,3.7280320681166184,26
203954,Joel Embiid,PHI,2017-18,63,30.4,22.9,11.0,3.2,0.6,1.8,3.7,0.483,0.769,0.308,1.0,3.4,8.1,16.8,5.7,7.4,0.573,0.33,1.5596225018510816,2.0957695366908906,-0.0353842125384443,-1.0364904695210782,2.4782455079784036,0.4328787819968683,-0.5903747505339422,-0.0722942348720016,2.2244942820143865,3.6791252367928915,27
203110,Draymond Green,GSW,2017-18,70,32.7,11.0,7.6,7.3,1.4,1.3,2.9,0.454,0.775,0.301,1.1,3.7,4.0,8.8,1.9,2.5,0.556,0.168,-0.7779201339124234,0.8193740711984633,1.9781605026880429,0.9801254288824696,1.458834351145182,-0.1076697692583812,-0.4734616695548957,-0.0098847345267335,1.2399071221399771,3.6566586698951546,28
202339,Eric Bledsoe,MIL,2017-18,74,31.4,17.7,3.8,5.0,2.0,0.6,2.9,0.473,0.795,0.347,1.7,4.9,6.3,13.4,3.4,4.3,0.582,0.254,0.5381752996687097,-0.6071855667048377,0.8486110282926962,2.4925873526851303,0.0316587315786714,0.2464827298398853,0.2280168163193821,0.1981469332908266,1.2399071221399771,3.6388716391593503,29
203496,Robert Covington,PHI,2017-18,80,31.6,12.6,5.4,2.0,1.7,0.9,1.6,0.413,0.853,0.369,2.5,6.9,4.3,10.5,1.5,1.7,0.563,0.168,-0.4636286870870783,-0.0065288770613423,-0.6247143730925382,1.7363563907838,0.6433054256786046,-0.8718935831020113,1.1633214641517529,0.8014387699617502,-0.3600470126559366,3.6140897767590516,30
202689,Kemba Walker,CHA,2017-18,80,34.2,22.1,3.1,5.6,1.1,0.3,2.2,0.431,0.864,0.384,2.9,7.5,7.4,17.0,4.5,5.3,0.572,0.267,1.4024767784384096,-0.8699728684238668,1.143276108569743,0.2238944669811394,-0.5799879625212616,-0.536380689219442,1.6309737880679382,0.9158561872614084,0.37839335724987,3.5061864710122954,31
203914,Gary Harris,DEN,2017-18,67,34.4,17.5,2.6,2.9,1.8,0.2,1.8,0.485,0.827,0.396,2.3,5.9,6.6,13.6,2.0,2.4,0.597,0.204,0.4988888688155417,-1.0576780839374589,-0.1827167526769679,1.9884333780842436,-0.7838701938879059,0.4701579924282649,0.92949530219366,0.5309976017989219,-0.1139002226873344,3.1903165857042497,32
202691,Klay Thompson,GSW,2017-18,73,34.3,20.0,3.8,2.5,0.8,0.5,1.8,0.489,0.837,0.44,3.1,7.1,7.9,16.1,1.1,1.3,0.599,0.232,0.9899692544801436,-0.6071855667048377,-0.3791601395283325,-0.5323364949201911,-0.1722234997879728,0.544716413291058,1.864799950026031,0.635013435707702,-0.1139002226873344,3.080625008565492,33
201567,Kevin Love,CLE,2017-18,59,28.0,17.6,9.3,1.7,0.7,0.4,1.5,0.458,0.88,0.415,2.3,5.6,5.7,12.4,4.0,4.5,0.614,0.248,0.518532084242126,1.4575718039446774,-0.7720469132310617,-0.7844134822206348,-0.3761057311546172,-0.033111348395588,0.92949530219366,1.0822815215154564,-0.4831204076402378,3.033442219608516,34
203078,Bradley Beal,WAS,2017-18,82,36.3,22.6,4.4,4.5,1.2,0.4,2.6,0.46,0.791,0.375,2.4,6.5,8.3,18.1,3.6,4.5,0.564,0.268,1.50069285557133,-0.3819393080885268,0.6030567947284904,0.4759714542815826,-0.3761057311546172,0.0041678620358085,1.0464083831727065,0.1565405997273146,0.8706869371870742,2.6379275387322982,35
202355,Hassan Whiteside,MIA,2017-18,54,25.3,14.0,11.4,1.0,0.7,1.7,1.7,0.54,0.703,1.0,0.0,0.0,5.8,10.7,2.4,3.4,0.573,0.235,-0.188623671114901,2.245933709101765,-1.1158228402209496,-0.7844134822206348,2.274363276611759,1.4953362792916711,-1.7595055603244056,-0.7587987386699504,-0.2369736176716356,2.580121224150804,36
202703,Nikola Mirotic,NOP,2017-18,55,27.2,15.6,7.4,1.5,0.8,0.7,1.1,0.447,0.818,0.377,2.5,6.5,5.6,12.4,2.0,2.5,0.577,0.223,0.1256677757104441,0.7442919849930267,-0.8702686066567439,-0.5323364949201911,0.2355409629453157,-0.2381470057682692,1.1633214641517529,0.4373833512810198,-0.975413987577442,2.5508815472176174,37
1627732,Ben Simmons,PHI,2017-18,81,33.7,15.8,8.1,8.2,1.7,0.9,3.4,0.545,0.56,0.0,0.0,0.1,6.7,12.3,2.4,4.2,0.557,0.219,0.1649542065636124,1.0070792867120557,2.4201581231036124,1.7363563907838,0.6433054256786046,1.5885343053701626,-1.7595055603244056,-2.2462251635655037,1.8552740970614827,2.5348081425384814,38
201954,Darren Collison,IND,2017-18,69,29.3,12.4,2.6,5.3,1.3,0.2,1.2,0.495,0.882,0.468,1.4,3.0,4.6,9.2,1.8,2.1,0.61,0.17,-0.5029151179402462,-1.0576780839374589,0.9959435684312196,0.7280484415820263,-0.7838701938879059,0.6565540445852478,-0.1227224266177569,1.1030846882972123,-0.8523405925931411,2.3085899368705696,39
202699,Tobias Harris,LAC,2017-18,80,33.3,18.6,5.5,2.4,0.9,0.4,1.3,0.46,0.829,0.411,2.3,5.6,7.0,15.3,2.2,2.7,0.565,0.227,0.7149642385079669,0.031012166041376,-0.4282709862411736,-0.2802595076197476,-0.3761057311546172,0.0041678620358085,0.92949530219366,0.551800768580678,-0.72926719760884,2.2378796387965916,40
201188,Marc Gasol,MEM,2017-18,73,33.0,17.2,8.1,4.2,0.7,1.4,2.7,0.42,0.834,0.341,1.5,4.4,5.9,14.2,3.8,4.6,0.532,0.255,0.4399592225357893,1.0070792867120557,0.455724254589967,-0.7844134822206348,1.6627165825118262,-0.7414163465921232,-0.0058093456387104,0.603808685535068,0.9937603321713756,2.218754309788567,41
202322,John Wall,WAS,2017-18,41,34.4,19.4,3.7,9.6,1.4,1.1,3.9,0.42,0.726,0.371,1.5,4.1,6.8,16.3,4.3,5.9,0.515,0.281,0.8721099619206389,-0.644726609807556,3.1077099770833883,0.9801254288824696,1.0510698884118934,-0.7414163465921232,-0.0058093456387104,-0.5195623206797562,2.470641071982988,2.180341093167711,42
201599,DeAndre Jordan,LAC,2017-18,77,31.5,12.0,15.2,1.5,0.5,0.9,1.8,0.645,0.58,0.0,0.0,0.0,4.8,7.5,2.4,4.1,0.648,0.151,-0.5814879796465827,3.672493347005065,-0.8702686066567439,-1.2885674568215215,0.6433054256786046,3.45249482693999,-1.7595055603244056,-2.0381934957479446,-0.1139002226873344,2.1741397413807504,43
201143,Al Horford,BOS,2017-18,72,31.6,12.9,7.4,4.7,0.6,1.1,1.8,0.489,0.783,0.429,1.3,3.1,5.1,10.5,1.3,1.7,0.575,0.183,-0.4046990408073259,0.7442919849930267,0.7012784881541728,-1.0364904695210782,1.0510698884118934,0.544716413291058,-0.2396355075968031,0.0733279326002905,-0.1139002226873344,2.1311257401415467,44
1626196,Josh Richardson,MIA,2017-18,81,33.2,12.9,3.5,2.9,1.5,0.9,1.7,0.451,0.845,0.378,1.6,4.1,4.9,10.9,1.5,1.8,0.551,0.176,-0.4046990408073259,-0.719808696012993,-0.1827167526769679,1.232202416182913,0.6433054256786046,-0.1635885849054761,0.1111037353403359,0.7182261028347261,-0.2369736176716356,2.031942137376433,45
201936,Tyreke Evans,MEM,2017-18,52,30.9,19.4,5.1,5.2,1.1,0.3,2.3,0.452,0.785,0.399,2.2,5.5,7.0,15.6,3.2,4.0,0.561,0.277,0.8721099619206389,-0.1191520063694979,0.9468327217183784,0.2238944669811394,-0.5799879625212616,-0.1449489796897778,0.8125822212146141,0.0941310993820465,0.5014667522341707,1.886151973292793,46
203468,CJ McCollum,POR,2017-18,81,36.1,21.4,4.0,3.4,1.0,0.4,1.9,0.443,0.836,0.397,2.3,5.9,8.2,18.6,2.6,3.1,0.536,0.259,1.2649742704523206,-0.5321034804994007,0.0628374808872377,-0.0281825203193042,-0.3761057311546172,-0.3127054266310624,0.92949530219366,0.624611852316824,0.0091731722969664,1.8788869234231693,47
202683,Enes Freedom,NYK,2017-18,71,25.8,14.1,11.0,1.5,0.5,0.5,1.7,0.592,0.848,0.0,0.0,0.0,5.9,10.0,2.2,2.6,0.63,0.212,-0.168980455688317,2.0957695366908906,-0.8702686066567439,-1.2885674568215215,-0.1722234997879728,2.4645957505079803,-1.7595055603244056,0.7494308530073601,-0.2369736176716356,1.7941686953838647,48
203500,Steven Adams,OKC,2017-18,76,32.7,13.9,9.0,1.2,1.2,1.0,1.7,0.629,0.559,0.0,0.0,0.0,5.9,9.4,2.1,3.8,0.63,0.16,-0.2082668865414851,1.3449486746365218,-1.0176011467952677,0.4759714542815826,0.8471876570452489,3.1542611434888173,-1.7595055603244056,-2.256626746956382,-0.2369736176716356,1.5759170079413845,49
1628378,Donovan Mitchell,UTA,2017-18,79,33.4,20.5,3.7,3.7,1.5,0.3,2.7,0.437,0.805,0.34,2.4,7.0,7.5,17.2,3.0,3.8,0.541,0.283,1.088185331613064,-0.644726609807556,0.2101700210257613,1.232202416182913,-0.5799879625212616,-0.4245430579252522,1.0464083831727065,0.3021627671996068,0.9937603321713756,1.4757441445142432,50
1626164,Devin Booker,PHX,2017-18,54,34.5,24.9,4.5,4.7,0.9,0.3,3.6,0.432,0.878,0.383,2.7,7.1,8.4,19.5,5.4,6.1,0.561,0.301,1.9524868103827633,-0.3443982649858085,0.7012784881541728,-0.2802595076197476,-0.5799879625212616,-0.5177410840037437,1.397147626109846,1.0614783547337006,2.101420887030085,1.4262240251467881,51
203115,Will Barton,DEN,2017-18,81,33.1,15.7,5.0,4.1,1.0,0.6,1.8,0.452,0.805,0.37,1.9,5.2,5.7,12.7,2.2,2.8,0.562,0.201,0.1453109911370281,-0.1566930494722162,0.4066134078771257,-0.0281825203193042,0.0316587315786714,-0.1449489796897778,0.4618429782774748,0.3021627671996068,-0.1139002226873344,1.3988320971624058,52
201942,DeMar DeRozan,TOR,2017-18,80,33.9,23.0,3.9,5.2,1.1,0.3,2.2,0.456,0.825,0.31,1.1,3.6,8.1,17.7,5.8,7.0,0.555,0.286,1.579265717277666,-0.5696445236021193,0.9468327217183784,0.2238944669811394,-0.5799879625212616,-0.0703905588269846,-0.4734616695548957,0.5101944350171659,0.37839335724987,1.2818231301253777,53
101150,Lou Williams,LAC,2017-18,79,32.8,22.6,2.5,5.3,1.1,0.2,3.0,0.435,0.88,0.359,2.4,6.6,7.4,16.9,5.5,6.2,0.574,0.285,1.50069285557133,-1.0952191270401774,0.9959435684312196,0.2238944669811394,-0.7838701938879059,-0.4618222683566488,1.0464083831727065,1.0822815215154564,1.3629805171242786,1.2268137507101196,54
2772,Trevor Ariza,HOU,2017-18,67,33.9,11.7,4.4,1.6,1.5,0.2,0.8,0.412,0.854,0.368,2.5,6.9,4.0,9.7,1.1,1.3,0.567,0.141,-0.640417625926335,-0.3819393080885268,-0.8211577599439027,1.232202416182913,-0.7838701938879059,-0.8905331883177096,1.1633214641517529,0.8118403533526282,-1.3446341725303457,1.1677289416100747,55
1626167,Myles Turner,IND,2017-18,65,28.2,12.7,6.4,1.3,0.6,1.8,1.5,0.479,0.777,0.357,0.9,2.4,4.7,9.8,2.5,3.2,0.567,0.199,-0.4439854716604942,0.3688815539658422,-0.9684903000824262,-1.0364904695210782,2.4782455079784036,0.3583203611340751,-0.7072878315129886,0.0109184322550224,-0.4831204076402378,1.0871695361584408,56
203932,Aaron Gordon,ORL,2017-18,58,32.9,17.6,7.9,2.3,1.0,0.8,1.8,0.434,0.698,0.336,2.0,5.9,6.5,14.9,2.7,3.9,0.53,0.238,0.518532084242126,0.9319972005066188,-0.4773818329540149,-0.0281825203193042,0.4394231943119603,-0.4804618735723471,0.5787560592565212,-0.8108066556243405,-0.1139002226873344,0.9998567041282992,57
201933,Blake Griffin,DET,2017-18,58,34.0,21.4,7.4,5.8,0.7,0.3,2.8,0.438,0.785,0.345,1.9,5.6,7.5,17.2,4.5,5.7,0.544,0.285,1.2649742704523206,0.7442919849930267,1.2414978019954253,-0.7844134822206348,-0.5799879625212616,-0.4059034527095539,0.4618429782774748,0.0941310993820465,1.116833727155676,0.921645836999063,58
201952,Jeff Teague,MIN,2017-18,70,33.0,14.2,3.0,7.0,1.5,0.3,2.5,0.446,0.845,0.368,1.2,3.3,5.1,11.3,2.9,3.4,0.553,0.201,-0.149337240261733,-0.9075139115265852,1.830827962549519,1.232202416182913,-0.5799879625212616,-0.2567866109839675,-0.3565485885758496,0.7182261028347261,0.7476135422027731,0.9213857734536155,59
1627750,Jamal Murray,DEN,2017-18,81,31.7,16.7,3.7,3.4,1.0,0.3,2.1,0.451,0.905,0.378,2.0,5.4,5.9,13.1,2.8,3.1,0.576,0.223,0.3417431454028689,-0.644726609807556,0.0628374808872377,-0.0281825203193042,-0.5799879625212616,-0.1635885849054761,0.5787560592565212,1.3423211062874068,0.2553199622655688,0.6988089169862179,60
204060,Joe Ingles,UTA,2017-18,82,31.4,11.5,4.2,4.8,1.1,0.2,1.9,0.467,0.795,0.44,2.5,5.7,4.1,8.8,0.8,1.0,0.623,0.156,-0.6797040567795031,-0.4570213942939637,0.7503893348670138,0.2238944669811394,-0.7838701938879059,0.1346450985456966,1.1633214641517529,0.1981469332908266,0.0091731722969664,0.6361799567632699,61
2730,Dwight Howard,CHA,2017-18,81,30.4,16.6,12.5,1.3,0.6,1.6,2.6,0.555,0.574,0.143,0.0,0.1,6.2,11.2,4.1,7.2,0.577,0.238,0.3220999299762853,2.6588851832316673,-0.9684903000824262,-1.0364904695210782,2.0704810452451157,1.7749303575271456,-1.7595055603244056,-2.1006029960932127,0.8706869371870742,0.6247194086472574,62
1628374,Lauri Markkanen,CHI,2017-18,68,29.7,15.2,7.5,1.2,0.6,0.6,1.2,0.434,0.843,0.362,2.1,5.9,5.5,12.7,2.1,2.4,0.552,0.215,0.0470949140041077,0.781833028095745,-1.0176011467952677,-1.0364904695210782,0.0316587315786714,-0.4804618735723471,0.6956691402355677,0.6974229360529701,-0.8523405925931411,0.6058128361586851,63
203937,Kyle Anderson,SAS,2017-18,74,26.7,7.9,5.4,2.7,1.6,0.8,1.3,0.527,0.712,0.333,0.3,0.8,3.1,5.9,1.4,2.0,0.582,0.133,-1.38685981213653,-0.0065288770613423,-0.2809384461026501,1.4842794034833569,0.4394231943119603,1.2530214114875933,-1.4087663173872669,-0.6651844881520483,-0.72926719760884,0.5447250750966337,64
201959,Taj Gibson,MIN,2017-18,82,33.2,12.2,7.1,1.2,0.8,0.7,1.1,0.577,0.768,0.2,0.1,0.4,5.2,9.0,1.7,2.3,0.61,0.144,-0.5422015487934146,0.6316688556848711,-1.0176011467952677,-0.5323364949201911,0.2355409629453157,2.185001672272506,-1.6425924793453592,-0.0826958182628796,-0.975413987577442,0.5098595897822876,65
203095,Evan Fournier,ORL,2017-18,57,32.2,17.8,3.2,2.9,0.8,0.3,1.7,0.459,0.867,0.379,2.2,5.9,6.5,14.1,2.6,3.0,0.577,0.226,0.5578185150952941,-0.8324318253211482,-0.1827167526769679,-0.5323364949201911,-0.5799879625212616,-0.0144717431798897,0.8125822212146141,0.9470609374340424,-0.2369736176716356,0.3576194264676909,66
1628369,Jayson Tatum,BOS,2017-18,80,30.5,13.9,5.0,1.6,1.0,0.7,1.4,0.475,0.826,0.434,1.3,3.0,5.0,10.4,2.7,3.2,0.586,0.192,-0.2082668865414851,-0.1566930494722162,-0.8211577599439027,-0.0281825203193042,0.2355409629453157,0.2837619402712819,-0.2396355075968031,0.5205960184080439,-0.606193802624539,0.30882730534847946,67
201586,Serge Ibaka,TOR,2017-18,76,27.5,12.6,6.3,0.8,0.4,1.3,1.2,0.483,0.797,0.36,1.4,3.9,5.0,10.3,1.2,1.6,0.574,0.189,-0.4636286870870783,0.3313405108631235,-1.214044533646632,-1.540644444121965,1.458834351145182,0.4328787819968683,-0.1227224266177569,0.2189501000725827,-0.8523405925931411,0.15698830401239294,68
200794,Paul Millsap,DEN,2017-18,38,30.1,14.6,6.4,2.8,1.0,1.2,1.9,0.464,0.696,0.345,1.0,3.0,5.3,11.4,2.9,4.2,0.549,0.217,-0.0707643785553966,0.3688815539658422,-0.2318275993898091,-0.0281825203193042,1.2549521197785376,0.0787262828986017,-0.5903747505339422,-0.8316098224060965,0.0091731722969664,0.1416341853850793,69
203484,Kentavious Caldwell-Pope,LAL,2017-18,74,33.2,13.4,5.2,2.2,1.4,0.2,1.3,0.426,0.789,0.383,2.1,5.6,4.6,10.8,2.1,2.6,0.561,0.165,-0.3064829636744055,-0.0816109632667792,-0.5264926796668559,0.9801254288824696,-0.7838701938879059,-0.6295787152979334,0.6956691402355677,0.1357374329455586,-0.72926719760884,0.1397705408426846,70
200755,JJ Redick,PHI,2017-18,70,30.2,17.1,2.5,3.0,0.5,0.1,1.5,0.46,0.904,0.42,2.8,6.6,5.8,12.6,2.8,3.1,0.614,0.206,0.4203160071092056,-1.0952191270401774,-0.1336059059641267,-1.2885674568215215,-0.9877524252545504,0.0041678620358085,1.5140607070888918,1.3319195228965288,-0.4831204076402378,0.050758316496942624,71
