PlayerID,PlayerName,Team,Season,GamesPlayed,AvgMinutes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,FieldGoalPct,FreeThrowPct,ThreePointPct,ThreePointersMade,ThreePointAttempts,FieldGoalsMade,FieldGoalAttempts,FreeThrowsMade,FreeThrowAttempts,TrueShootingPct,UsageRate,Points_ZScore,Rebounds_ZScore,Assists_ZScore,Steals_ZScore,Blocks_ZScore,FieldGoalPct_ZScore,ThreePointersMade_ZScore,FreeThrowPct_ZScore,Turnovers_ZScore,Swish_Score,Overall_Rank
203081,Damian Lillard,MIL,2024-25,58,36.1,24.9,4.7,7.1,1.2,0.2,2.8,0.448,0.921,0.376,3.4,9.0,7.7,17.1,6.2,6.8,0.621,0.269,1.4910758517859493,-0.3384623251683336,1.6194125151127945,0.4926778070116057,-0.7738288327443872,-0.406668647194999,1.650881133329661,1.6100506268749246,1.056226711350329,5.20592221247093,12
203507,Giannis Antetokounmpo,MIL,2024-25,67,34.2,30.4,11.9,6.5,0.9,1.2,3.1,0.601,0.617,0.222,0.2,0.9,11.8,19.7,6.5,10.6,0.625,0.346,2.4745226591411105,2.470865714298588,1.319639651328686,-0.3435779443633568,1.1980016743968662,2.169617371000371,-1.7805575969748908,-2.191201334024339,1.4234861338953226,5.196558712713379,13
1630162,Anthony Edwards,MIN,2024-25,79,36.3,27.6,5.7,4.5,1.2,0.6,3.2,0.447,0.837,0.395,4.1,10.3,9.1,20.4,5.3,6.3,0.595,0.307,1.97385882994212,0.0517221247576277,0.3203967720483249,0.4926778070116057,0.0149033701121141,-0.4235071179021583,2.4015083555837813,0.5597046903106536,1.5459059414103204,4.819358583975426,14
201142,Kevin Durant,PHX,2024-25,62,36.5,26.6,6.0,4.2,0.8,1.2,3.1,0.527,0.839,0.43,2.6,6.0,9.5,18.1,4.9,5.8,0.642,0.283,1.7950503195139087,0.168777459735416,0.1705103401562708,-0.6223298614883443,1.1980016743968662,0.9235705386705848,0.7930214507535229,0.5847129268955172,1.4234861338953226,4.752188535824451,15
1627750,Jamal Murray,DEN,2024-25,67,36.1,21.4,3.9,6.0,1.4,0.5,2.1,0.474,0.886,0.393,2.3,5.9,7.9,16.7,3.3,3.7,0.584,0.235,0.8652460652872103,-0.6506098851091028,1.0698289315085958,1.0501816412615808,-0.1822796806020112,0.0311315911911417,0.4713240697874709,1.1724064866398116,0.199288058745345,4.542667004250457,16
201935,James Harden,LAC,2024-25,79,35.3,22.8,5.8,8.7,1.5,0.7,4.3,0.41,0.874,0.352,3.0,8.5,6.7,16.4,6.4,7.3,0.582,0.286,1.1155779798867065,0.0907405697502237,2.418806818537083,1.328933558386569,0.2120864208262394,-1.0465305340670523,1.2219512920415918,1.02235706713063,2.8925238240752953,4.395367243260248,17
1630552,Jalen Johnson,ATL,2024-25,36,35.7,18.9,10.0,5.0,1.6,1.0,2.9,0.5,0.746,0.312,1.2,3.9,7.5,15.1,2.6,3.5,0.569,0.214,0.4182247892166825,1.7295152594392615,0.5702074918684152,1.6076854755115566,0.8036355729686155,0.4689318295772836,-0.7082329937547185,-0.5781700743006384,1.1786465188653268,4.244649932995349,18
1630596,Evan Mobley,CLE,2024-25,71,30.5,18.5,9.3,3.2,0.9,1.6,2.0,0.557,0.725,0.37,1.2,3.2,7.1,12.8,3.1,4.3,0.633,0.226,0.3467013850453982,1.4563861444910888,-0.3291110994839097,-0.3435779443633568,1.986733877253368,1.4287246598853636,-0.7082329937547185,-0.8407565584417062,0.0768682512303471,4.141966715976959,19
2544,LeBron James,LAL,2024-25,70,34.9,24.4,7.8,8.2,1.0,0.6,3.7,0.513,0.782,0.376,2.1,5.7,9.3,18.1,3.7,4.7,0.604,0.291,1.4016715965718436,0.8711094696021464,2.1689960987169927,-0.0648260272383693,0.0149033701121141,0.6878319487703545,0.2568591491434367,-0.1280218157730937,2.1580049789853093,3.894073115035799,20
1631114,Jalen Williams,OKC,2024-25,69,32.4,21.6,5.3,5.1,1.6,0.7,2.2,0.484,0.789,0.365,1.8,4.9,8.2,16.9,3.4,4.3,0.573,0.27,0.901007767372853,-0.1043516552127569,0.6201696358324331,1.6076854755115566,0.2120864208262394,0.1995162982627348,-0.064838231822615,-0.0404929877260711,0.3217078662603428,3.8902492080327846,21
202695,Kawhi Leonard,LAC,2024-25,37,31.9,21.5,5.9,3.1,1.6,0.5,1.9,0.498,0.81,0.411,2.1,5.1,8.4,16.8,2.6,3.3,0.589,0.28,0.8831269163300316,0.12975901474282,-0.3790732434479278,1.6076854755115566,-0.1822796806020112,0.435254888162965,0.2568591491434367,0.2220934964149965,-0.0455515562846507,3.880857249108375,22
202696,Nikola Vučević,CHI,2024-25,73,31.2,18.5,10.1,3.5,0.8,0.7,1.6,0.53,0.805,0.402,1.8,4.4,7.5,14.2,1.6,2.0,0.611,0.221,0.3467013850453982,1.7685337044318574,-0.1792246675918556,-0.6223298614883443,0.2120864208262394,0.9740859507920624,-0.064838231822615,0.1595729049528375,-0.4128109788296438,3.8763673305343347,23
204001,Kristaps Porziņģis,BOS,2024-25,42,28.8,19.5,6.8,2.1,0.7,1.5,1.3,0.483,0.809,0.412,2.5,6.0,6.6,13.7,3.8,4.7,0.618,0.253,0.5255098954736094,0.480925019676185,-0.8786946830881084,-0.9010817786133324,1.7895508265392424,0.1826778275555755,0.6857889904315057,0.2095893781225647,-0.7800704013746371,3.855892961109142,24
1630530,Trey Murphy III,NOP,2024-25,53,35.0,21.2,5.1,3.5,1.1,0.7,1.9,0.454,0.887,0.361,3.0,8.3,7.2,15.8,3.8,4.3,0.598,0.229,0.8294843632015682,-0.1823885451979492,-0.1792246675918556,0.2139258898866185,0.2120864208262394,-0.3056378229520433,1.2219512920415918,1.1849106049322435,-0.0455515562846507,3.8166665563270756,25
1630700,Dyson Daniels,ATL,2024-25,76,33.8,14.1,5.9,4.4,3.0,0.7,2.0,0.493,0.593,0.34,1.1,3.1,6.0,12.1,1.1,1.8,0.545,0.178,-0.4400560608387306,0.12975901474282,0.270434628084307,5.510212315261382,0.2120864208262394,0.3510625346271684,-0.8154654540767355,-2.491300173042702,0.0768682512303471,3.773698144800936,26
1630217,Desmond Bane,ORL,2024-25,69,32.0,19.2,6.1,5.3,1.2,0.4,2.4,0.484,0.894,0.392,2.4,6.1,7.1,14.8,2.6,2.9,0.6,0.227,0.4718673423451459,0.207795904728012,0.7200939237604693,0.4926778070116057,-0.3794627313161365,0.1995162982627348,0.5785565301094883,1.272439432979266,0.566547481290338,3.7576132953595875,27
1628401,Derrick White,BOS,2024-25,76,33.9,16.4,4.5,4.8,0.9,1.1,1.7,0.442,0.839,0.384,3.5,9.1,5.6,12.6,1.8,2.1,0.606,0.195,-0.0287964868538453,-0.4164992151535259,0.470283203940379,-0.3435779443633568,1.000818623682741,-0.5076994714379548,1.758113593651678,0.5847129268955172,-0.2903911713146462,3.6416361997378726,28
1627734,Domantas Sabonis,SAC,2024-25,70,34.7,19.1,13.9,6.0,0.7,0.4,2.9,0.59,0.754,0.417,0.9,2.2,7.5,12.8,3.1,4.1,0.655,0.213,0.4539864913023252,3.251234614150511,1.0698289315085958,-0.9010817786133324,-0.3794627313161365,1.9843941932216187,-1.0299303747207702,-0.478137127961184,1.1786465188653268,3.634022671767064,29
1628404,Josh Hart,NYK,2024-25,77,37.6,13.6,9.6,5.9,1.5,0.4,2.1,0.525,0.776,0.333,1.1,3.3,5.2,10.0,2.1,2.7,0.611,0.151,-0.5294603160528363,1.5734414794688767,1.019866787544578,1.328933558386569,-0.3794627313161365,0.889893597256266,-0.8154654540767355,-0.2030465255276845,0.199288058745345,3.522001122617002,30
1630595,Cade Cunningham,DET,2024-25,70,35.0,26.1,6.1,9.1,1.0,0.8,4.4,0.469,0.846,0.356,2.1,6.0,9.8,20.8,4.5,5.3,0.565,0.323,1.705646064299803,0.207795904728012,2.618655394393155,-0.0648260272383693,0.4092694715403649,-0.0530607623446547,0.2568591491434367,0.6722417549425398,3.0149436315902935,3.47620300851449,31
1628991,Jaren Jackson Jr.,MEM,2024-25,74,29.8,22.2,5.6,2.0,1.2,1.5,2.1,0.488,0.781,0.375,2.0,5.3,8.0,16.4,4.2,5.4,0.591,0.274,1.0082928736297794,0.0127036797650313,-0.9286568270521264,0.4926778070116057,1.7895508265392424,0.266870181091372,0.1496266888214194,-0.1405259340655255,0.199288058745345,3.415285908097652,32
1628386,Jarrett Allen,CLE,2024-25,82,28.0,13.5,9.7,1.9,0.9,0.9,1.2,0.706,0.718,0.0,0.0,0.1,5.5,7.8,2.4,3.4,0.724,0.156,-0.5473411670956573,1.6124599244614728,-0.9786189710161446,-0.3435779443633568,0.6064525222544902,3.9376567952520953,-1.9950225176189256,-0.9282853864887288,-0.9024902088896348,3.387767937389713,33
1628384,OG Anunoby,NYK,2024-25,74,36.6,18.0,4.8,2.2,1.5,0.9,1.4,0.476,0.81,0.372,2.3,6.2,6.6,13.9,2.5,3.1,0.591,0.195,0.2572971298312927,-0.2994438801757376,-0.8287325391240903,1.328933558386569,0.6064525222544902,0.0648085326054603,0.4713240697874709,0.2220934964149965,-0.6576505938596395,3.2977952518795743,34
1628378,Donovan Mitchell,CLE,2024-25,71,31.4,24.0,4.5,5.0,1.3,0.2,2.1,0.443,0.823,0.368,3.3,8.9,8.2,18.6,4.2,5.1,0.575,0.298,1.3301481924005594,-0.4164992151535259,0.5702074918684152,0.7714297241365936,-0.7738288327443872,-0.4908610007307955,1.5436486730076433,0.3846470342166085,0.199288058745345,3.2329869665215054,35
1629639,Tyler Herro,MIA,2024-25,77,35.4,23.9,5.2,5.5,0.9,0.2,2.6,0.472,0.878,0.375,3.3,8.7,8.5,17.9,3.7,4.2,0.605,0.271,1.312267341357738,-0.1433701002053529,0.8200182116885055,-0.3435779443633568,-0.7738288327443872,-0.0025453502231768,1.5436486730076433,1.0723735403003574,0.8113870963203338,3.1858848428777677,36
203497,Rudy Gobert,MIN,2024-25,72,33.2,12.0,10.9,1.8,0.8,1.4,1.2,0.669,0.674,0.0,0.0,0.0,4.7,7.1,2.6,3.8,0.687,0.129,-0.8155539327379739,2.0806812643726267,-1.0285811149801627,-0.6223298614883443,1.592367775825117,3.314633379087203,-1.9950225176189256,-1.4784665913557264,-0.9024902088896348,3.0851922332751376,37
1630532,Franz Wagner,ORL,2024-25,60,33.7,24.2,5.7,4.7,1.3,0.4,2.3,0.463,0.871,0.295,1.7,5.9,9.0,19.4,4.5,5.2,0.558,0.306,1.3659098944862016,0.0517221247576277,0.4203210599763611,0.7714297241365936,-0.3794627313161365,-0.1540915865876095,-0.1720706921446323,0.9848447122533348,0.4441276737753402,2.9598205697581044,38
1628368,De'Aaron Fox,SAS,2024-25,62,36.1,23.5,4.8,6.3,1.5,0.4,2.8,0.463,0.827,0.31,1.9,6.1,8.7,18.8,4.2,5.1,0.56,0.274,1.240743937186454,-0.2994438801757376,1.21971536340065,1.328933558386569,-0.3794627313161365,-0.1540915865876095,0.042394228499402,0.4346635073863357,1.056226711350329,2.932639299262009,39
1631109,Mark Williams,CHA,2024-25,44,26.6,15.3,10.2,2.5,0.7,1.2,1.6,0.604,0.804,0.0,0.0,0.1,6.1,10.2,3.0,3.7,0.647,0.21,-0.2254858483248771,1.8075521494244535,-0.6788461072320362,-0.9010817786133324,1.1980016743968662,2.2201327831218487,-1.9950225176189256,0.1470687866604057,-0.4128109788296438,2.8820365744065257,40
1631117,Walker Kessler,UTA,2024-25,58,30.0,11.1,12.2,1.7,0.6,2.4,1.5,0.663,0.52,0.176,0.1,0.6,4.8,7.2,1.4,2.6,0.66,0.133,-0.976481592123364,2.587921049276376,-1.0785432589441806,-1.1798336957383198,3.56419828296637,3.2136025548442473,-1.887790057296908,-3.4041008083902216,-0.5352307863446416,2.681390738402441,41
1626167,Myles Turner,IND,2024-25,72,30.2,15.6,6.5,1.5,0.8,2.0,1.7,0.481,0.773,0.396,2.2,5.5,5.4,11.3,2.6,3.3,0.612,0.207,-0.171843295196414,0.3638696846983967,-1.1784675468722168,-0.6223298614883443,2.775466080109869,0.1490008861412569,0.3640916094654541,-0.2405588804049799,-0.2903911713146462,2.655750549876337,42
1630163,LaMelo Ball,CHA,2024-25,47,32.0,25.2,4.9,7.4,1.1,0.3,3.6,0.405,0.843,0.339,3.8,11.2,8.6,21.3,4.1,4.9,0.536,0.342,1.5447184049144127,-0.2604254351831412,1.7692989470048488,0.2139258898866185,-0.576645782030262,-1.130722887602848,2.0798109746177293,0.6347294000652445,2.0355851714703115,2.602806305358695,43
1627826,Ivica Zubac,LAC,2024-25,80,32.8,16.8,12.6,2.7,0.7,1.1,1.6,0.628,0.661,0.0,0.0,0.0,7.4,11.8,2.0,3.0,0.641,0.192,0.0427269173174395,2.743994829246761,-0.578921819304,-0.9010817786133324,1.000818623682741,2.624256080093672,-1.9950225176189256,-1.64102012915734,-0.4128109788296438,2.5434973386624797,44
1627751,Jakob Poeltl,TOR,2024-25,57,29.6,14.5,9.6,2.8,1.2,1.2,1.9,0.627,0.674,0.333,0.0,0.1,6.4,10.2,1.7,2.5,0.641,0.184,-0.3685326566674461,1.5734414794688767,-0.5289596753399821,0.4926778070116057,1.1980016743968662,2.6074176093865127,-1.9950225176189256,-1.4784665913557264,-0.0455515562846507,2.488562789133581,45
1631096,Chet Holmgren,OKC,2024-25,32,27.4,15.0,8.0,2.0,0.7,2.2,1.8,0.49,0.754,0.379,1.4,3.6,5.2,10.7,3.2,4.2,0.599,0.214,-0.2791284014533406,0.9491463595873388,-0.9286568270521264,-0.9010817786133324,3.16983218153812,0.3005471225056906,-0.4937680731106841,-0.478137127961184,-0.1679713637996483,2.4310049727518033,46
1630559,Austin Reaves,LAL,2024-25,73,34.9,20.2,4.5,5.8,1.1,0.3,2.4,0.46,0.877,0.377,2.7,7.3,6.5,14.2,4.4,5.0,0.616,0.23,0.650675852773357,-0.4164992151535259,0.9699046435805596,0.2139258898866185,-0.576645782030262,-0.2046069987090874,0.9002539110755402,1.0598694220079254,0.566547481290338,2.4291547138521308,47
1628381,John Collins,UTA,2024-25,40,30.5,19.0,8.2,2.0,1.0,1.0,2.6,0.527,0.848,0.399,1.5,3.7,7.0,13.3,3.5,4.1,0.628,0.234,0.4361056402595038,1.0271832495725308,-0.9286568270521264,-0.0648260272383693,0.8036355729686155,0.9235705386705848,-0.3865356127886667,0.6972499915274034,0.8113870963203338,2.3979963661007937,48
202710,Jimmy Butler III,GSW,2024-25,55,31.7,17.5,5.4,5.4,1.4,0.3,1.3,0.504,0.842,0.308,0.6,1.9,5.5,10.9,6.0,7.1,0.626,0.203,0.1678928746171872,-0.0653332102201606,0.7700560677244876,1.0501816412615808,-0.576645782030262,0.5362857124059207,-1.351627755686822,0.6222252817728127,-0.7800704013746371,2.370739141988395,49
1629636,Darius Garland,CLE,2024-25,75,30.7,20.6,2.9,6.7,1.2,0.1,2.5,0.472,0.878,0.401,2.8,7.1,7.4,15.7,3.0,3.4,0.6,0.265,0.7221992569446419,-1.040794335035064,1.4195639392567223,0.4926778070116057,-0.9710118834585126,-0.0025453502231768,1.007486371397557,1.0723735403003574,0.6889672888053359,2.3703813918064336,50
1628389,Bam Adebayo,MIA,2024-25,78,34.3,18.1,9.6,4.3,1.3,0.7,2.1,0.485,0.765,0.357,1.0,2.8,6.9,14.3,3.2,4.2,0.561,0.232,0.2751779808741141,1.5734414794688767,0.2204724841202887,0.7714297241365936,0.2120864208262394,0.216354768969894,-0.9226979143987528,-0.3405918267444343,0.199288058745345,2.359481942241028,51
1626164,Devin Booker,PHX,2024-25,75,37.3,25.6,4.1,7.1,0.9,0.2,2.9,0.461,0.894,0.332,2.4,7.3,8.7,18.9,5.8,6.4,0.589,0.285,1.6162418090856974,-0.5725729951239107,1.6194125151127945,-0.3435779443633568,-0.7738288327443872,-0.1877685280019281,0.5785565301094883,1.272439432979266,1.1786465188653268,2.3033953687593094,52
1641708,Amen Thompson,HOU,2024-25,69,32.3,14.1,8.2,3.8,1.4,1.3,2.0,0.557,0.684,0.275,0.4,1.3,5.6,10.1,2.4,3.6,0.602,0.172,-0.4400560608387306,1.0271832495725308,-0.0293382356998015,1.0501816412615808,1.3951847251109917,1.4287246598853636,-1.5660926763308562,-1.3534254084314083,0.0768682512303471,2.281291532373283,53
1631128,Christian Braun,DEN,2024-25,79,33.9,15.4,5.2,2.6,1.1,0.5,1.0,0.58,0.827,0.397,1.1,2.8,6.0,10.4,2.2,2.7,0.665,0.155,-0.2076049972820561,-0.1433701002053529,-0.6288839632680181,0.2139258898866185,-0.1822796806020112,1.8160094861500256,-0.8154654540767355,0.4346635073863357,-1.1473298239196303,2.2135963606221094,54
201572,Brook Lopez,MIL,2024-25,80,31.8,13.0,5.0,1.8,0.6,1.9,1.1,0.509,0.826,0.373,1.7,4.7,4.9,9.7,1.4,1.7,0.624,0.157,-0.6367454223097628,-0.2214069901905452,-1.0285811149801627,-1.1798336957383198,2.5782830293957435,0.6204780659417173,-0.1720706921446323,0.4221593890939039,-1.0249100164046323,2.213570520028216,55
1627749,Dejounte Murray,NOP,2024-25,31,32.6,17.5,6.5,7.4,2.0,0.4,3.4,0.393,0.823,0.299,1.7,5.6,6.3,15.9,3.3,4.0,0.494,0.263,0.1678928746171872,0.3638696846983967,1.7692989470048488,2.7226931440115067,-0.3794627313161365,-1.3327845360887596,-0.1720706921446323,0.3846470342166085,1.7907455564403156,2.155356515433528,56
1641706,Brandon Miller,CHA,2024-25,27,34.2,21.0,4.9,3.6,1.1,0.7,2.8,0.403,0.861,0.355,3.9,10.9,7.3,18.2,2.5,2.9,0.54,0.27,0.793722661115926,-0.2604254351831412,-0.1292625236278375,0.2139258898866185,0.2120864208262394,-1.1643998290171669,2.1870434349397465,0.8598035293290168,1.056226711350329,2.0437799678226467,57
1630567,Scottie Barnes,TOR,2024-25,65,32.8,19.3,7.7,5.8,1.4,1.0,2.8,0.446,0.755,0.271,1.2,4.3,7.3,16.4,3.5,4.6,0.523,0.262,0.4897481933879673,0.8320910246095504,0.9699046435805596,1.0501816412615808,0.8036355729686155,-0.4403455886093176,-0.7082329937547185,-0.4656330096687522,1.056226711350329,1.9868172193695608,58
1629027,Trae Young,ATL,2024-25,76,36.0,24.2,3.1,11.6,1.2,0.2,4.7,0.411,0.875,0.34,2.9,8.4,7.4,18.1,6.5,7.4,0.567,0.285,1.3659098944862016,-0.9627574450498718,3.867708993493607,0.4926778070116057,-0.7738288327443872,-1.0296920633598932,1.1147188317195744,1.034861185423062,3.3822030541352865,1.9485781315106925,59
1629661,Cameron Johnson,BKN,2024-25,57,31.6,18.8,4.3,3.4,0.9,0.4,1.7,0.475,0.893,0.39,2.8,7.2,6.2,13.1,3.5,3.9,0.632,0.224,0.4003439381738617,-0.4945361051387183,-0.2291868115558737,-0.3435779443633568,-0.3794627313161365,0.047970061898301,1.007486371397557,1.2599353146868342,-0.2903911713146462,1.8702583738576148,60
1631105,Jalen Duren,DET,2024-25,78,26.1,11.8,10.3,2.7,0.7,1.1,1.7,0.692,0.669,0.0,0.0,0.0,4.8,7.0,2.1,3.1,0.703,0.161,-0.851315634823616,1.84657059441705,-0.578921819304,-0.9010817786133324,1.000818623682741,3.7019182053518658,-1.9950225176189256,-1.5409871828178854,-0.2903911713146462,1.8019101910375839,61
202331,Paul George,PHI,2024-25,41,32.5,16.2,5.3,4.3,1.8,0.5,2.6,0.43,0.814,0.358,2.3,6.5,6.0,13.9,1.9,2.4,0.543,0.233,-0.0645581889394874,-0.1043516552127569,0.2204724841202887,2.165189309761532,-0.1822796806020112,-0.7097611199238665,0.4713240697874709,0.2721099695847223,0.8113870963203338,1.6472187016823812,62
1629673,Jordan Poole,WAS,2024-25,68,29.4,20.5,3.0,4.5,1.3,0.4,3.0,0.432,0.883,0.378,3.5,9.1,6.7,15.5,3.6,4.0,0.591,0.281,0.7043184059018205,-1.001775890042468,0.3203967720483249,0.7714297241365936,-0.3794627313161365,-0.6760841785095478,1.758113593651678,1.1348941317625163,1.3010663263803246,1.618065508770257,63
1628973,Jalen Brunson,NYK,2024-25,65,35.4,26.0,2.9,7.3,0.9,0.1,2.5,0.488,0.821,0.383,2.3,6.1,9.0,18.5,5.7,6.9,0.605,0.289,1.6877652132569816,-1.040794335035064,1.7193368030408305,-0.3435779443633568,-0.9710118834585126,0.266870181091372,0.4713240697874709,0.3596387976317449,0.6889672888053359,1.5772150610622189,64
1630168,Onyeka Okongwu,ATL,2024-25,74,27.9,13.4,8.9,2.3,0.9,0.9,1.2,0.567,0.759,0.324,0.6,2.0,5.2,9.2,2.2,2.9,0.634,0.169,-0.5652220181384784,1.3003123645207042,-0.7787703951600724,-0.3435779443633568,0.6064525222544902,1.5971093669569547,-1.351627755686822,-0.4156165364990251,-0.9024902088896348,1.4598840358187204,65
1628970,Miles Bridges,CHA,2024-25,64,31.7,20.3,7.5,3.9,0.7,0.7,2.1,0.431,0.87,0.313,2.2,7.0,7.3,17.0,3.5,4.0,0.541,0.273,0.6685567038161784,0.7540541346243581,0.0206239082642165,-0.9010817786133324,0.2120864208262394,-0.6929226492167071,0.3640916094654541,0.972340593960903,0.199288058745345,1.3817847691154785,66
1630581,Josh Giddey,CHI,2024-25,70,30.2,14.6,8.1,7.2,1.2,0.6,2.9,0.465,0.781,0.378,1.5,4.0,5.3,11.4,2.5,3.2,0.57,0.214,-0.3506518056246251,0.9881648045799348,1.6693746590768126,0.4926778070116057,0.0149033701121141,-0.1204146451732909,-0.3865356127886667,-0.1405259340655255,1.1786465188653268,1.2997329738959689,67
1627832,Fred VanVleet,HOU,2024-25,60,35.2,14.1,3.7,5.6,1.6,0.4,1.5,0.378,0.81,0.345,2.7,7.7,4.8,12.7,1.9,2.3,0.515,0.176,-0.4400560608387306,-0.728646775094295,0.8699803556525234,1.6076854755115566,-0.3794627313161365,-1.585361596696149,0.9002539110755402,0.2220934964149965,-0.5352307863446416,1.1133423723573126,68
203897,Zach LaVine,SAC,2024-25,74,35.2,23.3,4.3,4.2,0.8,0.2,2.8,0.511,0.825,0.446,3.2,7.2,8.4,16.5,3.2,3.9,0.639,0.251,1.2049822351008117,-0.4945361051387183,0.1705103401562708,-0.6223298614883443,-0.7738288327443872,0.6541550073560358,1.4364162126856264,0.4096552708014721,1.056226711350329,1.07750311688559,69
101108,Chris Paul,SAS,2024-25,82,28.0,8.8,3.6,7.4,1.3,0.3,1.6,0.427,0.924,0.377,1.7,4.5,3.0,7.1,1.0,1.1,0.58,0.137,-1.3877411661082495,-0.7676652200868911,1.7692989470048488,0.7714297241365936,-0.576645782030262,-0.7602765320453443,-0.1720706921446323,1.64756298175222,-0.4128109788296438,1.0599776201188749,70
1627783,Pascal Siakam,IND,2024-25,78,32.7,20.2,6.9,3.4,0.9,0.5,1.4,0.519,0.734,0.389,1.6,4.2,7.9,15.2,2.9,3.9,0.599,0.237,0.650675852773357,0.5199434646687814,-0.2291868115558737,-0.3435779443633568,-0.1822796806020112,0.7888627730133102,-0.2793031524666494,-0.72821949380982,-0.6576505938596395,1.053386548483259,71
