PlayerName,FieldGoalPct,FieldGoalPct_ZScore,FieldGoalPct_Rank
Terrence Ross,0.428,-0.6199921305022202,119
Dennis Smith Jr.,0.428,-0.6199921305022202,119
Russell Westbrook,0.428,-0.6199921305022202,119
Luka Dončić,0.427,-0.6384716137570483,122
Cedi Osman,0.427,-0.6384716137570483,122
Lou Williams,0.425,-0.6754305802667045,124
Kris Dunn,0.425,-0.6754305802667045,124
Gary Harris,0.424,-0.6939100635215326,126
Jeff Teague,0.423,-0.7123895467763608,127
Victor Oladipo,0.423,-0.7123895467763608,127
Marcus Smart,0.422,-0.7308690300311889,129
Marvin Williams,0.422,-0.7308690300311889,129
Garrett Temple,0.422,-0.7308690300311889,129
Reggie Jackson,0.421,-0.749348513286017,132
Harrison Barnes,0.42,-0.7678279965408451,133
Chris Paul,0.419,-0.7863074797956732,134
Kevin Huerter,0.419,-0.7863074797956732,134
Trae Young,0.418,-0.8047869630505013,136
Bogdan Bogdanović,0.418,-0.8047869630505013,136
Damyean Dotson,0.415,-0.8602254128149857,138
Dion Waiters,0.414,-0.8787048960698138,139
Dennis Schröder,0.414,-0.8787048960698138,139
Tyler Johnson,0.413,-0.8971843793246419,141
Goran Dragic,0.413,-0.8971843793246419,141
Josh Jackson,0.413,-0.8971843793246419,141
Cory Joseph,0.412,-0.9156638625794701,144
Andrew Wiggins,0.412,-0.9156638625794701,144
Reggie Bullock Jr.,0.412,-0.9156638625794701,144
Josh Richardson,0.412,-0.9156638625794701,144
Kyle Lowry,0.411,-0.9341433458342981,148
Fred VanVleet,0.41,-0.9526228290891262,149
Eric Gordon,0.409,-0.9711023123439544,150
Avery Bradley,0.408,-0.9895817955987825,151
Josh Hart,0.407,-1.0080612788536105,152
Patrick Beverley,0.407,-1.0080612788536105,152
Lonzo Ball,0.406,-1.0265407621084377,154
Austin Rivers,0.406,-1.0265407621084377,154
Rajon Rondo,0.405,-1.0450202453632658,156
Ricky Rubio,0.404,-1.0634997286180938,157
Will Barton,0.402,-1.1004586951277502,158
Wesley Matthews,0.4,-1.1374176616374063,159
Jae Crowder,0.399,-1.1558971448922344,160
Trevor Ariza,0.399,-1.1558971448922344,160
P.J. Tucker,0.396,-1.2113355946567188,162
DeMarre Carroll,0.395,-1.2298150779115469,163
Tim Hardaway Jr.,0.393,-1.2667740444212032,164
Darius Miller,0.39,-1.3222124941856874,165
Justin Holiday,0.386,-1.396130427205,166
Kevin Love,0.385,-1.414609910459828,167
Kevin Knox II,0.37,-1.6918021592822499,168
Allen Crabbe,0.367,-1.747240609046734,169
