PlayerName,Assists,Assists_ZScore,Assists_Rank
Dion Waiters,2.8,-0.339640138414791,88
JJ Redick,2.7,-0.3876729278642466,90
Danilo Gallinari,2.6,-0.43570571731370245,91
Cedi Osman,2.6,-0.43570571731370245,91
Rudy Gay,2.6,-0.43570571731370245,91
Kyle Kuzma,2.5,-0.48373850676315827,94
Andrew Wiggins,2.5,-0.48373850676315827,94
Buddy Hield,2.5,-0.48373850676315827,94
Thaddeus Young,2.5,-0.48373850676315827,94
Klay Thompson,2.4,-0.5317712962126141,98
LaMarcus Aldridge,2.4,-0.5317712962126141,98
Avery Bradley,2.4,-0.5317712962126141,98
Jabari Parker,2.4,-0.5317712962126141,98
Tim Hardaway Jr.,2.4,-0.5317712962126141,98
Joe Harris,2.4,-0.5317712962126141,98
Willie Cauley-Stein,2.4,-0.5317712962126141,98
Jordan Clarkson,2.4,-0.5317712962126141,98
Wesley Matthews,2.3,-0.5798040856620699,106
DeAndre Jordan,2.3,-0.5798040856620699,106
Josh Jackson,2.3,-0.5798040856620699,106
Kevin Love,2.2,-0.6278368751115255,109
Jeremy Lamb,2.2,-0.6278368751115255,109
Gary Harris,2.2,-0.6278368751115255,109
Austin Rivers,2.2,-0.6278368751115255,109
Darius Miller,2.1,-0.6758696645609813,113
Cody Zeller,2.1,-0.6758696645609813,113
Bryn Forbes,2.1,-0.6758696645609813,113
Otto Porter Jr.,2.1,-0.6758696645609813,113
Mikal Bridges,2.1,-0.6758696645609813,113
Taurean Prince,2.1,-0.6758696645609813,113
Jayson Tatum,2.1,-0.6758696645609813,113
Bojan Bogdanović,2.0,-0.7239024540104371,120
Reggie Bullock Jr.,2.0,-0.7239024540104371,120
Rudy Gobert,2.0,-0.7239024540104371,120
Tristan Thompson,2.0,-0.7239024540104371,120
John Collins,2.0,-0.7239024540104371,120
Paul Millsap,2.0,-0.7239024540104371,120
Montrezl Harrell,2.0,-0.7239024540104371,120
E'Twaun Moore,1.9,-0.771935243459893,127
Eric Gordon,1.9,-0.771935243459893,127
Noah Vonleh,1.9,-0.771935243459893,127
Rodney Hood,1.8,-0.8199680329093486,130
Wendell Carter Jr.,1.8,-0.8199680329093486,130
Deandre Ayton,1.8,-0.8199680329093486,130
Justin Holiday,1.8,-0.8199680329093486,130
Damyean Dotson,1.8,-0.8199680329093486,130
Jeff Green,1.8,-0.8199680329093486,130
Terrence Ross,1.7,-0.8680008223588045,136
Jae Crowder,1.7,-0.8680008223588045,136
Myles Turner,1.6,-0.9160336118082602,138
Danny Green,1.6,-0.9160336118082602,138
Steven Adams,1.6,-0.9160336118082602,138
T.J. Warren,1.5,-0.964066401257716,141
Marcus Morris Sr.,1.5,-0.964066401257716,141
Harrison Barnes,1.5,-0.964066401257716,141
Dewayne Dedmon,1.4,-1.012099190707172,144
Jarrett Allen,1.4,-1.012099190707172,144
Jaylen Brown,1.4,-1.012099190707172,144
Bobby Portis,1.4,-1.012099190707172,144
Clint Capela,1.4,-1.012099190707172,144
Andre Drummond,1.4,-1.012099190707172,144
Lauri Markkanen,1.4,-1.012099190707172,144
Garrett Temple,1.4,-1.012099190707172,144
Josh Hart,1.4,-1.012099190707172,144
Serge Ibaka,1.3,-1.0601319801566274,153
Al-Farouq Aminu,1.3,-1.0601319801566274,153
DeMarre Carroll,1.3,-1.0601319801566274,153
Robert Covington,1.3,-1.0601319801566274,153
Brook Lopez,1.2,-1.1081647696060835,157
Marvin Williams,1.2,-1.1081647696060835,157
Nikola Mirotic,1.2,-1.1081647696060835,157
P.J. Tucker,1.2,-1.1081647696060835,157
Kelly Oubre Jr.,1.2,-1.1081647696060835,157
Kevin Knox II,1.1,-1.1561975590555391,162
Allen Crabbe,1.1,-1.1561975590555391,162
Jaren Jackson Jr.,1.1,-1.1561975590555391,162
Jonathan Isaac,1.1,-1.1561975590555391,162
Terrance Ferguson,1.0,-1.2042303485049948,166
Danuel House Jr.,1.0,-1.2042303485049948,166
Jerami Grant,1.0,-1.2042303485049948,166
Marvin Bagley III,1.0,-1.2042303485049948,166
