PlayerName,Steals,Steals_ZScore,Steals_Rank
Jusuf Nurkić,1.0,0.019806511173363656,63
Khris Middleton,1.0,0.019806511173363656,63
Zach LaVine,1.0,0.019806511173363656,63
Garrett Temple,1.0,0.019806511173363656,63
Nikola Vučević,1.0,0.019806511173363656,63
Derrick White,1.0,0.019806511173363656,63
Taurean Prince,1.0,0.019806511173363656,63
Gary Harris,1.0,0.019806511173363656,63
Elfrid Payton,1.0,0.019806511173363656,63
Devin Booker,0.9,-0.23767813408036104,77
Tyler Johnson,0.9,-0.23767813408036104,77
Patrick Beverley,0.9,-0.23767813408036104,77
Jaren Jackson Jr.,0.9,-0.23767813408036104,77
Deandre Ayton,0.9,-0.23767813408036104,77
Karl-Anthony Towns,0.9,-0.23767813408036104,77
Danny Green,0.9,-0.23767813408036104,77
Al Horford,0.9,-0.23767813408036104,77
Kevin Huerter,0.9,-0.23767813408036104,77
Terrence Ross,0.9,-0.23767813408036104,77
Bojan Bogdanović,0.9,-0.23767813408036104,77
Josh Jackson,0.9,-0.23767813408036104,77
Montrezl Harrell,0.9,-0.23767813408036104,77
Marvin Williams,0.9,-0.23767813408036104,77
Jaylen Brown,0.9,-0.23767813408036104,77
Jamal Murray,0.9,-0.23767813408036104,77
Pascal Siakam,0.9,-0.23767813408036104,77
Gordon Hayward,0.9,-0.23767813408036104,77
Fred VanVleet,0.9,-0.23767813408036104,77
Evan Fournier,0.9,-0.23767813408036104,77
Trae Young,0.9,-0.23767813408036104,77
Nicolas Batum,0.9,-0.23767813408036104,77
Myles Turner,0.8,-0.4951627793340857,99
Wesley Matthews,0.8,-0.4951627793340857,99
Lou Williams,0.8,-0.4951627793340857,99
Rodney Hood,0.8,-0.4951627793340857,99
Rudy Gay,0.8,-0.4951627793340857,99
Rudy Gobert,0.8,-0.4951627793340857,99
Tim Hardaway Jr.,0.8,-0.4951627793340857,99
Jonathan Isaac,0.8,-0.4951627793340857,99
E'Twaun Moore,0.8,-0.4951627793340857,99
Jae Crowder,0.8,-0.4951627793340857,99
Goran Dragic,0.8,-0.4951627793340857,99
CJ McCollum,0.8,-0.4951627793340857,99
Jerami Grant,0.8,-0.4951627793340857,99
Dwyane Wade,0.8,-0.4951627793340857,99
Damyean Dotson,0.8,-0.4951627793340857,99
Dennis Schröder,0.8,-0.4951627793340857,99
Cody Zeller,0.8,-0.4951627793340857,99
Al-Farouq Aminu,0.8,-0.4951627793340857,99
Cedi Osman,0.8,-0.4951627793340857,99
Dion Waiters,0.7,-0.7526474245878106,118
Buddy Hield,0.7,-0.7526474245878106,118
Noah Vonleh,0.7,-0.7526474245878106,118
Clint Capela,0.7,-0.7526474245878106,118
Emmanuel Mudiay,0.7,-0.7526474245878106,118
Nikola Mirotic,0.7,-0.7526474245878106,118
Reggie Jackson,0.7,-0.7526474245878106,118
Aaron Gordon,0.7,-0.7526474245878106,118
Danilo Gallinari,0.7,-0.7526474245878106,118
Jordan Clarkson,0.7,-0.7526474245878106,118
Bobby Portis,0.7,-0.7526474245878106,118
Blake Griffin,0.7,-0.7526474245878106,118
Avery Bradley,0.7,-0.7526474245878106,118
Malcolm Brogdon,0.7,-0.7526474245878106,118
Tristan Thompson,0.7,-0.7526474245878106,118
Joel Embiid,0.7,-0.7526474245878106,118
Jabari Parker,0.7,-0.7526474245878106,118
Lauri Markkanen,0.7,-0.7526474245878106,118
Julius Randle,0.7,-0.7526474245878106,118
Kevin Durant,0.7,-0.7526474245878106,118
D.J. Augustin,0.6,-1.0101320698415355,138
Tobias Harris,0.6,-1.0101320698415355,138
Spencer Dinwiddie,0.6,-1.0101320698415355,138
Austin Rivers,0.6,-1.0101320698415355,138
Wendell Carter Jr.,0.6,-1.0101320698415355,138
Brook Lopez,0.6,-1.0101320698415355,138
Kyle Kuzma,0.6,-1.0101320698415355,138
Darius Miller,0.6,-1.0101320698415355,138
Kevin Knox II,0.6,-1.0101320698415355,138
Marcus Morris Sr.,0.6,-1.0101320698415355,138
Jeff Green,0.6,-1.0101320698415355,138
Harrison Barnes,0.6,-1.0101320698415355,138
Eric Gordon,0.6,-1.0101320698415355,138
DeAndre Jordan,0.6,-1.0101320698415355,138
Reggie Bullock Jr.,0.6,-1.0101320698415355,138
Derrick Rose,0.6,-1.0101320698415355,138
Collin Sexton,0.5,-1.26761671509526,154
LaMarcus Aldridge,0.5,-1.26761671509526,154
Allen Crabbe,0.5,-1.26761671509526,154
Joe Harris,0.5,-1.26761671509526,154
Marvin Bagley III,0.5,-1.26761671509526,154
DeMarre Carroll,0.5,-1.26761671509526,154
Danuel House Jr.,0.5,-1.26761671509526,154
Bryn Forbes,0.5,-1.26761671509526,154
Terrance Ferguson,0.5,-1.26761671509526,154
Jarrett Allen,0.5,-1.26761671509526,154
Brandon Ingram,0.5,-1.26761671509526,154
Serge Ibaka,0.4,-1.5251013603489847,165
JJ Redick,0.4,-1.5251013603489847,165
John Collins,0.4,-1.5251013603489847,165
Will Barton,0.4,-1.5251013603489847,165
Kevin Love,0.3,-1.7825860056027096,169
