PlayerID,PlayerName,Team,Season,GamesPlayed,AvgMinutes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,FieldGoalPct,FreeThrowPct,ThreePointPct,ThreePointersMade,ThreePointAttempts,FieldGoalsMade,FieldGoalAttempts,FreeThrowsMade,FreeThrowAttempts,TrueShootingPct,UsageRate
1630560,Cam Thomas,BKN,2024-25,25,31.2,24.0,3.3,3.8,0.6,0.1,2.5,0.438,0.881,0.349,2.7,7.8,8.0,18.2,5.3,6.0,0.575,0.328
1629661,Cameron Johnson,BKN,2024-25,57,31.6,18.8,4.3,3.4,0.9,0.4,1.7,0.475,0.893,0.39,2.8,7.2,6.2,13.1,3.5,3.9,0.632,0.224
1641717,Cason Wallace,OKC,2024-25,68,27.6,8.4,3.4,2.5,1.8,0.5,0.9,0.474,0.811,0.356,1.1,3.1,3.4,7.2,0.4,0.5,0.562,0.124
1631096,Chet Holmgren,OKC,2024-25,32,27.4,15.0,8.0,2.0,0.7,2.2,1.8,0.49,0.754,0.379,1.4,3.6,5.2,10.7,3.2,4.2,0.599,0.214
101108,Chris Paul,SAS,2024-25,82,28.0,8.8,3.6,7.4,1.3,0.3,1.6,0.427,0.924,0.377,1.7,4.5,3.0,7.1,1.0,1.1,0.58,0.137
1631128,Christian Braun,DEN,2024-25,79,33.9,15.4,5.2,2.6,1.1,0.5,1.0,0.58,0.827,0.397,1.1,2.8,6.0,10.4,2.2,2.7,0.665,0.155
1629632,Coby White,CHI,2024-25,74,33.1,20.4,3.7,4.5,0.9,0.2,2.4,0.453,0.902,0.37,2.9,7.9,6.9,15.1,3.7,4.1,0.601,0.237
1629012,Collin Sexton,UTA,2024-25,63,27.9,18.4,2.7,4.2,0.7,0.1,2.5,0.48,0.865,0.406,1.7,4.3,6.6,13.8,3.4,4.0,0.593,0.264
1630557,Corey Kispert,WAS,2024-25,61,26.3,11.6,3.0,1.7,0.4,0.2,1.0,0.451,0.852,0.364,2.0,5.4,4.2,9.3,1.2,1.4,0.584,0.169
1626156,D'Angelo Russell,BKN,2024-25,58,25.5,12.6,2.8,5.1,1.0,0.4,1.9,0.39,0.834,0.314,1.9,6.2,4.3,11.0,2.1,2.5,0.522,0.228
203081,Damian Lillard,MIL,2024-25,58,36.1,24.9,4.7,7.1,1.2,0.2,2.8,0.448,0.921,0.376,3.4,9.0,7.7,17.1,6.2,6.8,0.621,0.269
1629636,Darius Garland,CLE,2024-25,75,30.7,20.6,2.9,6.7,1.2,0.1,2.5,0.472,0.878,0.401,2.8,7.1,7.4,15.7,3.0,3.4,0.6,0.265
1630558,Davion Mitchell,MIA,2024-25,74,27.4,7.9,2.3,4.9,1.0,0.2,1.7,0.468,0.69,0.398,1.1,2.9,3.0,6.4,0.8,1.1,0.573,0.135
1628368,De'Aaron Fox,SAS,2024-25,62,36.1,23.5,4.8,6.3,1.5,0.4,2.8,0.463,0.827,0.31,1.9,6.1,8.7,18.8,4.2,5.1,0.56,0.274
1629631,De'Andre Hunter,CLE,2024-25,64,27.2,17.0,4.0,1.4,0.8,0.2,1.3,0.47,0.846,0.405,2.5,6.1,5.6,11.9,3.4,4.0,0.623,0.221
201942,DeMar DeRozan,SAC,2024-25,77,35.9,22.2,3.9,4.4,0.8,0.4,1.4,0.477,0.857,0.328,1.1,3.3,8.1,17.0,4.9,5.7,0.569,0.244
1629028,Deandre Ayton,POR,2024-25,40,30.1,14.4,10.2,1.6,0.8,1.0,1.7,0.566,0.667,0.188,0.2,0.8,6.6,11.7,1.0,1.5,0.583,0.197
1627749,Dejounte Murray,NOP,2024-25,31,32.6,17.5,6.5,7.4,2.0,0.4,3.4,0.393,0.823,0.299,1.7,5.6,6.3,15.9,3.3,4.0,0.494,0.263
1630166,Deni Avdija,POR,2024-25,72,30.0,16.9,7.3,3.9,1.0,0.5,2.7,0.476,0.78,0.365,1.7,4.8,5.6,11.7,4.0,5.2,0.605,0.228
203471,Dennis Schröder,DET,2024-25,75,28.1,13.1,2.6,5.4,0.9,0.2,1.9,0.406,0.838,0.342,1.7,4.9,4.5,11.0,2.4,2.9,0.531,0.211
1628401,Derrick White,BOS,2024-25,76,33.9,16.4,4.5,4.8,0.9,1.1,1.7,0.442,0.839,0.384,3.5,9.1,5.6,12.6,1.8,2.1,0.606,0.195
1630217,Desmond Bane,ORL,2024-25,69,32.0,19.2,6.1,5.3,1.2,0.4,2.4,0.484,0.894,0.392,2.4,6.1,7.1,14.8,2.6,2.9,0.6,0.227
1626164,Devin Booker,PHX,2024-25,75,37.3,25.6,4.1,7.1,0.9,0.2,2.9,0.461,0.894,0.332,2.4,7.3,8.7,18.9,5.8,6.4,0.589,0.285
1630170,Devin Vassell,SAS,2024-25,64,31.0,16.3,4.0,2.9,1.3,0.5,1.4,0.443,0.792,0.368,2.5,6.7,6.2,13.9,1.5,1.9,0.553,0.217
1628415,Dillon Brooks,HOU,2024-25,75,31.8,14.0,3.7,1.7,0.8,0.2,1.0,0.429,0.818,0.397,2.5,6.3,5.1,11.9,1.3,1.6,0.555,0.176
1627734,Domantas Sabonis,SAC,2024-25,70,34.7,19.1,13.9,6.0,0.7,0.4,2.9,0.59,0.754,0.417,0.9,2.2,7.5,12.8,3.1,4.1,0.655,0.213
1628378,Donovan Mitchell,CLE,2024-25,71,31.4,24.0,4.5,5.0,1.3,0.2,2.1,0.443,0.823,0.368,3.3,8.9,8.2,18.6,4.2,5.1,0.575,0.298
1628978,Donte DiVincenzo,MIN,2024-25,62,25.9,11.7,3.7,3.6,1.2,0.3,1.6,0.422,0.778,0.397,2.8,7.1,4.0,9.6,0.8,1.0,0.582,0.188
1627827,Dorian Finney-Smith,LAL,2024-25,63,28.9,8.7,3.9,1.4,0.9,0.4,0.9,0.448,0.667,0.411,2.0,5.0,3.1,6.9,0.5,0.7,0.604,0.123
203110,Draymond Green,GSW,2024-25,68,29.2,9.0,6.1,5.6,1.5,1.0,2.6,0.424,0.687,0.325,1.2,3.6,3.2,7.5,1.5,2.2,0.534,0.157
1630700,Dyson Daniels,ATL,2024-25,76,33.8,14.1,5.9,4.4,3.0,0.7,2.0,0.493,0.593,0.34,1.1,3.1,6.0,12.1,1.1,1.8,0.545,0.178
1630596,Evan Mobley,CLE,2024-25,71,30.5,18.5,9.3,3.2,0.9,1.6,2.0,0.557,0.725,0.37,1.2,3.2,7.1,12.8,3.1,4.3,0.633,0.226
1630532,Franz Wagner,ORL,2024-25,60,33.7,24.2,5.7,4.7,1.3,0.4,2.3,0.463,0.871,0.295,1.7,5.9,9.0,19.4,4.5,5.2,0.558,0.306
1627832,Fred VanVleet,HOU,2024-25,60,35.2,14.1,3.7,5.6,1.6,0.4,1.5,0.378,0.81,0.345,2.7,7.7,4.8,12.7,1.9,2.3,0.515,0.176
1629018,Gary Trent Jr.,MIL,2024-25,74,25.6,11.1,2.3,1.2,1.0,0.1,0.6,0.431,0.848,0.416,2.4,5.9,3.8,8.9,1.1,1.2,0.591,0.168
203507,Giannis Antetokounmpo,MIL,2024-25,67,34.2,30.4,11.9,6.5,0.9,1.2,3.1,0.601,0.617,0.222,0.2,0.9,11.8,19.7,6.5,10.6,0.625,0.346
1641711,Gradey Dick,TOR,2024-25,54,29.4,14.4,3.6,1.8,0.9,0.2,1.5,0.41,0.858,0.35,2.1,6.0,4.9,12.0,2.5,2.9,0.543,0.209
1627824,Guerschon Yabusele,PHI,2024-25,70,27.1,11.0,5.6,2.1,0.8,0.3,1.2,0.501,0.725,0.38,1.5,3.9,4.0,8.0,1.4,2.0,0.616,0.163
203084,Harrison Barnes,SAS,2024-25,82,27.2,12.3,3.8,1.7,0.5,0.2,0.6,0.508,0.809,0.433,1.9,4.4,4.2,8.3,2.0,2.4,0.656,0.157
1630529,Herbert Jones,NOP,2024-25,20,32.4,10.3,3.9,3.3,1.9,0.5,1.8,0.436,0.825,0.306,1.1,3.6,3.8,8.6,1.7,2.0,0.541,0.146
1630193,Immanuel Quickley,TOR,2024-25,33,27.8,17.1,3.5,5.8,0.7,0.1,1.8,0.42,0.867,0.378,2.6,6.8,5.6,13.3,3.4,3.9,0.57,0.246
1642268,Isaiah Collier,UTA,2024-25,71,25.9,8.7,3.3,6.3,0.9,0.2,2.9,0.422,0.682,0.249,0.6,2.4,3.3,7.8,1.5,2.2,0.494,0.186
1628392,Isaiah Hartenstein,OKC,2024-25,57,27.9,11.2,10.7,3.8,0.8,1.1,1.7,0.581,0.675,0.0,0.0,0.3,4.9,8.4,1.4,2.1,0.599,0.165
1627826,Ivica Zubac,LAC,2024-25,80,32.8,16.8,12.6,2.7,0.7,1.1,1.6,0.628,0.661,0.0,0.0,0.0,7.4,11.8,2.0,3.0,0.641,0.192
1629630,Ja Morant,MEM,2024-25,50,30.4,23.2,4.1,7.3,1.2,0.2,3.7,0.454,0.824,0.309,1.8,5.7,8.1,17.8,5.3,6.4,0.563,0.312
1631095,Jabari Smith Jr.,HOU,2024-25,57,30.1,12.2,7.0,1.1,0.4,0.7,1.1,0.438,0.825,0.354,1.7,4.9,4.4,9.9,1.8,2.2,0.562,0.16
1631093,Jaden Ivey,DET,2024-25,30,29.9,17.6,4.1,4.0,0.9,0.4,3.0,0.46,0.733,0.409,2.1,5.1,6.3,13.8,2.8,3.9,0.569,0.256
1630183,Jaden McDaniels,MIN,2024-25,82,31.9,12.2,5.7,2.0,1.3,0.9,1.2,0.477,0.813,0.33,1.2,3.7,4.9,10.2,1.3,1.6,0.562,0.16
1627751,Jakob Poeltl,TOR,2024-25,57,29.6,14.5,9.6,2.8,1.2,1.2,1.9,0.627,0.674,0.333,0.0,0.1,6.4,10.2,1.7,2.5,0.641,0.184
1628973,Jalen Brunson,NYK,2024-25,65,35.4,26.0,2.9,7.3,0.9,0.1,2.5,0.488,0.821,0.383,2.3,6.1,9.0,18.5,5.7,6.9,0.605,0.289
1631105,Jalen Duren,DET,2024-25,78,26.1,11.8,10.3,2.7,0.7,1.1,1.7,0.692,0.669,0.0,0.0,0.0,4.8,7.0,2.1,3.1,0.703,0.161
1630224,Jalen Green,HOU,2024-25,82,32.9,21.0,4.6,3.4,0.9,0.3,2.5,0.423,0.813,0.354,2.9,8.1,7.4,17.5,3.3,4.1,0.544,0.267
1630552,Jalen Johnson,ATL,2024-25,36,35.7,18.9,10.0,5.0,1.6,1.0,2.9,0.5,0.746,0.312,1.2,3.9,7.5,15.1,2.6,3.5,0.569,0.214
1630591,Jalen Suggs,ORL,2024-25,35,28.6,16.2,4.0,3.7,1.5,0.9,2.9,0.41,0.882,0.314,2.2,6.9,5.6,13.7,2.8,3.1,0.536,0.268
1631114,Jalen Williams,OKC,2024-25,69,32.4,21.6,5.3,5.1,1.6,0.7,2.2,0.484,0.789,0.365,1.8,4.9,8.2,16.9,3.4,4.3,0.573,0.27
1630592,Jalen Wilson,BKN,2024-25,79,25.7,9.5,3.4,1.8,0.5,0.1,1.0,0.397,0.818,0.337,1.5,4.6,3.1,7.8,1.7,2.1,0.541,0.161
1627750,Jamal Murray,DEN,2024-25,67,36.1,21.4,3.9,6.0,1.4,0.5,2.1,0.474,0.886,0.393,2.3,5.9,7.9,16.7,3.3,3.7,0.584,0.235
201935,James Harden,LAC,2024-25,79,35.3,22.8,5.8,8.7,1.5,0.7,4.3,0.41,0.874,0.352,3.0,8.5,6.7,16.4,6.4,7.3,0.582,0.286
1642272,Jared McCain,PHI,2024-25,23,25.7,15.3,2.4,2.6,0.7,0.0,1.6,0.46,0.875,0.383,2.2,5.8,5.5,11.9,2.1,2.4,0.589,0.243
1628991,Jaren Jackson Jr.,MEM,2024-25,74,29.8,22.2,5.6,2.0,1.2,1.5,2.1,0.488,0.781,0.375,2.0,5.3,8.0,16.4,4.2,5.4,0.591,0.274
1628386,Jarrett Allen,CLE,2024-25,82,28.0,13.5,9.7,1.9,0.9,0.9,1.2,0.706,0.718,0.0,0.0,0.1,5.5,7.8,2.4,3.4,0.724,0.156
1627759,Jaylen Brown,BOS,2024-25,63,34.3,22.2,5.8,4.5,1.2,0.3,2.6,0.463,0.764,0.324,1.8,5.7,8.2,17.7,3.9,5.1,0.555,0.282
1642377,Jaylen Wells,MEM,2024-25,79,25.9,10.4,3.4,1.7,0.6,0.1,0.9,0.425,0.822,0.352,1.7,5.0,3.6,8.6,1.4,1.7,0.56,0.156
1628369,Jayson Tatum,BOS,2024-25,72,36.4,26.8,8.7,6.0,1.1,0.5,2.9,0.452,0.814,0.343,3.5,10.1,9.2,20.3,5.0,6.1,0.582,0.301
203924,Jerami Grant,POR,2024-25,47,32.4,14.4,3.5,2.1,0.9,1.0,1.4,0.373,0.849,0.365,2.3,6.3,4.6,12.2,3.0,3.5,0.523,0.192
1631110,Jeremy Sochan,SAS,2024-25,54,25.3,11.4,6.5,2.4,0.8,0.5,1.6,0.535,0.696,0.308,0.5,1.7,4.6,8.7,1.6,2.3,0.589,0.184
202710,Jimmy Butler III,GSW,2024-25,55,31.7,17.5,5.4,5.4,1.4,0.3,1.3,0.504,0.842,0.308,0.6,1.9,5.5,10.9,6.0,7.1,0.626,0.203
1628381,John Collins,UTA,2024-25,40,30.5,19.0,8.2,2.0,1.0,1.0,2.6,0.527,0.848,0.399,1.5,3.7,7.0,13.3,3.5,4.1,0.628,0.234
203903,Jordan Clarkson,UTA,2024-25,37,26.0,16.2,3.2,3.7,0.8,0.2,2.3,0.408,0.797,0.362,2.3,6.3,5.4,13.3,3.1,3.9,0.54,0.269
1629673,Jordan Poole,WAS,2024-25,68,29.4,20.5,3.0,4.5,1.3,0.4,3.0,0.432,0.883,0.378,3.5,9.1,6.7,15.5,3.6,4.0,0.591,0.281
1630581,Josh Giddey,CHI,2024-25,70,30.2,14.6,8.1,7.2,1.2,0.6,2.9,0.465,0.781,0.378,1.5,4.0,5.3,11.4,2.5,3.2,0.57,0.214
1630182,Josh Green,CHA,2024-25,68,27.8,7.4,2.5,1.6,1.1,0.2,1.0,0.428,0.681,0.391,1.4,3.6,2.6,6.2,0.7,1.1,0.559,0.115
1628404,Josh Hart,NYK,2024-25,77,37.6,13.6,9.6,5.9,1.5,0.4,2.1,0.525,0.776,0.333,1.1,3.3,5.2,10.0,2.1,2.7,0.611,0.151
201950,Jrue Holiday,BOS,2024-25,62,30.6,11.1,4.3,3.9,1.1,0.4,1.2,0.443,0.909,0.353,1.7,4.9,4.1,9.2,1.1,1.2,0.565,0.156
203944,Julius Randle,MIN,2024-25,69,32.3,18.7,7.1,4.7,0.7,0.2,2.8,0.485,0.806,0.344,1.6,4.6,6.6,13.6,3.9,4.9,0.593,0.246
1642348,Justin Edwards,PHI,2024-25,44,26.2,10.1,3.4,1.6,1.0,0.4,1.1,0.455,0.696,0.363,1.6,4.3,3.9,8.6,0.7,1.0,0.559,0.165
1626157,Karl-Anthony Towns,NYK,2024-25,72,35.0,24.4,12.8,3.1,1.0,0.7,2.7,0.526,0.829,0.42,2.0,4.7,8.9,16.9,4.7,5.7,0.63,0.265
202695,Kawhi Leonard,LAC,2024-25,37,31.9,21.5,5.9,3.1,1.6,0.5,1.9,0.498,0.81,0.411,2.1,5.1,8.4,16.8,2.6,3.3,0.589,0.28
1631099,Keegan Murray,SAC,2024-25,76,34.3,12.4,6.7,1.4,0.8,0.9,0.8,0.444,0.833,0.343,2.0,5.9,4.8,10.8,0.8,0.9,0.553,0.148
1626162,Kelly Oubre Jr.,PHI,2024-25,60,34.6,15.1,6.1,1.8,1.5,0.5,1.3,0.47,0.751,0.293,1.2,4.0,5.8,12.4,2.3,3.1,0.551,0.186
203484,Kentavious Caldwell-Pope,MEM,2024-25,77,29.6,8.7,2.2,1.8,1.3,0.4,0.8,0.439,0.863,0.342,1.5,4.3,3.1,7.1,1.1,1.2,0.574,0.121
201142,Kevin Durant,PHX,2024-25,62,36.5,26.6,6.0,4.2,0.8,1.2,3.1,0.527,0.839,0.43,2.6,6.0,9.5,18.1,4.9,5.8,0.642,0.283
1641718,Keyonte George,UTA,2024-25,67,31.5,16.8,3.8,5.6,0.7,0.1,2.7,0.391,0.818,0.343,2.6,7.6,5.4,13.7,3.5,4.3,0.539,0.237
202691,Klay Thompson,DAL,2024-25,72,27.3,14.0,3.4,2.0,0.7,0.4,1.2,0.412,0.905,0.391,3.0,7.7,5.0,12.2,0.9,1.0,0.552,0.214
204001,Kristaps Porziņģis,BOS,2024-25,42,28.8,19.5,6.8,2.1,0.7,1.5,1.3,0.483,0.809,0.412,2.5,6.0,6.6,13.7,3.8,4.7,0.618,0.253
1628398,Kyle Kuzma,MIL,2024-25,65,29.8,14.8,5.7,2.3,0.6,0.3,2.2,0.436,0.634,0.307,1.5,4.8,5.7,13.0,2.0,3.1,0.514,0.233
202681,Kyrie Irving,DAL,2024-25,50,36.1,24.7,4.8,4.6,1.3,0.5,2.2,0.473,0.916,0.401,2.9,7.2,8.9,18.9,3.9,4.3,0.594,0.264
1642273,Kyshawn George,WAS,2024-25,68,26.5,8.7,4.2,2.5,1.0,0.7,1.4,0.372,0.753,0.322,1.7,5.2,3.0,8.0,1.0,1.4,0.503,0.156
1630163,LaMelo Ball,CHA,2024-25,47,32.0,25.2,4.9,7.4,1.1,0.3,3.6,0.405,0.843,0.339,3.8,11.2,8.6,21.3,4.1,4.9,0.536,0.342
1628374,Lauri Markkanen,UTA,2024-25,47,31.4,19.0,5.9,1.5,0.7,0.4,1.4,0.423,0.876,0.346,2.9,8.5,6.3,14.9,3.4,3.9,0.571,0.231
2544,LeBron James,LAL,2024-25,70,34.9,24.4,7.8,8.2,1.0,0.6,3.7,0.513,0.782,0.376,2.1,5.7,9.3,18.1,3.7,4.7,0.604,0.291
1629652,Luguentz Dort,OKC,2024-25,71,29.2,10.1,4.1,1.6,1.1,0.5,0.7,0.435,0.717,0.412,2.4,5.8,3.6,8.4,0.5,0.6,0.586,0.133
1629029,Luka Dončić,LAL,2024-25,50,35.4,28.2,8.2,7.7,1.8,0.4,3.6,0.45,0.782,0.368,3.5,9.6,9.2,20.5,6.2,7.9,0.587,0.328
1627736,Malik Beasley,DET,2024-25,82,27.8,16.3,2.6,1.7,0.9,0.1,1.0,0.43,0.679,0.416,3.9,9.3,5.6,13.1,1.2,1.7,0.59,0.215
1628370,Malik Monk,SAC,2024-25,65,31.6,17.2,3.8,5.6,0.9,0.6,2.4,0.439,0.865,0.325,2.1,6.6,6.3,14.4,2.4,2.7,0.549,0.236
1631109,Mark Williams,CHA,2024-25,44,26.6,15.3,10.2,2.5,0.7,1.2,1.6,0.604,0.804,0.0,0.0,0.1,6.1,10.2,3.0,3.7,0.647,0.21
1631108,Max Christie,DAL,2024-25,78,27.3,9.6,3.3,1.9,0.8,0.4,1.1,0.427,0.855,0.366,1.5,4.0,3.2,7.6,1.7,1.9,0.57,0.15
1629622,Max Strus,CLE,2024-25,50,25.5,9.4,4.3,3.2,0.5,0.2,1.1,0.442,0.824,0.386,2.3,5.9,3.3,7.5,0.6,0.7,0.607,0.143
1629008,Michael Porter Jr.,DEN,2024-25,77,33.7,18.2,7.0,2.1,0.6,0.5,1.4,0.504,0.768,0.395,2.5,6.4,6.9,13.6,1.9,2.5,0.617,0.197
1628969,Mikal Bridges,NYK,2024-25,82,37.0,17.6,3.2,3.7,0.9,0.5,1.6,0.5,0.814,0.354,2.0,5.6,7.2,14.4,1.2,1.4,0.585,0.192
1628970,Miles Bridges,CHA,2024-25,64,31.7,20.3,7.5,3.9,0.7,0.7,2.1,0.431,0.87,0.313,2.2,7.0,7.3,17.0,3.5,4.0,0.541,0.273
1626167,Myles Turner,IND,2024-25,72,30.2,15.6,6.5,1.5,0.8,2.0,1.7,0.481,0.773,0.396,2.2,5.5,5.4,11.3,2.6,3.3,0.612,0.207
1630230,Naji Marshall,DAL,2024-25,69,27.8,13.2,4.8,3.0,1.0,0.2,1.6,0.508,0.813,0.275,0.9,3.2,5.2,10.3,1.9,2.3,0.584,0.197
1629675,Naz Reid,MIN,2024-25,80,27.5,14.2,6.0,2.3,0.7,0.9,1.4,0.462,0.776,0.379,2.2,5.8,5.3,11.5,1.4,1.8,0.577,0.21
1629651,Nic Claxton,BKN,2024-25,70,26.9,10.3,7.4,2.2,0.9,1.4,1.2,0.563,0.513,0.238,0.1,0.3,4.6,8.1,1.1,2.2,0.569,0.166
1629638,Nickeil Alexander-Walker,MIN,2024-25,82,25.3,9.4,3.2,2.7,0.6,0.4,1.2,0.438,0.78,0.381,1.7,4.5,3.3,7.5,1.1,1.4,0.579,0.155
203999,Nikola Jokić,DEN,2024-25,70,36.7,29.6,12.7,10.2,1.8,0.6,3.3,0.576,0.8,0.417,2.0,4.7,11.2,19.5,5.2,6.4,0.663,0.285
1631107,Nikola Jović,MIA,2024-25,46,25.1,10.7,3.9,2.8,0.8,0.3,1.3,0.456,0.828,0.371,1.7,4.6,3.7,8.2,1.6,1.9,0.595,0.178
202696,Nikola Vučević,CHI,2024-25,73,31.2,18.5,10.1,3.5,0.8,0.7,1.6,0.53,0.805,0.402,1.8,4.4,7.5,14.2,1.6,2.0,0.611,0.221
1626181,Norman Powell,LAC,2024-25,60,32.6,21.8,3.2,2.1,1.2,0.2,1.8,0.484,0.804,0.418,3.0,7.1,7.6,15.8,3.6,4.4,0.615,0.255
1628384,OG Anunoby,NYK,2024-25,74,36.6,18.0,4.8,2.2,1.5,0.9,1.4,0.476,0.81,0.372,2.3,6.2,6.6,13.9,2.5,3.1,0.591,0.195
1630534,Ochai Agbaji,TOR,2024-25,64,27.2,10.4,3.8,1.5,0.9,0.5,0.8,0.498,0.708,0.399,1.6,4.0,4.2,8.3,0.5,0.8,0.601,0.144
1630168,Onyeka Okongwu,ATL,2024-25,74,27.9,13.4,8.9,2.3,0.9,0.9,1.2,0.567,0.759,0.324,0.6,2.0,5.2,9.2,2.2,2.9,0.634,0.169
1629023,P.J. Washington,DAL,2024-25,57,32.2,14.7,7.8,2.3,1.1,1.1,2.1,0.453,0.722,0.381,1.6,4.2,5.3,11.7,2.5,3.5,0.556,0.198
1631094,Paolo Banchero,ORL,2024-25,46,34.4,25.9,7.5,4.8,0.8,0.6,3.0,0.452,0.727,0.32,1.9,5.9,9.0,19.8,6.1,8.4,0.551,0.33
1627783,Pascal Siakam,IND,2024-25,78,32.7,20.2,6.9,3.4,0.9,0.5,1.4,0.519,0.734,0.389,1.6,4.2,7.9,15.2,2.9,3.9,0.599,0.237
202331,Paul George,PHI,2024-25,41,32.5,16.2,5.3,4.3,1.8,0.5,2.6,0.43,0.814,0.358,2.3,6.5,6.0,13.9,1.9,2.4,0.543,0.233
1630202,Payton Pritchard,BOS,2024-25,80,28.4,14.3,3.8,3.5,0.9,0.2,1.0,0.472,0.845,0.407,3.2,7.8,5.1,10.8,0.9,1.1,0.633,0.186
1629656,Quentin Grimes,PHI,2024-25,75,26.8,14.6,4.3,3.0,1.0,0.3,1.9,0.467,0.757,0.385,2.2,5.6,5.1,11.0,2.2,2.9,0.595,0.218
