PlayerID,PlayerName,Team,Season,GamesPlayed,AvgMinutes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,FieldGoalPct,FreeThrowPct,ThreePointPct,ThreePointersMade,ThreePointAttempts,FieldGoalsMade,FieldGoalAttempts,FreeThrowsMade,FreeThrowAttempts,TrueShootingPct,UsageRate
1628389,Bam Adebayo,MIA,2022-23,75,34.6,20.4,9.2,3.2,1.2,0.8,2.5,0.54,0.806,0.083,0.0,0.2,8.0,14.9,4.3,5.4,0.592,0.251
1627732,Ben Simmons,BKN,2022-23,42,26.3,6.9,6.3,6.1,1.3,0.6,2.3,0.566,0.439,0.0,0.0,0.0,3.2,5.6,0.6,1.4,0.559,0.142
1631097,Bennedict Mathurin,IND,2022-23,78,28.5,16.7,4.1,1.5,0.6,0.2,1.9,0.434,0.828,0.323,1.3,4.0,5.3,12.2,4.8,5.8,0.566,0.235
1626171,Bobby Portis,MIL,2022-23,70,26.0,14.1,9.6,1.5,0.4,0.2,1.2,0.496,0.768,0.37,1.4,3.7,5.7,11.5,1.4,1.8,0.575,0.211
203992,Bogdan Bogdanović,ATL,2022-23,54,27.9,14.0,3.1,2.8,0.8,0.3,1.2,0.447,0.831,0.406,2.7,6.7,5.1,11.3,1.2,1.4,0.586,0.196
202711,Bojan Bogdanović,DET,2022-23,59,32.1,21.6,3.8,2.6,0.6,0.1,2.3,0.488,0.884,0.411,2.5,6.0,7.3,14.9,4.5,5.1,0.627,0.251
203078,Bradley Beal,WAS,2022-23,50,33.5,23.2,3.9,5.4,0.9,0.7,2.9,0.506,0.842,0.365,1.6,4.4,8.9,17.6,3.8,4.6,0.593,0.288
1627742,Brandon Ingram,NOP,2022-23,45,34.2,24.7,5.5,5.8,0.7,0.4,3.3,0.484,0.882,0.39,1.4,3.6,9.0,18.6,5.3,6.0,0.582,0.306
201572,Brook Lopez,MIL,2022-23,78,30.4,15.9,6.7,1.3,0.5,2.5,1.4,0.531,0.784,0.374,1.7,4.7,6.1,11.5,1.9,2.4,0.63,0.187
1628971,Bruce Brown,DEN,2022-23,80,28.5,11.5,4.1,3.4,1.1,0.6,1.5,0.483,0.758,0.358,1.1,3.2,4.5,9.3,1.5,1.9,0.571,0.174
1627741,Buddy Hield,IND,2022-23,80,31.0,16.8,5.0,2.8,1.2,0.3,1.7,0.458,0.822,0.425,3.6,8.5,5.9,13.0,1.3,1.6,0.614,0.205
203468,CJ McCollum,NOP,2022-23,75,35.3,20.9,4.4,5.7,0.9,0.5,2.4,0.437,0.769,0.389,2.8,7.2,7.8,17.9,2.4,3.2,0.541,0.26
1628997,Caleb Martin,MIA,2022-23,71,29.3,9.6,4.8,1.6,1.0,0.4,1.1,0.464,0.805,0.356,1.2,3.3,3.6,7.7,1.3,1.6,0.571,0.143
1629661,Cameron Johnson,BKN,2022-23,42,28.6,15.5,4.4,1.9,1.2,0.3,0.9,0.47,0.842,0.404,2.5,6.1,5.3,11.3,2.4,2.9,0.617,0.202
1627747,Caris LeVert,CLE,2022-23,74,30.2,12.1,3.8,3.9,1.0,0.3,1.6,0.431,0.722,0.392,1.7,4.4,4.3,10.0,1.8,2.4,0.546,0.183
101108,Chris Paul,PHX,2022-23,59,32.0,13.9,4.3,8.9,1.5,0.4,1.9,0.44,0.831,0.375,1.7,4.4,5.0,11.3,2.3,2.7,0.555,0.195
1626174,Christian Wood,DAL,2022-23,67,25.9,16.6,7.3,1.8,0.4,1.1,1.8,0.515,0.772,0.376,1.6,4.2,5.9,11.5,3.2,4.2,0.624,0.259
203991,Clint Capela,ATL,2022-23,65,26.6,12.0,11.0,0.9,0.7,1.2,0.8,0.653,0.603,0.0,0.0,0.0,5.4,8.2,1.2,2.0,0.656,0.151
1630175,Cole Anthony,ORL,2022-23,60,25.9,13.0,4.8,3.9,0.6,0.5,1.5,0.454,0.894,0.364,1.3,3.4,4.6,10.2,2.5,2.8,0.57,0.209
1630557,Corey Kispert,WAS,2022-23,74,28.3,11.1,2.8,1.2,0.4,0.1,0.7,0.497,0.852,0.424,2.2,5.2,3.9,7.9,1.0,1.2,0.657,0.139
1626156,D'Angelo Russell,LAL,2022-23,71,32.5,17.8,3.0,6.2,1.0,0.4,2.6,0.469,0.829,0.396,2.7,6.9,6.3,13.4,2.5,3.0,0.605,0.225
203081,Damian Lillard,POR,2022-23,58,36.3,32.2,4.8,7.3,0.9,0.3,3.3,0.463,0.914,0.371,4.2,11.3,9.6,20.7,8.8,9.6,0.645,0.331
1629636,Darius Garland,CLE,2022-23,69,35.5,21.6,2.7,7.8,1.2,0.1,2.9,0.462,0.863,0.41,2.4,6.0,7.6,16.4,4.0,4.7,0.587,0.262
1628368,De'Aaron Fox,SAC,2022-23,73,33.4,25.0,4.2,6.1,1.1,0.3,2.5,0.512,0.78,0.324,1.6,5.0,9.3,18.2,4.7,6.0,0.599,0.288
1629631,De'Andre Hunter,ATL,2022-23,67,31.7,15.4,4.2,1.4,0.5,0.3,1.2,0.461,0.826,0.35,1.5,4.3,5.7,12.3,2.6,3.1,0.563,0.193
1629001,De'Anthony Melton,PHI,2022-23,77,27.9,10.1,4.1,2.6,1.6,0.5,1.3,0.425,0.793,0.39,2.0,5.2,3.6,8.5,0.9,1.1,0.566,0.162
201942,DeMar DeRozan,CHI,2022-23,74,36.2,24.5,4.6,5.1,1.1,0.5,2.1,0.504,0.872,0.324,0.6,1.9,8.9,17.6,6.2,7.1,0.592,0.272
1629028,Deandre Ayton,PHX,2022-23,67,30.4,18.0,10.0,1.7,0.6,0.8,1.8,0.589,0.76,0.292,0.1,0.4,7.8,13.2,2.3,3.0,0.617,0.231
1627749,Dejounte Murray,ATL,2022-23,74,36.4,20.5,5.3,6.1,1.5,0.3,2.2,0.464,0.832,0.344,1.8,5.2,8.3,17.8,2.1,2.6,0.54,0.239
1630166,Deni Avdija,WAS,2022-23,76,26.6,9.2,6.4,2.8,0.9,0.4,1.6,0.437,0.739,0.297,0.9,3.1,3.3,7.6,1.6,2.2,0.535,0.165
203471,Dennis Schröder,LAL,2022-23,66,30.1,12.6,2.5,4.5,0.8,0.2,1.7,0.415,0.857,0.329,1.1,3.4,4.1,9.8,3.3,3.8,0.545,0.183
1628372,Dennis Smith Jr.,CHA,2022-23,54,25.7,8.8,3.1,4.8,1.4,0.5,1.5,0.412,0.736,0.216,0.4,2.1,3.4,8.4,1.4,2.0,0.475,0.175
1628401,Derrick White,BOS,2022-23,82,28.3,12.4,3.6,3.9,0.7,0.9,1.2,0.462,0.875,0.381,1.8,4.8,4.3,9.2,2.0,2.3,0.604,0.174
1630217,Desmond Bane,MEM,2022-23,58,31.7,21.5,5.0,4.4,1.0,0.4,2.2,0.479,0.883,0.408,2.9,7.0,7.8,16.2,3.1,3.5,0.606,0.252
1626164,Devin Booker,PHX,2022-23,53,34.6,27.8,4.5,5.5,1.0,0.3,2.7,0.494,0.855,0.351,2.1,6.0,9.9,20.1,5.8,6.8,0.601,0.311
1630170,Devin Vassell,SAS,2022-23,38,31.0,18.5,3.9,3.6,1.1,0.4,1.5,0.439,0.78,0.387,2.7,7.0,6.9,15.7,2.1,2.6,0.55,0.24
1628415,Dillon Brooks,MEM,2022-23,73,30.3,14.3,3.3,2.6,0.9,0.2,1.4,0.396,0.779,0.326,2.0,6.0,5.4,13.6,1.6,2.1,0.494,0.214
1627734,Domantas Sabonis,SAC,2022-23,79,34.6,19.1,12.3,7.3,0.8,0.5,2.9,0.615,0.742,0.373,0.4,1.1,7.3,11.9,4.1,5.5,0.668,0.213
1628378,Donovan Mitchell,CLE,2022-23,68,35.8,28.3,4.3,4.4,1.5,0.4,2.6,0.484,0.867,0.386,3.6,9.3,10.0,20.6,4.7,5.4,0.614,0.31
1628978,Donte DiVincenzo,GSW,2022-23,72,26.3,9.4,4.5,3.5,1.3,0.1,1.6,0.435,0.817,0.397,2.1,5.3,3.3,7.5,0.8,1.0,0.593,0.146
1627827,Dorian Finney-Smith,BKN,2022-23,66,30.4,8.3,4.8,1.5,0.8,0.5,0.9,0.391,0.763,0.337,1.7,5.1,3.0,7.6,0.7,0.9,0.523,0.129
203110,Draymond Green,GSW,2022-23,73,31.5,8.5,7.2,6.8,1.0,0.8,2.8,0.527,0.713,0.305,0.5,1.8,3.4,6.5,1.1,1.5,0.592,0.129
201569,Eric Gordon,LAC,2022-23,69,28.5,12.4,1.9,2.7,0.6,0.4,1.5,0.446,0.821,0.371,1.9,5.2,4.2,9.5,2.1,2.5,0.587,0.171
1630596,Evan Mobley,CLE,2022-23,79,34.4,16.2,9.0,2.8,0.8,1.5,1.8,0.554,0.674,0.216,0.3,1.3,6.6,12.0,2.6,3.8,0.591,0.199
1630532,Franz Wagner,ORL,2022-23,80,32.6,18.6,4.1,3.5,1.0,0.2,2.1,0.485,0.842,0.361,1.6,4.5,6.8,14.0,3.4,4.0,0.589,0.23
1627832,Fred VanVleet,TOR,2022-23,69,36.7,19.3,4.1,7.2,1.8,0.6,2.0,0.393,0.898,0.342,3.0,8.8,6.3,16.1,3.7,4.1,0.54,0.225
1629216,Gabe Vincent,MIA,2022-23,68,25.9,9.4,2.1,2.5,0.9,0.1,1.4,0.402,0.872,0.334,1.7,5.1,3.4,8.3,1.0,1.1,0.533,0.17
1629018,Gary Trent Jr.,TOR,2022-23,66,32.1,17.4,2.6,1.6,1.6,0.2,0.8,0.433,0.839,0.369,2.5,6.8,6.1,14.2,2.6,3.1,0.56,0.209
203507,Giannis Antetokounmpo,MIL,2022-23,63,32.1,31.1,11.8,5.7,0.8,0.8,3.9,0.553,0.645,0.275,0.7,2.7,11.2,20.3,7.9,12.3,0.605,0.373
202330,Gordon Hayward,CHA,2022-23,50,31.5,14.7,4.3,4.1,0.8,0.2,2.0,0.475,0.811,0.325,1.0,3.2,5.5,11.6,2.6,3.2,0.563,0.196
1629684,Grant Williams,BOS,2022-23,79,25.9,8.1,4.6,1.7,0.5,0.4,1.0,0.454,0.77,0.395,1.5,3.7,2.7,6.0,1.2,1.5,0.605,0.128
1628960,Grayson Allen,MIL,2022-23,72,27.4,10.4,3.3,2.3,0.9,0.2,1.0,0.44,0.905,0.399,2.0,5.1,3.4,7.7,1.6,1.8,0.612,0.143
203084,Harrison Barnes,SAC,2022-23,82,32.5,15.0,4.5,1.6,0.7,0.1,1.0,0.473,0.847,0.374,1.6,4.3,4.6,9.6,4.3,5.0,0.632,0.168
1630529,Herbert Jones,NOP,2022-23,66,29.6,9.8,4.1,2.5,1.6,0.6,1.3,0.469,0.764,0.335,0.8,2.5,3.6,7.6,1.9,2.4,0.567,0.144
1630193,Immanuel Quickley,NYK,2022-23,81,28.9,14.9,4.2,3.4,1.0,0.2,1.2,0.448,0.819,0.37,2.1,5.6,5.2,11.6,2.5,3.1,0.578,0.203
1630191,Isaiah Stewart,DET,2022-23,50,28.3,11.3,8.1,1.4,0.4,0.7,1.4,0.442,0.738,0.327,1.3,4.1,3.9,8.8,2.2,3.0,0.56,0.17
1627826,Ivica Zubac,LAC,2022-23,76,28.5,10.8,9.9,1.0,0.4,1.3,1.5,0.634,0.697,0.0,0.0,0.0,4.3,6.8,2.2,3.1,0.661,0.149
1629630,Ja Morant,MEM,2022-23,61,31.9,26.2,5.9,8.1,1.1,0.3,3.4,0.466,0.748,0.307,1.5,4.9,9.3,19.9,6.1,8.1,0.557,0.338
1631095,Jabari Smith Jr.,HOU,2022-23,79,31.0,12.8,7.2,1.3,0.5,0.9,1.3,0.408,0.786,0.307,1.5,4.9,4.6,11.3,2.1,2.6,0.514,0.183
1631093,Jaden Ivey,DET,2022-23,74,31.1,16.3,3.9,5.2,0.8,0.2,3.2,0.416,0.747,0.343,1.6,4.7,5.5,13.3,3.6,4.8,0.528,0.251
1630183,Jaden McDaniels,MIN,2022-23,79,30.6,12.1,3.9,1.9,0.9,1.0,1.4,0.517,0.736,0.398,1.4,3.4,4.7,9.1,1.3,1.8,0.611,0.156
1627751,Jakob Poeltl,TOR,2022-23,72,26.5,12.5,9.1,2.7,0.9,1.2,1.7,0.629,0.592,0.0,0.0,0.0,5.4,8.6,1.7,2.8,0.635,0.18
1628973,Jalen Brunson,NYK,2022-23,68,35.0,24.0,3.5,6.2,0.9,0.2,2.1,0.491,0.829,0.416,2.0,4.7,8.6,17.6,4.8,5.8,0.597,0.266
1630224,Jalen Green,HOU,2022-23,76,34.2,22.1,3.7,3.7,0.8,0.2,2.6,0.416,0.786,0.338,2.5,7.3,7.4,17.9,4.8,6.1,0.538,0.274
1631114,Jalen Williams,OKC,2022-23,75,30.3,14.1,4.5,3.3,1.4,0.5,1.6,0.521,0.812,0.356,1.0,2.7,5.5,10.6,2.1,2.5,0.601,0.18
1627750,Jamal Murray,DEN,2022-23,65,32.8,20.0,4.0,6.2,1.0,0.2,2.2,0.454,0.833,0.398,2.6,6.6,7.3,16.0,2.8,3.3,0.571,0.256
201935,James Harden,PHI,2022-23,58,36.8,21.0,6.1,10.7,1.2,0.5,3.4,0.441,0.867,0.385,2.8,7.2,6.4,14.5,5.4,6.2,0.607,0.247
1628991,Jaren Jackson Jr.,MEM,2022-23,63,28.4,18.6,6.8,1.0,1.0,3.0,1.7,0.506,0.788,0.355,1.6,4.5,6.6,13.0,3.8,4.9,0.613,0.243
1628386,Jarrett Allen,CLE,2022-23,68,32.6,14.3,9.8,1.7,0.8,1.2,1.4,0.644,0.733,0.1,0.0,0.1,5.9,9.2,2.4,3.3,0.67,0.162
1627759,Jaylen Brown,BOS,2022-23,67,35.9,26.6,6.9,3.5,1.1,0.4,2.9,0.491,0.765,0.335,2.4,7.3,10.1,20.6,3.9,5.1,0.581,0.307
1628369,Jayson Tatum,BOS,2022-23,74,36.9,30.1,8.8,4.6,1.1,0.7,2.9,0.466,0.854,0.35,3.2,9.3,9.8,21.1,7.2,8.4,0.607,0.319
203924,Jerami Grant,POR,2022-23,63,35.6,20.5,4.5,2.4,0.8,0.8,1.8,0.475,0.813,0.401,2.3,5.7,6.9,14.5,4.4,5.4,0.606,0.227
1631110,Jeremy Sochan,SAS,2022-23,56,26.0,11.0,5.3,2.5,0.8,0.4,1.7,0.453,0.698,0.246,0.6,2.4,4.5,9.9,1.4,2.1,0.509,0.195
202710,Jimmy Butler III,MIA,2022-23,64,33.4,22.9,5.9,5.3,1.8,0.3,1.6,0.539,0.85,0.35,0.6,1.6,7.5,13.9,7.4,8.7,0.647,0.248
203954,Joel Embiid,PHI,2022-23,66,34.6,33.1,10.2,4.2,1.0,1.7,3.4,0.548,0.857,0.33,1.0,3.0,11.0,20.1,10.0,11.7,0.655,0.37
1628381,John Collins,ATL,2022-23,71,30.0,13.1,6.5,1.2,0.6,1.0,1.1,0.508,0.803,0.292,1.0,3.4,5.1,10.0,2.0,2.5,0.593,0.168
203903,Jordan Clarkson,UTA,2022-23,61,32.6,20.8,4.0,4.4,0.5,0.2,3.0,0.444,0.816,0.338,2.5,7.5,7.5,16.9,3.3,4.0,0.558,0.273
1629673,Jordan Poole,GSW,2022-23,82,30.0,20.4,2.7,4.5,0.8,0.3,3.1,0.43,0.87,0.336,2.6,7.8,6.7,15.6,4.4,5.1,0.573,0.282
1630581,Josh Giddey,OKC,2022-23,76,31.1,16.6,7.9,6.2,0.8,0.4,2.8,0.482,0.731,0.325,1.0,3.1,7.1,14.7,1.4,1.9,0.533,0.239
1630182,Josh Green,DAL,2022-23,60,25.7,9.1,3.0,1.7,0.7,0.1,1.2,0.537,0.723,0.402,1.1,2.8,3.4,6.4,1.1,1.6,0.645,0.14
1628404,Josh Hart,NYK,2022-23,76,32.3,9.8,7.8,3.8,1.2,0.3,1.5,0.529,0.75,0.372,0.8,2.2,3.6,6.8,1.7,2.3,0.622,0.124
201950,Jrue Holiday,MIL,2022-23,67,32.6,19.3,5.1,7.4,1.2,0.4,2.9,0.479,0.859,0.384,2.4,6.1,7.3,15.3,2.3,2.6,0.586,0.244
203944,Julius Randle,NYK,2022-23,77,35.5,25.1,10.0,4.1,0.6,0.3,2.8,0.459,0.757,0.343,2.8,8.3,8.5,18.6,5.2,6.9,0.581,0.288
1626159,Justise Winslow,POR,2022-23,29,26.8,6.8,5.0,3.4,1.0,0.4,1.5,0.409,0.714,0.311,0.5,1.6,2.8,6.8,0.7,1.0,0.466,0.139
203994,Jusuf Nurkić,POR,2022-23,52,26.8,13.3,9.1,2.9,0.8,0.8,2.3,0.519,0.661,0.361,0.8,2.3,5.0,9.7,2.4,3.7,0.589,0.218
1630231,KJ Martin,HOU,2022-23,82,28.0,12.7,5.5,1.5,0.5,0.4,1.1,0.569,0.68,0.315,0.8,2.6,5.0,8.8,1.8,2.7,0.635,0.16
1626157,Karl-Anthony Towns,MIN,2022-23,29,33.0,20.8,8.1,4.8,0.7,0.6,3.0,0.495,0.874,0.366,2.1,5.7,7.3,14.8,4.1,4.7,0.618,0.25
202695,Kawhi Leonard,LAC,2022-23,52,33.6,23.8,6.5,3.9,1.4,0.5,1.7,0.512,0.871,0.416,2.0,4.8,8.6,16.8,4.7,5.4,0.623,0.267
1631099,Keegan Murray,SAC,2022-23,80,29.8,12.2,4.6,1.2,0.8,0.5,0.8,0.453,0.765,0.411,2.6,6.3,4.4,9.8,0.8,1.0,0.597,0.156
1629640,Keldon Johnson,SAS,2022-23,63,32.8,22.0,5.0,2.9,0.7,0.2,2.1,0.452,0.749,0.329,2.1,6.5,8.0,17.7,3.9,5.2,0.551,0.273
203482,Kelly Olynyk,UTA,2022-23,68,28.6,12.5,6.2,3.7,0.9,0.5,2.5,0.499,0.853,0.394,1.4,3.5,4.1,8.2,2.9,3.4,0.643,0.176
1626162,Kelly Oubre Jr.,CHA,2022-23,48,32.2,20.3,5.2,1.1,1.4,0.4,1.3,0.431,0.76,0.319,2.3,7.1,7.4,17.1,3.3,4.3,0.534,0.257
203484,Kentavious Caldwell-Pope,DEN,2022-23,76,31.3,10.8,2.7,2.4,1.5,0.5,1.1,0.462,0.824,0.423,1.8,4.2,3.8,8.3,1.4,1.6,0.598,0.136
201142,Kevin Durant,PHX,2022-23,47,35.6,29.1,6.7,5.0,0.7,1.4,3.3,0.56,0.919,0.404,2.0,4.9,10.3,18.3,6.5,7.1,0.677,0.305
1628989,Kevin Huerter,SAC,2022-23,75,29.4,15.2,3.3,2.9,1.1,0.3,1.3,0.485,0.725,0.402,2.7,6.8,5.6,11.5,1.3,1.7,0.617,0.197
1629645,Kevin Porter Jr.,HOU,2022-23,59,34.3,19.2,5.3,5.7,1.4,0.3,3.2,0.442,0.784,0.366,2.4,6.5,6.6,15.0,3.5,4.5,0.565,0.239
1630165,Killian Hayes,DET,2022-23,76,28.3,10.3,2.9,6.2,1.4,0.4,2.3,0.377,0.821,0.28,1.1,3.8,4.0,10.7,1.2,1.5,0.455,0.201
202691,Klay Thompson,GSW,2022-23,69,33.0,21.9,4.1,2.4,0.7,0.4,1.8,0.436,0.879,0.412,4.4,10.6,7.9,18.1,1.7,1.9,0.576,0.256
1627739,Kris Dunn,UTA,2022-23,22,25.8,13.2,4.5,5.6,1.1,0.5,1.6,0.537,0.774,0.472,0.8,1.6,5.3,9.8,1.9,2.4,0.606,0.195
204001,Kristaps Porziņģis,WAS,2022-23,65,32.6,23.2,8.4,2.7,0.9,1.5,2.1,0.498,0.851,0.385,2.1,5.5,7.8,15.7,5.4,6.4,0.627,0.272
203937,Kyle Anderson,MIN,2022-23,69,28.4,9.4,5.3,4.9,1.1,0.9,1.5,0.509,0.735,0.41,0.6,1.5,3.7,7.2,1.4,2.0,0.583,0.143
1628398,Kyle Kuzma,WAS,2022-23,64,35.0,21.2,7.2,3.7,0.6,0.5,3.0,0.448,0.73,0.333,2.5,7.5,8.0,17.8,2.7,3.7,0.544,0.273
200768,Kyle Lowry,MIA,2022-23,55,31.2,11.2,4.1,5.1,1.0,0.4,1.9,0.404,0.859,0.345,1.9,5.6,3.6,8.8,2.1,2.5,0.565,0.162
202681,Kyrie Irving,DAL,2022-23,60,37.3,27.1,5.1,5.5,1.1,0.8,2.1,0.494,0.905,0.379,3.1,8.3,9.9,20.1,4.1,4.6,0.613,0.286
1630163,LaMelo Ball,CHA,2022-23,36,35.2,23.3,6.4,8.4,1.3,0.3,3.6,0.411,0.843,0.376,4.0,10.6,8.2,20.0,2.8,3.4,0.541,0.289
1628374,Lauri Markkanen,UTA,2022-23,66,34.4,25.6,8.6,1.9,0.6,0.6,1.9,0.499,0.875,0.391,3.0,7.7,8.7,17.3,5.3,6.0,0.64,0.259
2544,LeBron James,LAL,2022-23,55,35.5,28.9,8.3,6.8,0.9,0.6,3.2,0.5,0.768,0.321,2.2,6.9,11.1,22.2,4.6,5.9,0.583,0.322
1629652,Luguentz Dort,OKC,2022-23,74,30.7,13.7,4.6,2.1,1.0,0.3,1.2,0.388,0.772,0.33,1.8,5.5,4.6,11.8,2.7,3.5,0.513,0.194
1629029,Luka Dončić,DAL,2022-23,66,36.2,32.4,8.6,8.0,1.4,0.5,3.6,0.496,0.742,0.342,2.8,8.2,10.9,22.0,7.8,10.5,0.609,0.368
1627763,Malcolm Brogdon,BOS,2022-23,67,26.0,14.9,4.2,3.7,0.7,0.3,1.5,0.484,0.87,0.444,2.0,4.4,5.3,10.9,2.4,2.7,0.615,0.223
1627736,Malik Beasley,LAL,2022-23,81,25.8,12.7,3.5,1.5,0.8,0.1,1.1,0.395,0.769,0.357,2.9,8.1,4.6,11.6,0.6,0.8,0.531,0.207
202694,Marcus Morris Sr.,LAC,2022-23,65,28.1,11.2,4.0,1.8,0.6,0.3,0.9,0.426,0.782,0.365,1.7,4.7,4.2,9.9,1.0,1.3,0.534,0.176
203935,Marcus Smart,BOS,2022-23,61,32.1,11.5,3.1,6.3,1.5,0.4,2.3,0.415,0.746,0.336,1.9,5.6,4.1,9.9,1.4,1.9,0.538,0.176
1628365,Markelle Fultz,ORL,2022-23,60,29.6,14.0,3.9,5.7,1.5,0.4,2.3,0.514,0.783,0.31,0.5,1.5,5.8,11.3,1.9,2.4,0.564,0.208
203486,Mason Plumlee,LAC,2022-23,79,26.0,10.8,8.9,3.1,0.6,0.6,1.5,0.68,0.636,0.0,0.0,0.0,4.2,6.1,2.5,4.0,0.689,0.149
1629622,Max Strus,MIA,2022-23,80,28.4,11.5,3.2,2.1,0.5,0.2,0.9,0.41,0.876,0.35,2.5,7.0,4.1,9.9,1.0,1.1,0.557,0.17
1628467,Maxi Kleber,DAL,2022-23,37,25.1,5.9,3.6,1.4,0.3,0.8,0.7,0.456,0.711,0.348,1.1,3.0,2.1,4.6,0.7,1.0,0.592,0.1
1629008,Michael Porter Jr.,DEN,2022-23,62,29.0,17.4,5.5,1.0,0.6,0.5,1.1,0.487,0.8,0.414,3.0,7.3,6.4,13.2,1.5,1.9,0.621,0.22
1628969,Mikal Bridges,BKN,2022-23,83,35.7,20.1,4.4,3.3,1.1,0.7,1.5,0.468,0.895,0.382,2.0,5.3,7.1,15.3,3.8,4.3,0.587,0.223
201144,Mike Conley,MIN,2022-23,67,30.3,11.9,2.7,6.7,1.1,0.2,1.5,0.428,0.834,0.385,2.0,5.2,3.9,9.1,2.1,2.5,0.583,0.161
1629011,Mitchell Robinson,NYK,2022-23,59,26.9,7.4,9.4,0.9,0.9,1.8,0.7,0.671,0.484,0.0,0.0,0.0,3.2,4.7,1.0,2.1,0.652,0.101
1628420,Monté Morris,WAS,2022-23,62,27.4,10.3,3.4,5.3,0.7,0.2,1.0,0.48,0.831,0.382,1.3,3.3,4.0,8.3,1.0,1.2,0.579,0.155
1626167,Myles Turner,IND,2022-23,62,29.4,18.0,7.5,1.4,0.6,2.3,1.7,0.548,0.783,0.373,1.5,4.0,6.5,11.8,3.5,4.5,0.651,0.225
1629651,Nic Claxton,BKN,2022-23,76,29.9,12.6,9.2,1.9,0.9,2.5,1.3,0.705,0.541,0.0,0.0,0.0,5.4,7.7,1.8,3.2,0.691,0.155
203999,Nikola Jokić,DEN,2022-23,69,33.7,24.5,11.8,9.8,1.3,0.7,3.6,0.632,0.822,0.383,0.8,2.2,9.4,14.8,4.9,6.0,0.701,0.263
202696,Nikola Vučević,CHI,2022-23,82,33.5,17.6,11.0,3.2,0.7,0.7,1.7,0.52,0.835,0.349,1.5,4.2,7.3,14.0,1.6,1.9,0.594,0.218
1626181,Norman Powell,LAC,2022-23,60,26.1,17.0,2.9,1.8,0.8,0.3,1.7,0.479,0.812,0.397,1.9,4.8,5.7,11.8,3.8,4.6,0.612,0.251
1628384,OG Anunoby,TOR,2022-23,67,35.6,16.8,5.0,2.0,1.9,0.7,2.0,0.476,0.838,0.387,2.1,5.5,6.3,13.2,2.1,2.5,0.586,0.192
200782,P.J. Tucker,PHI,2022-23,75,25.6,3.5,3.9,0.8,0.5,0.2,0.6,0.427,0.826,0.393,0.7,1.9,1.3,3.0,0.3,0.3,0.566,0.066
1629023,P.J. Washington,CHA,2022-23,73,32.6,15.7,4.9,2.4,0.9,1.1,1.5,0.444,0.73,0.348,2.0,5.9,5.9,13.4,1.7,2.4,0.542,0.2
1631094,Paolo Banchero,ORL,2022-23,72,33.7,20.0,6.9,3.7,0.8,0.5,2.8,0.427,0.738,0.298,1.2,4.0,6.7,15.6,5.5,7.4,0.529,0.272
1627783,Pascal Siakam,TOR,2022-23,71,37.4,24.2,7.8,5.8,0.9,0.5,2.4,0.48,0.774,0.324,1.3,4.0,8.9,18.5,5.2,6.7,0.565,0.27
201976,Patrick Beverley,CHI,2022-23,67,27.1,6.2,3.7,2.9,0.9,0.6,0.9,0.4,0.723,0.335,1.2,3.6,2.1,5.4,0.7,1.0,0.534,0.107
