PlayerID,PlayerName,Team,Season,GamesPlayed,AvgMinutes,Points,Rebounds,Assists,Steals,Blocks,Turnovers,FieldGoalPct,FreeThrowPct,ThreePointPct,ThreePointersMade,ThreePointAttempts,FieldGoalsMade,FieldGoalAttempts,FreeThrowsMade,FreeThrowAttempts,TrueShootingPct,UsageRate
202711,Bojan Bogdanović,WAS,2016-17,81,25.7,13.7,3.4,1.4,0.4,0.1,1.6,0.445,0.893,0.367,1.8,4.8,4.6,10.4,2.7,3.0,0.585,0.219
203078,Bradley Beal,WAS,2016-17,77,34.9,23.1,3.1,3.5,1.1,0.3,2.0,0.482,0.825,0.404,2.9,7.2,8.3,17.2,3.7,4.4,0.604,0.258
1627742,Brandon Ingram,LAL,2016-17,79,28.9,9.4,4.0,2.1,0.6,0.5,1.5,0.402,0.621,0.294,0.7,2.4,3.5,8.7,1.7,2.7,0.474,0.166
201572,Brook Lopez,BKN,2016-17,75,29.6,20.5,5.4,2.3,0.5,1.7,2.5,0.474,0.81,0.346,1.8,5.2,7.4,15.6,3.9,4.9,0.578,0.286
203468,CJ McCollum,POR,2016-17,80,34.9,23.0,3.6,3.6,0.9,0.5,2.2,0.48,0.912,0.421,2.3,5.5,8.7,18.0,3.4,3.7,0.585,0.268
2546,Carmelo Anthony,NYK,2016-17,74,34.3,22.4,5.9,2.9,0.8,0.5,2.1,0.433,0.833,0.359,2.0,5.7,8.1,18.8,4.1,4.9,0.535,0.286
101108,Chris Paul,LAC,2016-17,61,31.5,18.1,5.0,9.2,2.0,0.1,2.4,0.476,0.892,0.411,2.0,5.0,6.1,12.9,3.8,4.3,0.614,0.239
203469,Cody Zeller,CHA,2016-17,62,27.8,10.3,6.5,1.6,1.0,0.9,1.0,0.571,0.679,0.0,0.0,0.0,4.1,7.1,2.1,3.2,0.604,0.153
201584,Courtney Lee,NYK,2016-17,77,31.9,10.8,3.4,2.3,1.1,0.3,0.9,0.456,0.867,0.401,1.4,3.5,4.2,9.1,1.1,1.3,0.559,0.144
1626156,D'Angelo Russell,LAL,2016-17,63,28.7,15.6,3.5,4.8,1.4,0.3,2.8,0.405,0.782,0.352,2.1,6.1,5.6,13.8,2.3,3.0,0.518,0.264
203081,Damian Lillard,POR,2016-17,75,35.9,27.0,4.9,5.9,0.9,0.3,2.6,0.444,0.895,0.37,2.9,7.7,8.8,19.8,6.5,7.3,0.586,0.304
201568,Danilo Gallinari,DEN,2016-17,63,33.9,18.2,5.2,2.1,0.6,0.2,1.3,0.447,0.902,0.389,2.0,5.1,5.3,11.9,5.5,6.1,0.622,0.198
201980,Danny Green,SAS,2016-17,68,26.6,7.3,3.3,1.8,1.0,0.8,1.1,0.392,0.844,0.379,1.7,4.6,2.6,6.6,0.4,0.5,0.537,0.135
203967,Dario Šarić,PHI,2016-17,81,26.3,12.8,6.3,2.2,0.7,0.4,2.3,0.411,0.782,0.311,1.3,4.2,4.7,11.4,2.1,2.7,0.508,0.24
201954,Darren Collison,SAC,2016-17,68,30.3,13.2,2.2,4.6,1.0,0.1,1.7,0.476,0.86,0.417,1.1,2.6,5.0,10.5,2.2,2.5,0.57,0.195
201599,DeAndre Jordan,LAC,2016-17,81,31.7,12.7,13.8,1.2,0.6,1.7,1.4,0.714,0.482,0.0,0.0,0.0,5.1,7.1,2.5,5.2,0.673,0.152
201942,DeMar DeRozan,TOR,2016-17,74,35.4,27.3,5.2,3.9,1.1,0.2,2.4,0.467,0.842,0.266,0.4,1.7,9.7,20.9,7.4,8.7,0.552,0.337
202326,DeMarcus Cousins,NOP,2016-17,72,34.2,27.0,11.0,4.6,1.4,1.3,3.7,0.452,0.772,0.361,1.8,5.0,9.0,19.9,7.2,9.3,0.562,0.359
201960,DeMarre Carroll,TOR,2016-17,72,26.1,8.9,3.8,1.0,1.1,0.4,0.8,0.4,0.761,0.341,1.5,4.4,3.1,7.6,1.2,1.6,0.53,0.154
203471,Dennis Schröder,ATL,2016-17,79,31.5,17.9,3.1,6.3,0.9,0.2,3.3,0.451,0.855,0.34,1.3,3.7,6.9,15.4,2.8,3.2,0.533,0.272
101114,Deron Williams,CLE,2016-17,64,25.9,11.0,2.3,5.6,0.5,0.1,2.2,0.438,0.826,0.363,1.3,3.7,4.1,9.4,1.4,1.7,0.541,0.219
201565,Derrick Rose,NYK,2016-17,64,32.5,18.0,3.8,4.4,0.7,0.3,2.3,0.471,0.874,0.217,0.2,0.9,7.2,15.3,3.5,4.0,0.53,0.254
1626164,Devin Booker,PHX,2016-17,78,35.0,22.1,3.2,3.4,0.9,0.3,3.1,0.423,0.832,0.363,1.9,5.2,7.8,18.3,4.7,5.7,0.531,0.28
203079,Dion Waiters,MIA,2016-17,46,30.1,15.8,3.3,4.3,0.9,0.4,2.2,0.424,0.646,0.395,1.8,4.7,6.1,14.4,1.8,2.8,0.507,0.26
1717,Dirk Nowitzki,DAL,2016-17,54,26.4,14.2,6.5,1.5,0.6,0.7,0.9,0.437,0.875,0.378,1.5,3.9,5.5,12.6,1.8,2.1,0.529,0.246
203110,Draymond Green,GSW,2016-17,76,32.5,10.2,7.9,7.0,2.0,1.4,2.4,0.418,0.709,0.308,1.1,3.5,3.6,8.6,2.0,2.8,0.522,0.159
2730,Dwight Howard,ATL,2016-17,74,29.7,13.5,12.7,1.4,0.9,1.2,2.3,0.633,0.533,0.0,0.0,0.0,5.2,8.3,3.1,5.7,0.627,0.19
2548,Dwyane Wade,CHI,2016-17,60,29.9,18.3,4.5,3.8,1.4,0.7,2.3,0.434,0.794,0.31,0.8,2.4,6.9,15.9,3.7,4.7,0.508,0.289
203901,Elfrid Payton,ORL,2016-17,82,29.4,12.8,4.7,6.5,1.1,0.5,2.2,0.471,0.692,0.274,0.5,1.8,5.2,11.1,1.8,2.6,0.52,0.211
1626144,Emmanuel Mudiay,DEN,2016-17,55,25.6,11.0,3.2,3.9,0.7,0.2,2.2,0.377,0.784,0.315,1.0,3.2,3.8,10.0,2.4,3.0,0.483,0.222
202339,Eric Bledsoe,PHX,2016-17,66,33.0,21.1,4.8,6.3,1.4,0.5,3.4,0.434,0.847,0.335,1.6,4.7,6.8,15.7,5.9,6.9,0.563,0.275
201569,Eric Gordon,HOU,2016-17,75,31.0,16.2,2.7,2.5,0.6,0.5,1.6,0.406,0.84,0.372,3.3,8.8,5.5,13.5,2.0,2.3,0.557,0.217
101141,Ersan Ilyasova,ATL,2016-17,82,26.1,13.1,5.9,1.7,0.7,0.3,1.4,0.431,0.778,0.353,1.7,4.9,4.7,10.9,2.0,2.5,0.546,0.216
203095,Evan Fournier,ORL,2016-17,68,32.8,17.2,3.1,3.0,1.0,0.1,2.1,0.439,0.805,0.356,1.9,5.3,6.0,13.7,3.3,4.1,0.555,0.229
202323,Evan Turner,POR,2016-17,65,25.5,9.0,3.8,3.2,0.8,0.4,1.5,0.426,0.825,0.263,0.5,1.8,3.6,8.5,1.3,1.6,0.491,0.182
