PlayerName,Assists,Assists_ZScore,Assists_Rank
Kendrick Nunn,2.6,-0.4837342412150814,98
Royce O'Neale,2.5,-0.5295644842217677,101
Jae'Sean Tate,2.5,-0.5295644842217677,101
P.J. Washington,2.5,-0.5295644842217677,101
Jordan Clarkson,2.5,-0.5295644842217677,101
Malik Beasley,2.4,-0.5753947272284541,105
Andrew Wiggins,2.4,-0.5753947272284541,105
Dillon Brooks,2.3,-0.6212249702351405,107
Terrence Ross,2.3,-0.6212249702351405,107
Josh Jackson,2.3,-0.6212249702351405,107
Josh Hart,2.3,-0.6212249702351405,107
Chuma Okeke,2.2,-0.6670552132418265,111
OG Anunoby,2.2,-0.6670552132418265,111
Miles Bridges,2.2,-0.6670552132418265,111
Nicolas Batum,2.2,-0.6670552132418265,111
Alec Burks,2.2,-0.6670552132418265,111
Grayson Allen,2.2,-0.6670552132418265,111
Garrett Temple,2.2,-0.6670552132418265,111
Mikal Bridges,2.1,-0.7128854562485128,118
Jae Crowder,2.1,-0.7128854562485128,118
Gary Harris,2.0,-0.7587156992551992,120
Andre Drummond,2.0,-0.7587156992551992,120
Danuel House Jr.,1.9,-0.8045459422618855,122
De'Andre Hunter,1.9,-0.8045459422618855,122
Norman Powell,1.9,-0.8045459422618855,122
Wendell Carter Jr.,1.9,-0.8045459422618855,122
Joe Harris,1.9,-0.8045459422618855,122
LaMarcus Aldridge,1.9,-0.8045459422618855,122
Jakob Poeltl,1.9,-0.8045459422618855,122
Isaac Okoro,1.9,-0.8045459422618855,122
Kyle Kuzma,1.9,-0.8045459422618855,122
Steven Adams,1.9,-0.8045459422618855,122
Bojan Bogdanović,1.9,-0.8045459422618855,122
Kentavious Caldwell-Pope,1.9,-0.8045459422618855,122
Tim Hardaway Jr.,1.8,-0.8503761852685717,134
Trevor Ariza,1.8,-0.8503761852685717,134
Jonas Valančiūnas,1.8,-0.8503761852685717,134
Duncan Robinson,1.8,-0.8503761852685717,134
Keldon Johnson,1.8,-0.8503761852685717,134
Darius Bazley,1.8,-0.8503761852685717,134
Luguentz Dort,1.7,-0.8962064282752581,140
Lonnie Walker IV,1.7,-0.8962064282752581,140
Robert Covington,1.7,-0.8962064282752581,140
Dorian Finney-Smith,1.7,-0.8962064282752581,140
Richaun Holmes,1.7,-0.8962064282752581,140
Christian Wood,1.7,-0.8962064282752581,140
Danny Green,1.7,-0.8962064282752581,140
Jarrett Allen,1.7,-0.8962064282752581,140
Justin Holiday,1.7,-0.8962064282752581,140
Kristaps Porziņģis,1.6,-0.9420366712819443,149
Jeff Green,1.6,-0.9420366712819443,149
Reggie Bullock Jr.,1.5,-0.9878669142886306,151
Armoni Brooks,1.5,-0.9878669142886306,151
Gary Trent Jr.,1.4,-1.0336971572953169,153
Deandre Ayton,1.4,-1.0336971572953169,153
Rui Hachimura,1.4,-1.0336971572953169,153
Maxi Kleber,1.4,-1.0336971572953169,153
Saddiq Bey,1.4,-1.0336971572953169,153
Patrick Williams,1.4,-1.0336971572953169,153
Dwayne Bacon,1.3,-1.079527400302003,159
Cam Reddish,1.3,-1.079527400302003,159
Rudy Gobert,1.3,-1.079527400302003,159
Kelly Oubre Jr.,1.3,-1.079527400302003,159
John Collins,1.2,-1.1253576433086896,163
P.J. Tucker,1.2,-1.1253576433086896,163
Michael Porter Jr.,1.1,-1.1711878863153757,165
Myles Turner,1.0,-1.217018129322062,166
Marcus Morris Sr.,1.0,-1.217018129322062,166
Marvin Bagley III,1.0,-1.217018129322062,166
Lauri Markkanen,0.9,-1.2628483723287485,169
Dāvis Bertāns,0.9,-1.2628483723287485,169
Clint Capela,0.8,-1.3086786153354346,171
Brook Lopez,0.7,-1.354508858342121,172
Mitchell Robinson,0.5,-1.4461693443554935,173
