PlayerName,FreeThrowPct,FreeThrowPct_ZScore,FreeThrowPct_Rank
Josh Richardson,0.779,-0.02184667487865381,99
Ersan Ilyasova,0.778,-0.03221569370165686,100
Gary Harris,0.776,-0.05295373134766297,101
P.J. Tucker,0.774,-0.07369176899366908,102
T.J. Warren,0.773,-0.08406078781667214,103
DeMarcus Cousins,0.772,-0.09442980663967519,104
Giannis Antetokounmpo,0.77,-0.1151678442856813,105
Tyler Johnson,0.768,-0.13590588193168743,106
Patrick Beverley,0.768,-0.13590588193168743,106
Paul Millsap,0.768,-0.13590588193168743,106
Tim Hardaway Jr.,0.766,-0.15664391957769352,109
DeMarre Carroll,0.761,-0.2084890136927088,110
Andrew Wiggins,0.76,-0.21885803251571187,111
Blake Griffin,0.76,-0.21885803251571187,111
Frank Kaminsky,0.756,-0.2603341078077241,113
Victor Oladipo,0.753,-0.2914411642767332,114
Will Barton,0.753,-0.2914411642767332,114
Jabari Parker,0.743,-0.3951313525067638,116
Trevor Ariza,0.738,-0.4469764466217791,117
Tyson Chandler,0.734,-0.4884525219137913,118
Thabo Sefolosha,0.733,-0.49882154073679436,119
Avery Bradley,0.731,-0.5195595783828004,120
Luol Deng,0.73,-0.5299285972058035,121
Monta Ellis,0.727,-0.5610356536748127,122
Wilson Chandler,0.727,-0.5610356536748127,122
Tony Parker,0.726,-0.5714046724978158,124
Julius Randle,0.723,-0.6025117289668249,125
Robin Lopez,0.721,-0.623249766612831,126
Aaron Gordon,0.719,-0.6439878042588372,127
Taj Gibson,0.715,-0.6854638795508493,128
Jameer Nelson,0.714,-0.6958328983738524,129
Draymond Green,0.709,-0.7476779924888677,130
Jrue Holiday,0.708,-0.7580470113118707,131
Kent Bazemore,0.708,-0.7580470113118707,131
Pau Gasol,0.707,-0.7684160301348738,133
James Johnson,0.707,-0.7684160301348738,133
Al-Farouq Aminu,0.706,-0.7787850489578768,135
Andre Iguodala,0.706,-0.7787850489578768,135
Elfrid Payton,0.692,-0.9239513124799196,137
Austin Rivers,0.691,-0.9343203313029227,138
Cody Zeller,0.679,-1.058748557178958,139
LeBron James,0.674,-1.1105936512939734,140
Nikola Vučević,0.669,-1.1624387454089888,141
JR Smith,0.667,-1.1831767830549949,142
Rudy Gobert,0.653,-1.3283430465770376,143
Marcin Gortat,0.648,-1.3801881406920529,144
Dion Waiters,0.646,-1.400926178338059,145
Hassan Whiteside,0.628,-1.5875685171521141,146
Maurice Harkless,0.621,-1.6601516489131354,147
Brandon Ingram,0.621,-1.6601516489131354,147
Rodney McGruder,0.62,-1.6705206677361384,149
Tony Allen,0.615,-1.7223657618511536,150
Steven Adams,0.611,-1.763841837143166,151
Rajon Rondo,0.6,-1.8779010441961996,152
Mason Plumlee,0.58,-2.0852814206562607,153
Dwight Howard,0.533,-2.5726253053374033,154
Thaddeus Young,0.523,-2.676315493567434,155
Tristan Thompson,0.498,-2.93554096414251,156
DeAndre Jordan,0.482,-3.101445265310559,157
Andre Roberson,0.423,-3.7132173758677385,158
Andre Drummond,0.386,-4.0968710723188515,159
