PlayerName,Rebounds,Rebounds_ZScore,Rebounds_Rank
Brandon Ingram,4.0,-0.5088398273384991,94
Kemba Walker,3.9,-0.5456150694052361,100
Marcus Smart,3.9,-0.5456150694052361,100
Jrue Holiday,3.9,-0.5456150694052361,100
Goran Dragic,3.8,-0.5823903114719732,103
Solomon Hill,3.8,-0.5823903114719732,103
Evan Turner,3.8,-0.5823903114719732,103
Derrick Rose,3.8,-0.5823903114719732,103
DeMarre Carroll,3.8,-0.5823903114719732,103
Klay Thompson,3.7,-0.61916555353871,108
CJ McCollum,3.6,-0.655940795605447,109
Wesley Matthews,3.5,-0.692716037672184,110
Mike Conley,3.5,-0.692716037672184,110
D'Angelo Russell,3.5,-0.692716037672184,110
Bojan Bogdanović,3.4,-0.729491279738921,113
Rodney Hood,3.4,-0.729491279738921,113
Courtney Lee,3.4,-0.729491279738921,113
Zach LaVine,3.4,-0.729491279738921,113
George Hill,3.4,-0.729491279738921,113
Dion Waiters,3.3,-0.766266521805658,118
Kentavious Caldwell-Pope,3.3,-0.766266521805658,118
Rodney McGruder,3.3,-0.766266521805658,118
Danny Green,3.3,-0.766266521805658,118
Josh Richardson,3.2,-0.8030417638723949,122
Kent Bazemore,3.2,-0.8030417638723949,122
Emmanuel Mudiay,3.2,-0.8030417638723949,122
Kyrie Irving,3.2,-0.8030417638723949,122
Devin Booker,3.2,-0.8030417638723949,122
T.J. McConnell,3.1,-0.839817005939132,127
Evan Fournier,3.1,-0.839817005939132,127
Gary Harris,3.1,-0.839817005939132,127
Dennis Schröder,3.1,-0.839817005939132,127
Tony Snell,3.1,-0.839817005939132,127
Bradley Beal,3.1,-0.839817005939132,127
Jordan Clarkson,3.0,-0.876592248005869,133
Allen Crabbe,2.9,-0.913367490072606,134
Iman Shumpert,2.9,-0.913367490072606,134
Nik Stauskas,2.8,-0.950142732139343,136
Tim Hardaway Jr.,2.8,-0.950142732139343,136
Monta Ellis,2.8,-0.950142732139343,136
JR Smith,2.8,-0.950142732139343,136
Malcolm Brogdon,2.8,-0.950142732139343,136
Garrett Temple,2.8,-0.950142732139343,136
Kyle Korver,2.8,-0.950142732139343,136
Eric Gordon,2.7,-0.9869179742060799,143
Isaiah Thomas,2.7,-0.9869179742060799,143
Terrence Ross,2.6,-1.023693216272817,145
Jameer Nelson,2.6,-1.023693216272817,145
Ty Lawson,2.6,-1.023693216272817,145
Seth Curry,2.6,-1.023693216272817,145
Yogi Ferrell,2.4,-1.097243700406291,149
Nick Young,2.3,-1.134018942473028,150
Deron Williams,2.3,-1.134018942473028,150
Austin Rivers,2.2,-1.1707941845397647,152
Reggie Jackson,2.2,-1.1707941845397647,152
JJ Redick,2.2,-1.1707941845397647,152
Darren Collison,2.2,-1.1707941845397647,152
Arron Afflalo,2.0,-1.244344668673239,156
Matthew Dellavedova,1.9,-1.2811199107399758,157
Tony Parker,1.8,-1.3178951528067129,158
Jamal Crawford,1.6,-1.3914456369401869,159
