PlayerName,Blocks,Blocks_ZScore,Blocks_Rank
Jimmy Butler III,0.6,0.019462510288800996,44
Nemanja Bjelica,0.6,0.019462510288800996,44
Kawhi Leonard,0.6,0.019462510288800996,44
Lonzo Ball,0.6,0.019462510288800996,44
Mikal Bridges,0.6,0.019462510288800996,44
Tobias Harris,0.6,0.019462510288800996,44
Nikola Jokić,0.6,0.019462510288800996,44
Aaron Gordon,0.6,0.019462510288800996,44
Dwight Powell,0.6,0.019462510288800996,44
CJ McCollum,0.6,0.019462510288800996,44
Brandon Ingram,0.6,0.019462510288800996,44
Ben Simmons,0.6,0.019462510288800996,44
Dāvis Bertāns,0.6,0.019462510288800996,44
T.J. Warren,0.5,-0.17272977881310775,57
Kevin Huerter,0.5,-0.17272977881310775,57
De'Aaron Fox,0.5,-0.17272977881310775,57
Zach LaVine,0.5,-0.17272977881310775,57
Kyrie Irving,0.5,-0.17272977881310775,57
Domantas Sabonis,0.5,-0.17272977881310775,57
Jeremy Lamb,0.5,-0.17272977881310775,57
Dorian Finney-Smith,0.5,-0.17272977881310775,57
Lauri Markkanen,0.5,-0.17272977881310775,57
Kemba Walker,0.5,-0.17272977881310775,57
P.J. Tucker,0.5,-0.17272977881310775,57
Danuel House Jr.,0.5,-0.17272977881310775,57
Bruce Brown,0.5,-0.17272977881310775,57
Will Barton,0.5,-0.17272977881310775,57
Royce O'Neale,0.5,-0.17272977881310775,57
Carmelo Anthony,0.5,-0.17272977881310775,57
Marcus Morris Sr.,0.5,-0.17272977881310775,57
Marcus Smart,0.5,-0.17272977881310775,57
Garrett Temple,0.5,-0.17272977881310775,57
LeBron James,0.5,-0.17272977881310775,57
Patrick Beverley,0.5,-0.17272977881310775,57
Cam Reddish,0.5,-0.17272977881310775,57
Taurean Prince,0.4,-0.3649220679150165,79
Bradley Beal,0.4,-0.3649220679150165,79
Paul George,0.4,-0.3649220679150165,79
Russell Westbrook,0.4,-0.3649220679150165,79
Larry Nance Jr.,0.4,-0.3649220679150165,79
Eric Gordon,0.4,-0.3649220679150165,79
Kyle Lowry,0.4,-0.3649220679150165,79
Norman Powell,0.4,-0.3649220679150165,79
Zion Williamson,0.4,-0.3649220679150165,79
Jae Crowder,0.4,-0.3649220679150165,79
Ish Smith,0.4,-0.3649220679150165,79
Jaylen Brown,0.4,-0.3649220679150165,79
Eric Bledsoe,0.4,-0.3649220679150165,79
Josh Hart,0.4,-0.3649220679150165,79
Elfrid Payton,0.4,-0.3649220679150165,79
Gordon Hayward,0.4,-0.3649220679150165,79
Dillon Brooks,0.4,-0.3649220679150165,79
Damian Lillard,0.3,-0.5571143570169254,96
De'Andre Hunter,0.3,-0.5571143570169254,96
D'Angelo Russell,0.3,-0.5571143570169254,96
Alec Burks,0.3,-0.5571143570169254,96
Glenn Robinson III,0.3,-0.5571143570169254,96
Gary Harris,0.3,-0.5571143570169254,96
Fred VanVleet,0.3,-0.5571143570169254,96
Dejounte Murray,0.3,-0.5571143570169254,96
RJ Barrett,0.3,-0.5571143570169254,96
Ja Morant,0.3,-0.5571143570169254,96
DeMar DeRozan,0.3,-0.5571143570169254,96
Duncan Robinson,0.3,-0.5571143570169254,96
Trevor Ariza,0.3,-0.5571143570169254,96
Julius Randle,0.3,-0.5571143570169254,96
Terrence Ross,0.3,-0.5571143570169254,96
Tony Snell,0.3,-0.5571143570169254,96
Derrick Rose,0.3,-0.5571143570169254,96
Kevin Love,0.3,-0.5571143570169254,96
Jamal Murray,0.3,-0.5571143570169254,96
Spencer Dinwiddie,0.3,-0.5571143570169254,96
Devin Booker,0.3,-0.5571143570169254,96
Rui Hachimura,0.2,-0.7493066461188341,117
Buddy Hield,0.2,-0.7493066461188341,117
Ricky Rubio,0.2,-0.7493066461188341,117
Tyler Herro,0.2,-0.7493066461188341,117
Rodney Hood,0.2,-0.7493066461188341,117
Terry Rozier,0.2,-0.7493066461188341,117
Bogdan Bogdanović,0.2,-0.7493066461188341,117
Eric Paschall,0.2,-0.7493066461188341,117
Cedi Osman,0.2,-0.7493066461188341,117
Evan Fournier,0.2,-0.7493066461188341,117
Goran Dragic,0.2,-0.7493066461188341,117
Harrison Barnes,0.2,-0.7493066461188341,117
JJ Redick,0.2,-0.7493066461188341,117
Donovan Mitchell,0.2,-0.7493066461188341,117
Joe Harris,0.2,-0.7493066461188341,117
Joe Ingles,0.2,-0.7493066461188341,117
Devonte' Graham,0.2,-0.7493066461188341,117
Dennis Schröder,0.2,-0.7493066461188341,117
Kendrick Nunn,0.2,-0.7493066461188341,117
Kentavious Caldwell-Pope,0.2,-0.7493066461188341,117
Caris LeVert,0.2,-0.7493066461188341,117
Lou Williams,0.2,-0.7493066461188341,117
Chris Paul,0.2,-0.7493066461188341,117
Langston Galloway,0.2,-0.7493066461188341,117
Luka Dončić,0.2,-0.7493066461188341,117
Luke Kennard,0.2,-0.7493066461188341,117
Malcolm Brogdon,0.2,-0.7493066461188341,117
Landry Shamet,0.2,-0.7493066461188341,117
Markelle Fultz,0.2,-0.7493066461188341,117
Darius Garland,0.1,-0.941498935220743,146
Coby White,0.1,-0.941498935220743,146
Collin Sexton,0.1,-0.941498935220743,146
Troy Brown Jr.,0.1,-0.941498935220743,146
Mike Conley,0.1,-0.941498935220743,146
Tomas Satoransky,0.1,-0.941498935220743,146
Trae Young,0.1,-0.941498935220743,146
Tim Hardaway Jr.,0.1,-0.941498935220743,146
Danilo Gallinari,0.1,-0.941498935220743,146
Khris Middleton,0.1,-0.941498935220743,146
Damion Lee,0.1,-0.941498935220743,146
Bojan Bogdanović,0.1,-0.941498935220743,146
Bryn Forbes,0.0,-1.1336912243226518,158
