PlayerName,Assists,Assists_ZScore,Assists_Rank
Al Horford,4.0,0.23159751760915798,55
Bruce Brown,4.0,0.23159751760915798,55
Paul George,3.9,0.18388903288654132,58
Darius Garland,3.9,0.18388903288654132,58
Kevin Huerter,3.8,0.1361805481639247,60
Aaron Gordon,3.7,0.08847206344130826,61
Will Barton,3.7,0.08847206344130826,61
Andrew Wiggins,3.7,0.08847206344130826,61
Nikola Vučević,3.6,0.040763578718691615,64
Patrick Beverley,3.6,0.040763578718691615,64
Pascal Siakam,3.5,-0.006944906003925027,66
Bogdan Bogdanović,3.4,-0.05465339072654167,67
Kendrick Nunn,3.3,-0.10236187544915831,68
Marc Gasol,3.3,-0.10236187544915831,68
Shai Gilgeous-Alexander,3.3,-0.10236187544915831,68
Tobias Harris,3.2,-0.15007036017177475,71
Anthony Davis,3.2,-0.15007036017177475,71
Kevin Love,3.2,-0.15007036017177475,71
Evan Fournier,3.2,-0.15007036017177475,71
Julius Randle,3.1,-0.19777884489439138,75
Jayson Tatum,3.0,-0.24548732961700803,76
Buddy Hield,3.0,-0.24548732961700803,76
Collin Sexton,3.0,-0.24548732961700803,76
Joel Embiid,3.0,-0.24548732961700803,76
Alec Burks,2.9,-0.29319581433962466,80
Josh Richardson,2.9,-0.29319581433962466,80
Nemanja Bjelica,2.8,-0.3409042990622413,82
Damion Lee,2.7,-0.38861278378485775,83
Coby White,2.7,-0.38861278378485775,83
Andre Drummond,2.7,-0.38861278378485775,83
RJ Barrett,2.6,-0.4363212685074744,86
Troy Brown Jr.,2.6,-0.4363212685074744,86
Royce O'Neale,2.5,-0.484029753230091,88
Garrett Temple,2.5,-0.484029753230091,88
Jae Crowder,2.5,-0.484029753230091,88
Cedi Osman,2.4,-0.5317382379527077,91
LaMarcus Aldridge,2.4,-0.5317382379527077,91
Steven Adams,2.3,-0.5794467226753243,93
Larry Nance Jr.,2.2,-0.6271552073979407,94
Tony Snell,2.2,-0.6271552073979407,94
Harrison Barnes,2.2,-0.6271552073979407,94
Tyler Herro,2.2,-0.6271552073979407,94
Tristan Thompson,2.1,-0.6748636921205574,98
P.J. Washington,2.1,-0.6748636921205574,98
Zion Williamson,2.1,-0.6748636921205574,98
Bojan Bogdanović,2.1,-0.6748636921205574,98
Dillon Brooks,2.1,-0.6748636921205574,98
Eric Paschall,2.1,-0.6748636921205574,98
Gary Harris,2.1,-0.6748636921205574,98
Joe Harris,2.1,-0.6748636921205574,98
Jeremy Lamb,2.1,-0.6748636921205574,98
Jaylen Brown,2.1,-0.6748636921205574,98
JJ Redick,2.0,-0.722572176843174,108
Landry Shamet,1.9,-0.7702806615657907,109
Deandre Ayton,1.9,-0.7702806615657907,109
Jonas Valančiūnas,1.9,-0.7702806615657907,109
Tim Hardaway Jr.,1.9,-0.7702806615657907,109
Danilo Gallinari,1.9,-0.7702806615657907,109
Taurean Prince,1.8,-0.8179891462884072,114
De'Andre Hunter,1.8,-0.8179891462884072,114
Norman Powell,1.8,-0.8179891462884072,114
Rui Hachimura,1.8,-0.8179891462884072,114
Miles Bridges,1.8,-0.8179891462884072,114
Kristaps Porziņģis,1.8,-0.8179891462884072,114
Mikal Bridges,1.8,-0.8179891462884072,114
Dāvis Bertāns,1.7,-0.8656976310110238,121
Josh Hart,1.7,-0.8656976310110238,121
Bryn Forbes,1.7,-0.8656976310110238,121
Trevor Ariza,1.7,-0.8656976310110238,121
Montrezl Harrell,1.7,-0.8656976310110238,121
P.J. Tucker,1.6,-0.9134061157336404,126
Dorian Finney-Smith,1.6,-0.9134061157336404,126
Kentavious Caldwell-Pope,1.6,-0.9134061157336404,126
Jarrett Allen,1.6,-0.9134061157336404,126
OG Anunoby,1.6,-0.9134061157336404,126
Cam Reddish,1.5,-0.9611146004562571,131
Brook Lopez,1.5,-0.9611146004562571,131
T.J. Warren,1.5,-0.9611146004562571,131
Carmelo Anthony,1.5,-0.9611146004562571,131
Eric Gordon,1.5,-0.9611146004562571,131
Dwight Powell,1.5,-0.9611146004562571,131
Lauri Markkanen,1.5,-0.9611146004562571,131
Kelly Oubre Jr.,1.5,-0.9611146004562571,131
Rudy Gobert,1.5,-0.9611146004562571,131
Glenn Robinson III,1.5,-0.9611146004562571,131
Langston Galloway,1.5,-0.9611146004562571,131
John Collins,1.5,-0.9611146004562571,131
Rodney Hood,1.5,-0.9611146004562571,131
Jaren Jackson Jr.,1.4,-1.0088230851788738,144
Marcus Morris Sr.,1.4,-1.0088230851788738,144
Jonathan Isaac,1.4,-1.0088230851788738,144
Serge Ibaka,1.4,-1.0088230851788738,144
Duncan Robinson,1.4,-1.0088230851788738,144
Robert Covington,1.3,-1.0565315699014903,149
Danuel House Jr.,1.3,-1.0565315699014903,149
Terrence Ross,1.2,-1.1042400546241067,151
Hassan Whiteside,1.2,-1.1042400546241067,151
Myles Turner,1.2,-1.1042400546241067,151
Clint Capela,1.2,-1.1042400546241067,151
Maxi Kleber,1.2,-1.1042400546241067,151
Jerami Grant,1.2,-1.1042400546241067,151
Wendell Carter Jr.,1.2,-1.1042400546241067,151
Richaun Holmes,1.0,-1.19965702406934,158
